	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
201743031309	ダ	左	1600	曇	良	19:05	アクアマリン賞		2017-3-13	12	船橋	1			12	180	1	12.0	110	1.0	14.0	150	2.0	12-14	350	1	12-14	180	1	6-12	370	3	6-14	460	4	12=>14	560	1	6-12-14	960	2	12=>14=>6	2110	1	3102125176911481413	3101225716948111413	3,10,12,2,5,7,(1,6),4,8,13,9,14,11	1012325761138149114	12.6 - 12.9 - 13.8 - 13.5 - 12.8 - 12.9 - 13.1 - 13.5	12.6 - 25.5 - 39.3 - 52.8 - 65.6 - 78.5 - 91.6 - 105.1 (39.3-39.5)	6.0	180	4.0	7-8	220.0	1.0	7=>8	390.0	1.0
201743031310	ダ	左	1200	曇	良	19:40	サンケイリビング新聞		2017-3-13	12	船橋	1			7	290	2	7.0	180	2.0	4.0	800	10.0	4-7	5100	18	4-7	1,720	19	7-12	2,360	29	4-12	5,910	44	7=>4	8650	31	4-7-12	39250	85	7=>4=>12	191120	430		743521210816911	7,4,(5,3),12,10,2,8,1,11,6,9	743512108211169	12.8 - 11.4 - 12.4 - 12.8 - 12.7 - 13.8	12.8 - 24.2 - 36.6 - 49.4 - 62.1 - 75.9 (36.6-39.3)	12.0	770	9.0	4-6	3930.0	13.0	6=>4	4490.0	19.0
201743031311	ダ	左	1700	雨	良	20:15	三咲特別 		2017-3-13	12	船橋	1			3	1560	6	3.0	300	6.0	7.0	170	2.0	3-7	3410	14	3-7	890	13	2-3	1,140	17	2-7	480	5	3=>7	7920	30	2-3-7	4740	20	3=>7=>2	46230	148	814967532	814967532	1,4,(9,6),7,5,8,3,2	(1,4,9,6),7,5,3,2-8	7.1 - 11.4 - 12.3 - 13.3 - 13.5 - 12.4 - 12.9 - 13.3 - 13.4	7.1 - 18.5 - 30.8 - 44.1 - 57.6 - 70.0 - 82.9 - 96.2 - 109.6 (30.8-39.6)	2.0	180	3.0	3-7	3750.0	14.0	3=>7	8080.0	29.0
201743031312	ダ	左	1600	雨	良	20:50	椿特別 		2017-3-13	12	船橋	1	(ハンデ)		7	510	2	7.0	190	3.0	5.0	370	8.0	5-7	2770	12	5-7	990	13	2-7	440	1	2-5	1,030	14	7=>5	4800	18	2-5-7	3370	5	7=>5=>2	20990	39	9751114213810641312	9571121413410861312	9517112144310681312	9571211341410861312	12.7 - 12.8 - 12.9 - 12.8 - 12.5 - 13.1 - 13.4 - 13.8	12.7 - 25.5 - 38.4 - 51.2 - 63.7 - 76.8 - 90.2 - 104.0 (38.4-40.3)	2.0	180	2.0	4-5	2660.0	15.0	5=>4	4510.0	24.0
201743031401	ダ	左	1200	曇	稍重	15:00	C3　四歳選定		2017-3-14	12	船橋	2			6	640	4	6.0	120	3.0	3.0	100	1.0	3-6	600	3	3-6	220	3	6-8	310	5	3-8	140	1	6=>3	1560	8	3-6-8	690	3	6=>3=>8	4170	12		81032156749.0	81031625974.0	83106971542.0	13.5 - 12.5 - 13.1 - 13.2 - 13.2 - 13.7	13.5 - 26.0 - 39.1 - 52.3 - 65.5 - 79.2 (39.1-40.1)	8.0	110	2.0	3-6	520.0	3.0	6=>3	990.0	3.0
201743031402	ダ	左	1200	曇	稍重	15:30	3歳六		2017-3-14	12	船橋	2	114万円以上161万円未満		5	140	1	5.0	110	1.0	6.0	150	4.0	5-6	670	4	5-6	310	3	1-5	280	2	1-6	570	7	5=>6	840	2	1-5-6	1070	3	5=>6=>1	3480	6		5,(1,6,7),2,11,3,8,4,12,10,9	5,1,6,7,11,8,4,(2,3),(9,10),12	516118743212910	12.4 - 11.6 - 11.7 - 12.9 - 12.7 - 13.5	12.4 - 24.0 - 35.7 - 48.6 - 61.3 - 74.8 (35.7-39.1)	1.0	150	3.0	5-5	650.0	4.0	5=>5	650.0	2.0
201743031403	ダ	左	1200	曇	稍重	16:00	3歳五		2017-3-14	12	船橋	2	161万円以上181万円未満		6	150	1	6.0	100	1.0	12.0	120	2.0	6-12	200	1	6-12	140	1	6-9	700	9	9-12	1,160	14	6=>12	300	1	6-9-12	1340	5	6=>12=>9	2810	7		629712415103811	6,(2,12),4,9,7,8,1,3,10,5-11	6,12,9,2,4,3,8,7,1,10,5=11	12.7 - 11.5 - 12.1 - 12.8 - 13.0 - 13.6	12.7 - 24.2 - 36.3 - 49.1 - 62.1 - 75.7 (36.3-39.4)	9.0	410	7.0	5-8	210.0	1.0	5=>8	280.0	1.0
201743031404	ダ	左	1500	曇	稍重	16:30	C3八　九		2017-3-14	12	船橋	2			7	160	1	7.0	120	1.0	6.0	310	6.0	6-7	810	4	6-7	330	3	4-7	480	6	4-6	1,470	20	7=>6	970	4	4-6-7	2270	9	7=>6=>4	6720	19	1491181026753	1491181067253	1741198210653	7111469821053	7.3 - 12.6 - 14.0 - 13.6 - 13.0 - 13.4 - 13.3 - 13.6	7.3 - 19.9 - 33.9 - 47.5 - 60.5 - 73.9 - 87.2 - 100.8 (33.9-40.3)	4.0	330	7.0	6-6	770.0	5.0	6=>6	780.0	3.0
201743031405	ダ	左	1200	曇	稍重	17:05	和男さん本当にお世話		2017-3-14	12	船橋	2			1	150	1	1.0	120	1.0	7.0	300	5.0	1-7	760	3	1-7	350	3	1-5	1,400	18	5-7	7,960	39	1=>7	1200	3	1-5-7	14880	39	1=>7=>5	56120	153		(3,7),8,1,11,9,12,5,10,6,2,4	3,7,8,1,11,5,12,9,10,2,6-4	(3,7),1,8,11,5,12,10,9,6,2-4	12.5 - 12.2 - 12.8 - 13.3 - 13.2 - 14.0	12.5 - 24.7 - 37.5 - 50.8 - 64.0 - 78.0 (37.5-40.5)	5.0	950	9.0	1-6	450.0	2.0	1=>6	720.0	2.0
201743031406	ダ	左	1600	曇	稍重	17:35	C2二		2017-3-14	12	船橋	2			4	250	1	4.0	120	1.0	14.0	150	3.0	4-14	740	2	4-14	310	3	4-8	280	1	8-14	450	5	4=>14	1260	2	4-8-14	1250	2	4=>14=>8	4710	2	1221441135873111069	2121144135783111069	12,14,13,(1,4),(5,8),2,11,9,7,3,10,6	1412411358911107236	13.0 - 12.8 - 13.6 - 13.2 - 12.6 - 13.0 - 13.3 - 13.4	13.0 - 25.8 - 39.4 - 52.6 - 65.2 - 78.2 - 91.5 - 104.9 (39.4-39.7)	8.0	150	2.0	3-8	670.0	2.0	3=>8	1230.0	2.0
201743031407	ダ	左	1700	曇	稍重	18:05	花見月特別 		2017-3-14	12	船橋	2	435万円以上		7	310	2	7.0	120	2.0	10.0	130	3.0	7-10	860	4	7-10	290	3	7-11	220	1	10-11	250	2	7=>10	1980	9	7-10-11	830	2	7=>10=>11	5390	11	121146101297358	1,2,11,4,6,10,12,9,7,3,5-8	1,2,11,(4,10),6,(12,7),9,5,3-8	11,2,10,4,7,1,12,6,5,9-3,8	6.9 - 11.7 - 12.7 - 13.7 - 13.4 - 13.0 - 13.6 - 13.6 - 14.0	6.9 - 18.6 - 31.3 - 45.0 - 58.4 - 71.4 - 85.0 - 98.6 - 112.6 (31.3-41.2)	11.0	120	1.0	6-7	890.0	4.0	6=>7	1720.0	9.0
201743031408	ダ	左	1200	曇	稍重	18:35	C1四　五		2017-3-14	12	船橋	2			4	320	1	4.0	120	1.0	5.0	130	2.0	4-5	610	2	4-5	250	1	4-8	290	3	5-8	330	5	4=>5	1060	2	4-5-8	1010	3	4=>5=>8	4030	6		115947121681023	11,5,9,4,7,12,8,6,1,(3,10),2	115947861213210	12.2 - 12.0 - 12.0 - 12.7 - 12.9 - 13.4	12.2 - 24.2 - 36.2 - 48.9 - 61.8 - 75.2 (36.2-39.0)	8.0	150	4.0	4-5	310.0	1.0	4=>5	770.0	4.0
201743031409	ダ	左	1600	曇	稍重	19:05	C1四　五		2017-3-14	12	船橋	2			12	470	3	12.0	210	4.0	8.0	150	1.0	8-12	970	3	8-12	370	3	4-12	690	10	4-8	690	9	12=>8	1920	4	4-8-12	2810	8	12=>8=>4	11890	30	3511101211464279138	3511101261414279138	3111264141052719813	3111264214710598113	12.9 - 12.0 - 13.6 - 12.9 - 12.7 - 13.6 - 13.8 - 14.1	12.9 - 24.9 - 38.5 - 51.4 - 64.1 - 77.7 - 91.5 - 105.6 (38.5-41.5)	4.0	310	6.0	5-7	900.0	4.0	7=>5	1800.0	8.0
201743031410	ダ	左	1000	曇	稍重	19:40	春疾風賞 		2017-3-14	12	船橋	2			12	990	5	12.0	310	5.0	9.0	210	3.0	9-12	2360	9	9-12	710	9	10-12	3,010	34	9-10	2,670	27	12=>9	5570	20	9-10-12	18090	61	12=>9=>10	92030	281			4.111213149510681e+18	4.111213951410683e+18	12.6 - 11.3 - 12.1 - 12.6 - 13.1	12.6 - 23.9 - 36.0 - 48.6 - 61.7 (36.0-37.8)	10.0	560	7.0	6-7	1450.0	7.0	7=>6	3180.0	11.0
201743031411	ダ	左	1600	曇	稍重	20:15	柏の葉オープン 		2017-3-14	12	船橋	2	(別定)		12	460	3	12.0	190	2.0	4.0	580	8.0	4-12	7100	28	4-12	2,220	31	10-12	390	1	4-10	1,440	21	12=>4	12530	48	4-10-12	7280	28	12=>4=>10	55700	215	79113621011248	79311621011248	79116328101124	97112310861214	12.8 - 12.5 - 12.7 - 12.7 - 12.5 - 12.8 - 13.9 - 13.7	12.8 - 25.3 - 38.0 - 50.7 - 63.2 - 76.0 - 89.9 - 103.6 (38.0-40.4)	10.0	150	1.0	4-8	4430.0	16.0	8=>4	8700.0	28.0
201743031412	ダ	左	1600	曇	稍重	20:50	春音特別 		2017-3-14	12	船橋	2	(ハンデ)		9	190	1	9.0	120	1.0	10.0	270	5.0	9-10	860	3	9-10	370	4	4-9	700	11	4-10	2,080	22	9=>10	1140	4	4-9-10	3800	14	9=>10=>4	10160	34	45672910831	54629783110	5,4,9,2,6,1,(10,8),7,3	45921061783	12.8 - 12.3 - 12.6 - 13.0 - 13.3 - 13.5 - 13.0 - 13.4	12.8 - 25.1 - 37.7 - 50.7 - 64.0 - 77.5 - 90.5 - 103.9 (37.7-39.9)	4.0	500	8.0	8-8	930.0	4.0	8=>8	990.0	5.0
201743031501	ダ	左	1200	曇	重	14:45	3歳七		2017-3-15	12	船橋	3	70.1万円以上114万円未満		6	160	1	6.0	110	1.0	4.0	190	4.0	4-6	740	2	4-6	250	3	3-6	200	1	3-4	570	8	6=>4	880	2	3-4-6	1000	1	6=>4=>3	3760	3		6439810251117	3,4,6,10,(8,9),5,2,11,(1,7)	3469108521117	12.9 - 11.8 - 12.6 - 13.0 - 13.1 - 14.1	12.9 - 24.7 - 37.3 - 50.3 - 63.4 - 77.5 (37.3-40.2)	3.0	140	2.0	4-6	610.0	3.0	6=>4	940.0	4.0
201743031502	ダ	左	1200	曇	重	15:15	C3六　七		2017-3-15	12	船橋	3			6	360	2	6.0	120	1.0	7.0	120	2.0	6-7	340	1	6-7	170	1	4-6	370	5	4-7	290	2	6=>7	600	2	4-6-7	840	2	6=>7=>4	3240	5		61275310498	(1,6),7,2,5,10,(3,4),9,8	67125103498	12.9 - 12.2 - 12.7 - 13.0 - 13.0 - 13.6	12.9 - 25.1 - 37.8 - 50.8 - 63.8 - 77.4 (37.8-39.6)	4.0	160	3.0	6-7	320.0	1.0	6=>7	460.0	1.0
201743031503	ダ	左	1500	曇	重	15:45	C3六　七		2017-3-15	12	船橋	3			10	610	3	10.0	260	4.0	2.0	540	6.0	2-10	11390	22	2-10	2,530	21	7-10	4,150	30	2-7	16,580	47	10=>2	19600	39	2-7-10	188980	124	10=>2=>7	505030	516	1096835111274	1069853111247	10,6,8,(3,5),9,(2,11),1,7,4	1068351179214	7.1 - 12.1 - 12.9 - 12.9 - 13.0 - 13.6 - 13.8 - 14.7	7.1 - 19.2 - 32.1 - 45.0 - 58.0 - 71.6 - 85.4 - 100.1 (32.1-42.1)	7.0	1,260	9.0	2-8	7940.0	15.0	8=>2	14370.0	29.0
201743031504	ダ	左	1000	曇	重	16:15	C3　選抜馬		2017-3-15	12	船橋	3			10	200	1	10.0	120	1.0	5.0	150	3.0	5-10	500	1	5-10	230	1	10-12	430	7	5-12	610	10	10=>5	830	1	5-10-12	1800	5	10=>5=>12	5410	13			4,5,10,12,(1,7),8,11,6,3,9,2	451012178631192	12.8 - 12.0 - 12.5 - 12.6 - 13.6	12.8 - 24.8 - 37.3 - 49.9 - 63.5 (37.3-38.7)	12.0	260	5.0	5-7	330.0	1.0	7=>5	600.0	1.0
201743031505	ダ	左	1200	曇	重	16:45	桃の花賞		2017-3-15	12	船橋	3			4	970	4	4.0	250	5.0	8.0	170	2.0	4-8	2000	6	4-8	580	4	1-4	1,690	22	1-8	1,030	15	4=>8	4040	13	1-4-8	6780	27	4=>8=>1	35780	129		791184126215103	(7,9),(11,12),8,6,4,2,1,10,5,3	798111246121053	12.7 - 11.8 - 12.3 - 12.9 - 13.1 - 13.7	12.7 - 24.5 - 36.8 - 49.7 - 62.8 - 76.5 (36.8-39.7)	1.0	430	8.0	4-6	1510.0	6.0	4=>6	4130.0	13.0
201743031506	ダ	左	1200	曇	重	17:15	寿美家カレーにハンバ		2017-3-15	12	船橋	3			6	600	4	6.0	170	4.0	11.0	170	3.0	6-11	1620	7	6-11	740	9	4-6	330	2	4-11	380	4	6=>11	4470	18	4-6-11	1950	4	6=>11=>4	16960	54		101112146728539	10,11,12,(1,4),6,(2,7,8),5,3,9	111012416287539	12.7 - 12.2 - 12.9 - 13.0 - 13.2 - 13.7	12.7 - 24.9 - 37.8 - 50.8 - 64.0 - 77.7 (37.8-39.9)	4.0	110	1.0	5-8	960.0	5.0	5=>8	2080.0	8.0
201743031507	ダ	左	1500	曇	重	17:45	C2五　六		2017-3-15	12	船橋	3			9	1170	4	9.0	220	4.0	2.0	560	6.0	2-9	11810	22	2-9	1,870	18	9-10	790	8	2-10	980	13	9=>2	23470	36	2-9-10	18640	41	9=>2=>10	179830	255	712211153610849	712211513106849	(7,12),(11,5),2,3,1,10,(8,9),6,4	712115231098614	7.0 - 12.2 - 12.9 - 13.2 - 13.0 - 13.3 - 13.6 - 14.3	7.0 - 19.2 - 32.1 - 45.3 - 58.3 - 71.6 - 85.2 - 99.5 (32.1-41.2)	10.0	200	3.0	2-7	4470.0	11.0	7=>2	7520.0	15.0
201743031508	ダ	左	1600	曇	重	18:20	舞浜特別 		2017-3-15	12	船橋	3			7	1550	8	7.0	310	4.0	6.0	120	1.0	6-7	1370	3	6-7	650	4	7-13	1,490	22	6-13	770	7	7=>6	3980	10	6-7-13	4270	12	7=>6=>13	30430	94	1314716291131258410	1314761291131258410	13,14,7,6,1,2,9,3,(11,12,5),4,8,10	1314761521243981110	12.6 - 12.2 - 12.8 - 12.9 - 13.0 - 13.5 - 13.7 - 14.6	12.6 - 24.8 - 37.6 - 50.5 - 63.5 - 77.0 - 90.7 - 105.3 (37.6-41.8)	13.0	390	9.0	4-5	680.0	3.0	5=>4	1150.0	4.0
201743031509	ダ	左	1200	曇	重	18:55	楽天競馬10周年記念		2017-3-15	12	船橋	3			5	270	1	5.0	130	1.0	7.0	160	2.0	5-7	570	1	5-7	240	1	5-9	840	10	7-9	1,070	14	5=>7	1030	2	5-7-9	3230	11	5=>7=>9	12680	30		610123182511794	6,(10,12),3,(1,8),5,11,7,2,9,4	612510831711294	12.6 - 11.6 - 11.9 - 13.0 - 13.2 - 13.5	12.6 - 24.2 - 36.1 - 49.1 - 62.3 - 75.8 (36.1-39.7)	9.0	400	7.0	5-6	270.0	1.0	5=>6	460.0	1.0
201743031510	ダ	左	1600	曇	重	19:30	桜月賞 		2017-3-15	12	船橋	3			2	240	2	2.0	110	1.0	14.0	150	3.0	2-14	880	2	2-14	280	2	2-12	150	1	12-14	300	3	2=>14	1380	3	2-12-14	540	1	2=>14=>12	3270	3	111431061124287913	111431061124279813	11,14,10,3,12,6,1,(2,13),4,7,9,8	111410122313164798	12.4 - 12.2 - 13.2 - 12.9 - 13.0 - 13.5 - 13.4 - 13.9	12.4 - 24.6 - 37.8 - 50.7 - 63.7 - 77.2 - 90.6 - 104.5 (37.8-40.8)	12.0	110	2.0	2-8	660.0	3.0	2=>8	930.0	3.0
201743031511	ダ	左	2400	曇	重	20:10	ダイオライト記念	G2	2017-3-15	12	船橋	3	(定量)		3	160	1	3.0	110	1.0	12.0	170	3.0	3-12	560	2	3-12	230	2	3-6	1,290	14	6-12	1,910	19	3=>12	670	3	3-6-12	4760	16	3=>12=>6	10950	35	14,3,8,2-12,13,11,10,6,7=1,9,4,5	14,3,8,2-12,13,11,10,6,7=1,9,5,4	14,3,8,2,12,10,13,7,11,6=1,5,9,4	3,14,12,8,2,10,7,13,6,11=1,5=4,9	12.7 - 11.7 - 13.1 - 12.8 - 12.9 - 13.1 - 13.6 - 13.2 - 13.3 - 13.4 - 13.4 - 14.6	12.7 - 24.4 - 37.5 - 50.3 - 63.2 - 76.3 - 89.9 - 103.1 - 116.4 - 129.8 - 143.2 - 157.8 (37.5-41.4)	6.0	630	8.0	3-7	530.0	2.0	3=>7	640.0	2.0
201743031512	ダ	左	1800	曇	重	20:50	中の島賞		2017-3-15	12	船橋	3			11	1070	4	11.0	320	4.0	10.0	490	6.0	10-11	8190	21	10-11	2,560	24	11-12	2,590	26	10-12	4,200	38	11=>10	13280	32	10-11-12	36030	95	11=>10=>12	138710	355	5821113613121049147	5,8,11,2,13,1,6,3,10,12-4,9,14-7	5,8,11,13,1,6,3,(2,10),12,(4,9,14)=7	5,11,8,13,1,3,10,6,4,12,14,2,9-7	12.1 - 12.5 - 12.6 - 13.3 - 13.4 - 13.1 - 13.5 - 14.0 - 14.4	12.1 - 24.6 - 37.2 - 50.5 - 63.9 - 77.0 - 90.5 - 104.5 - 118.9 (37.2-41.9)	12.0	580	8.0	6-7	3030.0	11.0	7=>6	6360.0	21.0
201743031601	ダ	左	1200	晴	重	15:00	3歳九		2017-3-16	12	船橋	4	12万円以上35万円未満		9	140	1	9.0	120	1.0	4.0	400	8.0	4-9	1030	5	4-9	410	4	9-10	430	5	4-10	1,830	21	9=>4	1310	5	4-9-10	3320	15	9=>4=>10	8650	26		1,4,6,11,5,2,8,9,10,3-7	(1,4),6,2,11,9,8,5,10,3,7	1462119810537	13.3 - 11.9 - 12.4 - 13.0 - 13.6 - 14.1	13.3 - 25.2 - 37.6 - 50.6 - 64.2 - 78.3 (37.6-40.7)	10.0	250	5.0	4-7	780.0	3.0	7=>4	1070.0	5.0
201743031602	ダ	左	1200	曇	重	15:30	3歳八		2017-3-16	12	船橋	4	35万円以上70.1万円未満		3	150	1	3.0	110	1.0	7.0	130	2.0	3-7	350	1	3-7	180	1	3-9	610	8	7-9	790	10	3=>7	440	1	3-7-9	1670	4	3=>7=>9	3250	7		3267114910185	3,2-7,6,11,(4,9),10,1,8,5	3276119104185	12.6 - 11.5 - 11.9 - 13.0 - 13.1 - 14.6	12.6 - 24.1 - 36.0 - 49.0 - 62.1 - 76.7 (36.0-40.7)	9.0	300	6.0	3-6	290.0	1.0	3=>6	380.0	1.0
201743031603	ダ	左	1500	曇	重	16:00	C3四　五		2017-3-16	12	船橋	4			5	300	2	5.0	120	1.0	8.0	130	2.0	5-8	470	1	5-8	230	1	2-5	470	5	2-8	430	4	5=>8	900	2	2-5-8	1140	2	5=>8=>2	5150	8	1234985761110	1238495761110	1,2,(3,8),4,9,5,(6,7),11,10	1283549610711	7.2 - 12.4 - 13.7 - 13.0 - 13.0 - 13.1 - 13.7 - 13.8	7.2 - 19.6 - 33.3 - 46.3 - 59.3 - 72.4 - 86.1 - 99.9 (33.3-40.6)	2.0	210	4.0	5-7	400.0	1.0	5=>7	750.0	3.0
201743031604	ダ	左	1200	曇	重	16:30	C3四　五		2017-3-16	12	船橋	4			11	480	3	11.0	170	4.0	1.0	430	8.0	1-11	5440	22	1-11	1,620	23	8-11	430	6	1-8	1,000	13	11=>1	7510	31	1-8-11	6260	28	11=>1=>8	46250	158		1411562891037	(1,4,11),8,2,5,9,(6,10),7,3	1114825910673	12.9 - 11.5 - 11.9 - 12.2 - 13.0 - 14.2	12.9 - 24.4 - 36.3 - 48.5 - 61.5 - 75.7 (36.3-39.4)	8.0	160	1.0	1-8	2050.0	8.0	8=>1	2660.0	9.0
201743031605	ダ	左	1600	曇	重	17:00	ベストビット特別 		2017-3-16	12	船橋	4	(別定)		11	480	3	11.0	210	3.0	3.0	860	9.0	3-11	14080	33	3-11	2,590	29	10-11	340	2	3-10	1,320	15	11=>3	16100	42	3-10-11	7260	23	11=>3=>10	73810	206	311112891064752	311121810967452	3,11,12,10,8,(1,9,7),6,4,5,2	311121078961452	13.1 - 12.9 - 13.9 - 13.0 - 12.6 - 12.6 - 12.8 - 13.9	13.1 - 26.0 - 39.9 - 52.9 - 65.5 - 78.1 - 90.9 - 104.8 (39.9-39.3)	10.0	150	2.0	3-8	5210.0	14.0	8=>3	13520.0	34.0
201743031606	ダ	左	1600	晴	重	17:30	たけ&ゆき∞結婚記念		2017-3-16	12	船橋	4			6	3130	6	6.0	220	4.0	9.0	120	2.0	6-9	7180	19	6-9	850	15	1-6	480	6	1-9	170	1	6=>9	19770	39	1-6-9	1230	4	6=>9=>1	17690	54	1831095112467	1381092511467	1,3,(10,8),9,6,5,2,11,4,7	1389651011274	13.0 - 12.4 - 13.3 - 13.2 - 13.2 - 13.8 - 13.9 - 14.1	13.0 - 25.4 - 38.7 - 51.9 - 65.1 - 78.9 - 92.8 - 106.9 (38.7-41.8)	1.0	110	1.0	6-7	3620.0	11.0	6=>7	11440.0	24.0
201743031607	ダ	左	1200	晴	重	18:00	C2七　八		2017-3-16	12	船橋	4			5	130	1	5.0	100	1.0	3.0	230	5.0	3-5	1720	6	3-5	470	6	5-7	150	1	3-7	660	10	5=>3	2140	7	3-5-7	1390	5	5=>3=>7	6660	21		15621038749.0	15621073948.0	15621073948.0	12.7 - 11.9 - 12.0 - 12.4 - 13.2 - 14.3	12.7 - 24.6 - 36.6 - 49.0 - 62.2 - 76.5 (36.6-39.9)	7.0	140	2.0	3-5	1580.0	7.0	5=>3	1580.0	6.0
201743031608	ダ	左	1500	晴	重	18:30	C2七　八		2017-3-16	12	船橋	4			9	130	1	9.0	110	1.0	8.0	170	2.0	8-9	410	1	8-9	250	2	9-10	530	7	8-10	1,930	24	9=>8	490	1	8-9-10	2300	7	9=>8=>10	4660	7	2619711841053	6291117841053	(2,6),9,1,7,11,8,(4,10)-5,3	2691784111053	7.2 - 12.8 - 13.0 - 12.8 - 12.7 - 13.3 - 13.4 - 14.2	7.2 - 20.0 - 33.0 - 45.8 - 58.5 - 71.8 - 85.2 - 99.4 (33.0-40.9)	10.0	340	9.0	7-7	470.0	2.0	7=>7	450.0	1.0
201743031609	ダ	左	1000	晴	重	19:05	C2　選抜馬		2017-3-16	12	船橋	4			11	130	1	11.0	110	1.0	13.0	210	4.0	11-13	990	3	11-13	330	3	4-11	160	1	4-13	560	6	11=>13	1320	4	4-11-13	940	2	11=>13=>4	4130	7			3,11,13,(6,7),4,(5,8),10,2,12,9,1	31113746581029112	12.2 - 10.8 - 11.8 - 13.0 - 14.5	12.2 - 23.0 - 34.8 - 47.8 - 62.3 (34.8-39.3)	4.0	120	2.0	7-8	790.0	3.0	7=>8	1420.0	6.0
201743031610	ダ	左	1600	晴	重	19:40	旅立ち賞		2017-3-16	12	船橋	4			12	340	1	12.0	130	1.0	14.0	170	4.0	12-14	1030	2	12-14	400	2	2-12	240	1	2-14	580	5	12=>14	1550	2	2-12-14	1750	2	12=>14=>2	6910	4	13,5,6,10,1,4,7,2,8,14,12-3,9,11	13,5,6,10,1,4,7,2,14,8,12-3,9,11	13,5,6,10,(4,12),1,2,(7,14),8,3,9-11	5,6,13,12,10,14,7,4,2,8,3,9,1-11	12.9 - 12.1 - 12.7 - 12.9 - 13.1 - 13.5 - 13.9 - 14.1	12.9 - 25.0 - 37.7 - 50.6 - 63.7 - 77.2 - 91.1 - 105.2 (37.7-41.5)	2.0	140	2.0	7-8	650.0	1.0	7=>8	1220.0	1.0
201743031611	ダ	左	1700	晴	重	20:15	早春賞 		2017-3-16	12	船橋	4			3	610	3	3.0	140	4.0	6.0	110	1.0	3-6	600	2	3-6	210	2	3-7	220	3	6-7	140	1	3=>6	1670	7	3-6-7	400	1	3=>6=>7	3420	9	16578324	16578324	1,6,(5,7),(3,8),2,4	16735284	7.4 - 11.7 - 12.6 - 12.9 - 13.3 - 13.3 - 13.0 - 13.4 - 13.0	7.4 - 19.1 - 31.7 - 44.6 - 57.9 - 71.2 - 84.2 - 97.6 - 110.6 (31.7-39.4)	7.0	110	2.0						
201743031612	ダ	左	1800	晴	重	20:50	弥生賞 		2017-3-16	12	船橋	4	(ハンデ)		8	180	1	8.0	130	1.0	6.0	310	6.0	6-8	1120	5	6-8	540	7	3-8	280	3	3-6	1,150	13	8=>6	1440	6	3-6-8	2790	10	8=>6=>3	9490	31	68321541079	68315241097	68312549107	68231451097	12.8 - 12.6 - 13.5 - 13.7 - 13.3 - 12.5 - 13.1 - 13.2 - 13.9	12.8 - 25.4 - 38.9 - 52.6 - 65.9 - 78.4 - 91.5 - 104.7 - 118.6 (38.9-40.2)	3.0	170	3.0	6-7	1300.0	5.0	7=>6	1760.0	6.0
201743031701	ダ	左	1200	晴	稍重	15:00	3歳　未受賞		2017-3-17	12	船橋	5			9	180	1	9.0	120	1.0	7.0	130	3.0	7-9	480	3	7-9	230	3	5-9	200	2	5-7	360	6	9=>7	560	1	5-7-9	730	3	9=>7=>5	2850	4		87956410231	(7,8),9,5-6,4,10,2,3,1	7,8,9,5-6,4,10,3,2,1	13.1 - 12.3 - 12.6 - 13.0 - 13.1 - 13.9	13.1 - 25.4 - 38.0 - 51.0 - 64.1 - 78.0 (38.0-40.0)	5.0	150	4.0	7-8	200.0	1.0	8=>7	290.0	1.0
201743031702	ダ	左	1500	晴	稍重	15:30	春蘭賞		2017-3-17	12	船橋	5			1	240	1	1.0	130	1.0	11.0	500	7.0	1-11	3390	10	1-11	1,270	10	1-9	3,900	40	9-11	16,650	65	1=>11	4190	11	1-9-11	44090	116	1=>11=>9	163050	425	181152123479610	181152312497610	1,8,11,2,5,3,(4,12),9,10,7,6	181125934671210	6.9 - 12.6 - 13.6 - 13.1 - 12.6 - 12.8 - 13.0 - 14.0	6.9 - 19.5 - 33.1 - 46.2 - 58.8 - 71.6 - 84.6 - 98.6 (33.1-39.8)	9.0	710	11.0	1-8	1630.0	5.0	1=>8	2030.0	7.0
201743031703	ダ	左	1500	晴	稍重	16:00	C3二　三ア		2017-3-17	12	船橋	5			8	1120	4	8.0	190	4.0	9.0	140	1.0	8-9	1260	4	8-9	570	6	8-10	1,710	18	9-10	640	7	8=>9	4760	17	8-9-10	5510	16	8=>9=>10	38220	108	10374926851	10374962851	10,3,7,9,4,(6,2),8,1,5	10397428615	7.2 - 12.1 - 13.2 - 13.0 - 12.9 - 13.5 - 13.7 - 14.2	7.2 - 19.3 - 32.5 - 45.5 - 58.4 - 71.9 - 85.6 - 99.8 (32.5-41.4)	10.0	290	5.0	7-8	340.0	1.0	7=>8	680.0	1.0
