	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
200945111110	ダ	左	1600	雨	不良	20:15	ローレル賞	G	2009-11-11	9	川崎	3	牝(別定)		11	4360	8	11	520	6	7	170	2	5.0	270	3.0	7-11	4930	13	7-11	1,660	16	5-11	2,250	21	5-7	600	4	11=>7	21460	37	5-7-11	12800	36	11=>7=>5	115930	240	1011126897342513114	1011128673952413114	1110127958133642114	1171091251383642114	11.6 - 11.7 - 12.4 - 13.7 - 12.1 - 13.3 - 13.8 - 13.9	11.6 - 23.3 - 35.7 - 49.4 - 61.5 - 74.8 - 88.6 - 102.5 (35.7-41.0)	5-7	1910.0	5.0	7=>5	5510.0	12.0
200945111201	ダ	左	1400	曇	不良	15:20	2歳6		2009-11-12	9	川崎	4	16万円未満		7	330	2	7	170	3	1	110	1				1-7	190	1	1-7	130	1	3-7	270	4	1-3	210	2	7=>1	670	3	1-3-7	460	2	7=>1=>3	2420	7	7213564	7,1,2,3,5,6-4	7,1,2,3,6,5-4	7,1,3,2,5,6-4	12.7 - 12.0 - 13.7 - 12.4 - 13.7 - 13.3 - 13.1	12.7 - 24.7 - 38.4 - 50.8 - 64.5 - 77.8 - 90.9 (38.4-40.1)						
200945111202	ダ	左	1500	曇	不良	15:50	3歳7　イ		2009-11-12	9	川崎	4	31万円以上85万円未満		2	130	1	2	100	1	6	160	4	9.0	110	2.0	2-6	610	3	2-6	170	2	2-9	150	1	6-9	450	6	2=>6	650	3	2-6-9	670	2	2=>6=>9	1920	4	89107562314	89107652314	89210675413	82967105143	5.6 - 11.6 - 12.3 - 14.0 - 12.2 - 13.0 - 13.2 - 13.1	5.6 - 17.2 - 29.5 - 43.5 - 55.7 - 68.7 - 81.9 - 95.0 (29.5-39.3)	2-6	660.0	2.0	2=>6	660.0	3.0
200945111203	ダ	左	1500	曇	不良	16:20	3歳8　ロ		2009-11-12	9	川崎	4	31万円以上85万円未満		1	210	1	1	110	1	10	130	2	6.0	130	4.0	1-10	490	1	1-10	190	1	1-6	230	2	6-10	420	5	1=>10	940	1	1-6-10	750	1	1=>10=>6	2840	1	5671011381429	5671310811429	6108513117249	(6,10),1,5,8,2,3,4,7,11,9	5.6 - 11.8 - 12.8 - 13.8 - 12.5 - 13.3 - 13.5 - 13.0	5.6 - 17.4 - 30.2 - 44.0 - 56.5 - 69.8 - 83.3 - 96.3 (30.2-39.8)	1-8	440.0	1.0	1=>8	900.0	1.0
200945111204	ダ	左	1400	曇	不良	16:50	2歳5		2009-11-12	9	川崎	4	16万円以上25万円未満		6	360	2	6	130	2	3	120	1	8.0	950	9.0	3-6	350	1	3-6	210	1	6-8	2,810	27	3-8	1,820	20	6=>3	830	3	3-6-8	6290	19	6=>3=>8	32110	90	256483197	254683197	268435197	628349517	13.0 - 11.8 - 13.7 - 12.7 - 13.6 - 14.1 - 13.5	13.0 - 24.8 - 38.5 - 51.2 - 64.8 - 78.9 - 92.4 (38.5-41.2)	3-6	370.0	1.0	6=>3	1050.0	3.0
200945111205	ダ	左	1500	曇	不良	17:20	C3一　二		2009-11-12	9	川崎	4			8	160	1	8	110	1	2	130	3	7.0	130	2.0	2-8	390	2	2-8	220	2	7-8	370	3	2-7	580	9	8=>2	840	2	2-7-8	1150	4	8=>2=>7	4450	10	629187534	629185734	(2,8),6,9,7,4,1,3,5	287436915	5.5 - 11.3 - 11.8 - 13.5 - 12.6 - 13.4 - 13.7 - 13.7	5.5 - 16.8 - 28.6 - 42.1 - 54.7 - 68.1 - 81.8 - 95.5 (28.6-40.8)	2-8	380.0	2.0	8=>2	850.0	2.0
200945111206	ダ	左	1500	曇	不良	17:50	C3一　二		2009-11-12	9	川崎	4			4	490	4	4	270	4	9	2,510	10	7.0	340	6.0	4-9	29540	35	4-9	6,890	35	4-7	810	10	7-9	8,150	38	4=>9	62640	65	4-7-9	75700	78	4=>9=>7	457810	435	36478125910	3,6,4,7,2,8,1,5,9-10	(3,7),9,6,4,8,2,5-10	3749256810	5.6 - 11.5 - 12.0 - 13.8 - 12.4 - 13.3 - 13.7 - 13.8	5.6 - 17.1 - 29.1 - 42.9 - 55.3 - 68.6 - 82.3 - 96.1 (29.1-40.8)	4-8	3580.0	15.0	4=>8	5340.0	26.0
200945111207	ダ	左	1400	曇	不良	18:25	C1四　五		2009-11-12	9	川崎	4			11	390	3	11	150	3	7	150	2	3.0	120	1.0	7-11	960	2	7-11	320	1	3-11	530	6	3-7	320	2	11=>7	1910	4	3-7-11	1440	1	11=>7=>3	7760	6	7114395102816	7113495281016	7113548211096	7113584210169	12.7 - 11.9 - 13.0 - 11.5 - 12.9 - 13.2 - 13.6	12.7 - 24.6 - 37.6 - 49.1 - 62.0 - 75.2 - 88.8 (37.6-39.7)	6-8	500.0	1.0	8=>6	1120.0	3.0
200945111208	ダ	左	1400	曇	不良	19:00	C1四　五		2009-11-12	9	川崎	4			1	190	1	1	110	1	4	140	3	3.0	130	2.0	1-4	470	2	1-4	210	2	1-3	190	1	3-4	420	4	1=>4	880	2	1-3-4	780	1	1=>4=>3	2830	2	341019285117612	341012958711612	341091258117126	(3,4),1,10,2,9,5,8,7,11,6,12	12.5 - 11.6 - 13.1 - 11.9 - 12.7 - 13.5 - 13.3	12.5 - 24.1 - 37.2 - 49.1 - 61.8 - 75.3 - 88.6 (37.2-39.5)	1-4	450.0	2.0	1=>4	770.0	2.0
200945111209	ダ	左	1600	曇	不良	19:35	ノベンバースター賞 		2009-11-12	9	川崎	4	(別定)		2	860	4	2	200	4	13	260	6	5.0	160	2.0	2-13	4760	16	2-13	1,830	21	2-5	970	9	5-13	750	5	2=>13	9340	34	2-5-13	6410	20	2=>13=>5	61350	186	25614731110138129	25617341113810129	25617113134108129	2,6,(1,5),11,13,3,8,7,10,4,9,12	12.2 - 11.6 - 12.5 - 13.4 - 11.9 - 12.6 - 13.0 - 13.2	12.2 - 23.8 - 36.3 - 49.7 - 61.6 - 74.2 - 87.2 - 100.4 (36.3-38.8)	2-8	4820.0	22.0	2=>8	7250.0	33.0
200945111210	ダ	左	2100	曇	不良	20:15	ロジータ記念	G	2009-11-12	9	川崎	4	牝(別定)		2	2790	8	2	360	6	9	120	1	13.0	190	4.0	2-9	2940	10	2-9	990	11	2-13	1,760	23	9-13	270	2	2=>9	12210	38	2-9-13	4270	15	2=>9=>13	62650	169	6789111214104121353	6781921441110121335	7,9,8,1,2,(4,14,13),6,12,10,3,5,11	7,9,1,2,8,13,4,12,10,3,14,6-5-11	6.9 - 10.6 - 12.2 - 12.8 - 12.9 - 12.9 - 13.8 - 12.5 - 13.1 - 13.6 - 13.6	6.9 - 17.5 - 29.7 - 42.5 - 55.4 - 68.3 - 82.1 - 94.6 - 107.7 - 121.3 - 134.9 (29.7-40.3)	2-6	2560.0	8.0	2=>6	9560.0	26.0
200945111211	ダ	左	1400	曇	不良	20:50	疾風特別 		2009-11-12	9	川崎	4	(別定)		6	130	1	6	120	1	10	210	3	2.0	590	9.0	6-10	590	3	6-10	280	3	2-6	1,610	17	2-10	6,360	37	6=>10	710	3	2-6-10	9030	23	6=>10=>2	21700	64	1023694158711	1023694581711	1028639571411	1026395871114	12.8 - 11.4 - 13.0 - 12.1 - 12.5 - 13.0 - 13.7	12.8 - 24.2 - 37.2 - 49.3 - 61.8 - 74.8 - 88.5 (37.2-39.2)	6-8	380.0	2.0	6=>8	340.0	2.0
200945111301	ダ	左	1400	曇	重	15:30	JRA認定競走新馬		2009-11-13	9	川崎	5			5	180	1	5	110	1	4	480	5				4-5	1230	5	4-5	330	5	2-5	170	3	2-4	640	9	5=>4	2170	7	2-4-5	940	4	5=>4=>2	5530	21	35241	35241	35241	53241	13.5 - 13.2 - 13.7 - 11.5 - 12.5 - 13.7 - 14.2	13.5 - 26.7 - 40.4 - 51.9 - 64.4 - 78.1 - 92.3 (40.4-40.4)						
200945111302	ダ	左	1400	曇	重	16:00	JRA認定競走新馬		2009-11-13	9	川崎	5			2	190	1	2	120	2	4	110	1				2-4	230	1	2-4	110	1	2-5	160	3	4-5	140	2	2=>4	480	1	2-4-5	240	1	2=>4=>5	1060	1	31425	13245	(2,3),4,5,1	(4,2),3,5-1	12.9 - 12.6 - 14.6 - 11.7 - 12.8 - 13.2 - 13.7	12.9 - 25.5 - 40.1 - 51.8 - 64.6 - 77.8 - 91.5 (40.1-39.7)						
200945111303	ダ	左	1400	曇	重	16:30	JRA認定競走新馬		2009-11-13	9	川崎	5			8	200	1	8	110	1	2	130	2	3.0	130	3.0	2-8	590	3	2-8	220	3	3-8	180	1	2-3	330	6	8=>2	1030	4	2-3-8	520	2	8=>2=>3	3270	10	23584176	23581476	2358174	2385174	13.2 - 12.1 - 13.1 - 12.0 - 12.7 - 13.6 - 14.2	13.2 - 25.3 - 38.4 - 50.4 - 63.1 - 76.7 - 90.9 (38.4-40.5)						
200945111304	ダ	左	1500	雨	重	17:00	C2八　九		2009-11-13	9	川崎	5			12	220	1	12	110	1	5	170	4	2.0	170	3.0	5-12	640	2	5-12	270	2	2-12	350	3	2-5	550	8	12=>5	850	2	2-5-12	1310	3	12=>5=>2	4180	6	1012289113471153146	1012289174135611314	1012298571413611143	1012295741381161143	5.6 - 11.3 - 12.0 - 13.4 - 12.1 - 13.3 - 14.2 - 13.3	5.6 - 16.9 - 28.9 - 42.3 - 54.4 - 67.7 - 81.9 - 95.2 (28.9-40.8)	4-7	620.0	2.0	7=>4	880.0	2.0
200945111305	ダ	左	1400	雨	重	17:30	3歳9		2009-11-13	9	川崎	5	31万円未満		6	1230	5	6	370	7	1	140	1	7.0	200	4.0	1-6	4070	16	1-6	1,140	14	6-7	1,180	17	1-7	550	5	6=>1	11140	32	1-6-7	8420	29	6=>1=>7	54340	167	36910472185	36104791285	36101749258	63101754298	13.1 - 12.1 - 13.7 - 11.9 - 13.2 - 14.1 - 13.7	13.1 - 25.2 - 38.9 - 50.8 - 64.0 - 78.1 - 91.8 (38.9-41.0)	1-6	5290.0	15.0	6=>1	9390.0	28.0
200945111306	ダ	左	1500	雨	重	18:00	C2八　九		2009-11-13	9	川崎	5			5	6960	11	5	550	8	6	200	3	1.0	780	9.0	5-6	14280	28	5-6	2,850	24	1-5	12,370	58	1-6	1,380	16	5=>6	63070	74	1-5-6	101830	148	5=>6=>1	842290	924	3111391467181224510	3111391467182125410	3111314671598241012	3,6,(11,14,5),1,7,13,9,8,4,2,10,12	5.6 - 11.6 - 12.4 - 13.4 - 11.8 - 13.2 - 13.9 - 13.5	5.6 - 17.2 - 29.6 - 43.0 - 54.8 - 68.0 - 81.9 - 95.4 (29.6-40.6)	4-4	14980.0	24.0	4=>4	16390.0	32.0
200945111307	ダ	左	1500	雨	重	18:30	C1六		2009-11-13	9	川崎	5			10	130	1	10	110	1	9	150	2	6.0	400	8.0	9-10	420	1	9-10	170	1	6-10	560	4	6-9	1,020	12	10=>9	500	1	6-9-10	2380	6	10=>9=>6	5680	8	1011461431857913212	1011463141587913122	10,11,6,4,3,14,(5,8,13),7,12,9,1,2	1011634751398141221	5.3 - 11.5 - 12.4 - 13.7 - 11.8 - 12.6 - 13.5 - 13.1	5.3 - 16.8 - 29.2 - 42.9 - 54.7 - 67.3 - 80.8 - 93.9 (29.2-39.2)	6-6	420.0	2.0	6=>6	410.0	1.0
200945111308	ダ	左	1600	雨	重	19:00	砂子特別 		2009-11-13	9	川崎	5	(別定)		5	2330	8	5	670	8	10	1,630	10	1.0	360	6.0	5-10	19280	46	5-10	7,220	52	1-5	1,970	25	1-10	4,270	40	5=>10	59760	102	1-5-10	57080	121	5=>10=>1	384460	709	341011261125798	341026111125798	3,4,10,(11,12),6,2,7,5,1,9,8	(4,10),(3,2),12,1,6,5,7,11,9,8	12.3 - 11.5 - 12.5 - 13.5 - 12.2 - 12.9 - 13.7 - 14.0	12.3 - 23.8 - 36.3 - 49.8 - 62.0 - 74.9 - 88.6 - 102.6 (36.3-40.6)	5-7	2590.0	17.0	5=>7	3660.0	23.0
200945111309	ダ	左	1500	雨	重	19:35	イーバンク銀行IN川 		2009-11-13	9	川崎	5	(別定)		3	660	3	3	240	3	6	250	5	10.0	340	6.0	3-6	3360	13	3-6	1,460	17	3-10	2,750	32	6-10	3,470	36	3=>6	6040	20	3-6-10	28850	73	3=>6=>10	126520	322	3691113101257812144	(3,6),9,5,11,12,7,13,10,8,1,2,4,14	3611109121135287414	3691110121584132147	5.6 - 11.5 - 12.2 - 13.4 - 11.7 - 12.4 - 13.2 - 13.1	5.6 - 17.1 - 29.3 - 42.7 - 54.4 - 66.8 - 80.0 - 93.1 (29.3-38.7)	3-4	1940.0	10.0	3=>4	4260.0	18.0
200945111310	ダ	左	1600	雨	重	20:10	川崎宿特別 		2009-11-13	9	川崎	5	(別定)		12	1570	5	12	240	5	13	180	3	5.0	110	1.0	12-13	6650	14	12-13	1,610	16	5-12	610	8	5-13	240	2	12=>13	12810	29	5-12-13	2540	7	12=>13=>5	36260	94	5813141139610714212	5813134611107914212	5,13,4,3,10,(7,8),1,12,6,2,14,9,11	5133124716101428911	12.3 - 11.1 - 12.0 - 12.7 - 11.7 - 12.5 - 13.2 - 14.0	12.3 - 23.4 - 35.4 - 48.1 - 59.8 - 72.3 - 85.5 - 99.5 (35.4-39.7)	7-8	3520.0	13.0	7=>8	9050.0	24.0
200945121401	ダ	左	1400	曇	重	14:50	2歳6　ロ		2009-12-14	10	川崎	1	36万円以上73万円未満		10	730	4	10	200	3	1	150	2	7.0	250	5.0	1-10	1120	4	1-10	460	6	7-10	850	12	1-7	500	7	10=>1	2250	10	1-7-10	2280	7	10=>1=>7	12140	41	810645111297123	810651112749123	108516271191243	108516721191234	12.7 - 11.7 - 13.1 - 12.1 - 13.1 - 13.8 - 14.1	12.7 - 24.4 - 37.5 - 49.6 - 62.7 - 76.5 - 90.6 (37.5-41.0)	1-7	1090.0	7.0	7=>1	1810.0	10.0
200945121402	ダ	左	1400	曇	重	15:20	2歳5　イ		2009-12-14	10	川崎	1	36万円以上73万円未満		11	1120	4	11	210	5	2	100	1	12.0	150	3.0	2-11	960	4	2-11	550	7	11-12	950	12	2-12	240	2	11=>2	3470	12	2-11-12	1970	5	11=>2=>12	20520	62	111294587610231	111254986710231	(11,12),9,8,10,5,(6,2),4,1,7,3	111259610214837	13.1 - 12.3 - 13.6 - 12.3 - 12.9 - 13.2 - 13.8	13.1 - 25.4 - 39.0 - 51.3 - 64.2 - 77.4 - 91.2 (39.0-39.9)	2-8	430.0	2.0	8=>2	860.0	4.0
200945121403	ダ	左	1500	曇	重	15:50	3歳3　ロ		2009-12-14	10	川崎	1	160万円以上181万円未満		3	140	1	3	100	1	5	140	2	11.0	500	8.0	3-5	400	2	3-5	200	1	3-11	870	10	5-11	1,790	18	3=>5	510	1	3-5-11	3680	17	3=>5=>11	6770	18	3611281107549	361128110549	3,6,11,8,2,5,10,1-4,9	3,11,6,2,5,10,8,1-4,9	6.1 - 11.1 - 12.3 - 13.4 - 12.1 - 13.0 - 13.7 - 13.0	6.1 - 17.2 - 29.5 - 42.9 - 55.0 - 68.0 - 81.7 - 94.7 (29.5-39.7)	3-5	430.0	3.0	3=>5	550.0	3.0
200945121404	ダ	左	1500	曇	重	16:20	3歳2　イ		2009-12-14	10	川崎	1	160万円以上181万円未満		7	250	1	7	100	1	1	130	3	3.0	120	2.0	1-7	700	2	1-7	320	2	3-7	240	1	1-3	490	7	7=>1	970	2	1-3-7	1080	1	7=>1=>3	3860	2	1071693842511	1071693842511	10,7,(1,6),9,3,2,8,4,5,11	1071236984511	6.1 - 11.0 - 12.1 - 13.4 - 12.1 - 13.1 - 14.1 - 13.5	6.1 - 17.1 - 29.2 - 42.6 - 54.7 - 67.8 - 81.9 - 95.4 (29.2-40.7)	1-6	640.0	2.0	6=>1	950.0	3.0
200945121405	ダ	左	1400	曇	重	16:50	C2三　四		2009-12-14	10	川崎	1			1	670	3	1	210	4	8	370	6	11.0	120	1.0	1-8	3320	12	1-8	1,140	15	1-11	330	2	8-11	470	5	1=>8	7220	24	1-8-11	2450	8	1=>8=>11	26470	80	11582121361074	11258112367104	11812512637104	11,8,1-2,6,5,12,7,3,4,10	12.7 - 12.2 - 13.2 - 11.6 - 12.5 - 13.2 - 13.6	12.7 - 24.9 - 38.1 - 49.7 - 62.2 - 75.4 - 89.0 (38.1-39.3)	1-6	3540.0	13.0	1=>6	5650.0	18.0
200945121406	ダ	左	1600	曇	重	17:20	C2三　四		2009-12-14	10	川崎	1			1	1810	7	1	380	7	6	310	6	5.0	150	1.0	1-6	5700	20	1-6	2,120	21	1-5	910	14	5-6	510	7	1=>6	14830	41	1-5-6	6560	28	1=>6=>5	84360	212	89421610573	89241610573	8,9,(2,4),1,6,5,3,7,10	16982543107	12.9 - 11.5 - 12.8 - 13.6 - 12.2 - 13.7 - 13.9 - 13.3	12.9 - 24.4 - 37.2 - 50.8 - 63.0 - 76.7 - 90.6 - 103.9 (37.2-40.9)	1-6	9540.0	18.0	1=>6	14440.0	33.0
200945121407	ダ	左	1500	曇	重	17:55	C1八　九		2009-12-14	10	川崎	1			11	330	2	11	150	3	3	740	10	12.0	130	1.0	3-11	17350	31	3-11	3,230	30	11-12	180	1	3-12	3,050	28	11=>3	29120	55	3-11-12	7790	21	11=>3=>12	89510	209	111012142856739	111210412538769	111241021537698	111242310157698	5.6 - 11.9 - 12.9 - 13.5 - 11.9 - 12.7 - 13.3 - 13.7	5.6 - 17.5 - 30.4 - 43.9 - 55.8 - 68.5 - 81.8 - 95.5 (30.4-39.7)	3-8	7060.0	15.0	8=>3	4630.0	13.0
200945121408	ダ	左	1600	曇	重	18:30	シクラメン特別 		2009-12-14	10	川崎	1	181万円以上	(別定)	6	130	1	6	130	1	8	210	4	13.0	260	5.0	6-8	610	2	6-8	290	2	6-13	560	5	8-13	1,240	14	6=>8	810	2	6-8-13	2380	7	6=>8=>13	5570	13	1411131012842167935	1411131084122761953	(11,13),4,7,8,12,6,14,10,2,9,3,1,5	1113487610141235219	12.9 - 11.3 - 13.0 - 13.9 - 12.6 - 13.2 - 14.0 - 13.6	12.9 - 24.2 - 37.2 - 51.1 - 63.7 - 76.9 - 90.9 - 104.5 (37.2-40.8)	4-5	610.0	2.0	4=>5	850.0	2.0
200945121409	ダ	左	1500	曇	重	19:05	師走特別 		2009-12-14	10	川崎	1	(別定)		9	360	2	9	200	2	8	370	5	4.0	740	8.0	8-9	2440	9	8-9	810	8	4-9	1,540	18	4-8	3,890	38	9=>8	4990	19	4-8-9	16170	49	9=>8=>4	58500	172	7839131412456211110	7893141213546211110	8971334141265112110	8931347141112521610	6.1 - 11.2 - 12.5 - 13.4 - 11.8 - 12.8 - 13.2 - 13.2	6.1 - 17.3 - 29.8 - 43.2 - 55.0 - 67.8 - 81.0 - 94.2 (29.8-39.2)	5-6	1240.0	6.0	6=>5	1910.0	8.0
200945121410	ダ	左	1500	曇	重	19:40	C1八　九		2009-12-14	10	川崎	1			6	340	2	6	130	2	1	140	3	8.0	120	1.0	1-6	510	1	1-6	280	2	6-8	280	3	1-8	260	1	6=>1	1400	6	1-6-8	720	1	6=>1=>8	4090	7	1710118964523	1,7,8,11,10,9,6,4,5=2,3	1,7,6,8,10,11,5,9,4=2,3	6,1,8,7,10,5,11,9,4=3,2	6.0 - 11.2 - 12.4 - 13.9 - 11.9 - 12.9 - 13.1 - 13.0	6.0 - 17.2 - 29.6 - 43.5 - 55.4 - 68.3 - 81.4 - 94.4 (29.6-39.0)	1-6	430.0	1.0	6=>1	1020.0	4.0
200945121501	ダ	左	1500	曇	重	14:50	特選		2009-12-15	10	川崎	2	73万円以上168万円未満		10	320	2	10	150	1	12	320	6	14.0	1,070	10.0	10-12	2560	9	10-12	1,030	10	10-14	3,350	32	12-14	4,980	43	10=>12	3080	10	10-12-14	23400	68	10=>12=>14	87610	247	1441011331179851226	1441015133871129126	14,(4,10),1,12,5,8,3,2,7,9,13,11,6	1410412125987111336	5.5 - 11.4 - 12.4 - 14.0 - 12.3 - 13.2 - 14.0 - 13.7	5.5 - 16.9 - 29.3 - 43.3 - 55.6 - 68.8 - 82.8 - 96.5 (29.3-40.9)	6-7	1240.0	5.0	6=>7	1590.0	5.0
200945121502	ダ	左	1500	曇	重	15:20	特選		2009-12-15	10	川崎	2	73万円以上168万円未満		9	140	1	9	110	1	6	160	4	10.0	150	2.0	6-9	540	3	6-9	270	3	9-10	220	1	6-10	550	6	9=>6	670	3	6-9-10	860	2	9=>6=>10	3010	6	9101135146427812131	9101135146284712131	9,10,3,14,11,6,8,5,4,2,(7,12,13),1	9103614845131172121	5.9 - 11.5 - 12.4 - 13.3 - 12.0 - 13.4 - 13.7 - 13.1	5.9 - 17.4 - 29.8 - 43.1 - 55.1 - 68.5 - 82.2 - 95.3 (29.8-40.2)	4-6	380.0	2.0	6=>4	590.0	3.0
200945121503	ダ	左	1400	曇	重	15:50	3歳6　ハ		2009-12-15	10	川崎	2	126万円以上160万円未満		2	410	3	2	200	5	6	150	2	1.0	270	6.0	2-6	790	3	2-6	420	3	1-2	1,180	16	1-6	860	10	2=>6	1790	5	1-2-6	3350	10	2=>6=>1	11660	27	811210734511269	821131071461259	281110376141259	2,11,6,8,3,1,10,7,12,5,4-9	13.0 - 12.4 - 13.4 - 12.3 - 12.9 - 13.5 - 13.1	13.0 - 25.4 - 38.8 - 51.1 - 64.0 - 77.5 - 90.6 (38.8-39.5)	2-5	880.0	3.0	2=>5	2470.0	10.0
200945121504	ダ	左	1400	曇	重	16:20	3歳5　ロ		2009-12-15	10	川崎	2	126万円以上160万円未満		1	260	2	1	120	2	3	140	3	11.0	110	1.0	1-3	1050	3	1-3	280	3	1-11	130	1	3-11	220	2	1=>3	1590	5	1-3-11	480	1	1=>3=>11	3660	11	321011175126948	321011157126948	321112161075948	3,1,2,11,5,12,(7,6),4,9,10,8	13.3 - 12.6 - 14.4 - 12.7 - 12.5 - 13.2 - 12.7	13.3 - 25.9 - 40.3 - 53.0 - 65.5 - 78.7 - 91.4 (40.3-38.4)	1-3	1220.0	4.0	1=>3	1470.0	6.0
200945121505	ダ	左	1400	曇	重	16:50	3歳4　イ		2009-12-15	10	川崎	2	126万円以上160万円未満		7	670	4	7	170	4	3	130	3	1.0	120	1.0	3-7	1500	8	3-7	520	8	1-7	350	4	1-3	290	2	7=>3	3540	17	1-3-7	1420	4	7=>3=>1	10210	34	153827129411610	153278912116410	153792128111064	1,3,7,5,9,12,2,11,8,10,6-4	13.1 - 12.4 - 13.5 - 11.9 - 12.7 - 13.3 - 13.1	13.1 - 25.5 - 39.0 - 50.9 - 63.6 - 76.9 - 90.0 (39.0-39.1)	3-6	1600.0	9.0	6=>3	3930.0	20.0
200945121601	ダ	左	1500	曇	重	14:05	特選		2009-12-16	10	川崎	3	168万円以上213万円未満		8	2500	7	8	250	5	12	110	1	14.0	560	8.0	8-12	1700	5	8-12	630	6	8-14	2,800	27	12-14	1,010	12	8=>12	6660	22	8-12-14	5970	20	8=>12=>14	51930	153	7512141210831113694	7512121410381361194	1281452731131064911	12,8,14,5,2,13,7,1,(3,4),6,11,9,10	5.8 - 10.9 - 12.1 - 13.4 - 12.7 - 13.3 - 14.0 - 14.6	5.8 - 16.7 - 28.8 - 42.2 - 54.9 - 68.2 - 82.2 - 96.8 (28.8-41.9)	5-7	1630.0	7.0	5=>7	5370.0	18.0
200945121602	ダ	左	1400	曇	重	14:35	3歳8　ロ		2009-12-16	10	川崎	3	97万円以上126万円未満		8	180	1	8	110	1	7	900	10	9.0	170	3.0	7-8	3750	11	7-8	1,760	19	8-9	220	2	7-9	3,630	29	8=>7	5430	16	7-8-9	5820	18	8=>7=>9	34620	92	271141210639581	271141261038951	721141210839561	721112108394561	13.1 - 11.8 - 13.4 - 12.0 - 13.5 - 14.2 - 13.3	13.1 - 24.9 - 38.3 - 50.3 - 63.8 - 78.0 - 91.3 (38.3-41.0)	6-6	4080.0	11.0	6=>6	4480.0	14.0
200945121603	ダ	左	1400	曇	重	15:05	3歳7　イ		2009-12-16	10	川崎	3	97万円以上126万円未満		11	390	2	11	140	2	3	230	6	9.0	110	1.0	3-11	3790	14	3-11	880	13	9-11	190	1	3-9	630	8	11=>3	6150	25	3-9-11	2090	7	11=>3=>9	20870	71	412117231910685	412112713951068	411123729161085	411327912158106	13.0 - 12.5 - 13.8 - 12.2 - 13.1 - 13.6 - 13.0	13.0 - 25.5 - 39.3 - 51.5 - 64.6 - 78.2 - 91.2 (39.3-39.7)	3-8	3360.0	14.0	8=>3	5380.0	20.0
200945121604	ダ	左	1500	曇	重	15:35	C3三　四		2009-12-16	10	川崎	3			13	170	1	13	110	1	9	310	8	3.0	200	3.0	9-13	1000	4	9-13	560	5	3-13	410	3	3-9	1,510	19	13=>9	1440	4	3-9-13	2410	8	13=>9=>3	8460	19	7612113581191023414	7611213851191032414	9137618123115144102	1397168314111245102	6.0 - 11.7 - 12.8 - 13.9 - 12.5 - 12.8 - 14.2 - 13.6	6.0 - 17.7 - 30.5 - 44.4 - 56.9 - 69.7 - 83.9 - 97.5 (30.5-40.6)	6-8	1010.0	3.0	8=>6	1390.0	5.0
200945121605	ダ	左	1500	曇	重	16:05	C3三　四		2009-12-16	10	川崎	3			10	360	1	10	160	3	1	160	2	7.0	310	6.0	1-10	1000	2	1-10	420	2	7-10	690	7	1-7	890	12	10=>1	2130	6	1-7-10	3680	9	10=>1=>7	14970	33	11053132126119874	11035213612789114	11056313122781194	11063251271389114	5.8 - 11.6 - 12.5 - 13.3 - 12.5 - 13.3 - 14.1 - 14.2	5.8 - 17.4 - 29.9 - 43.2 - 55.7 - 69.0 - 83.1 - 97.3 (29.9-41.6)	1-7	1080.0	6.0	7=>1	1930.0	12.0
200945121606	ダ	左	1400	曇	重	16:35	C2五　六		2009-12-16	10	川崎	3			6	390	3	6	150	3	10	280	6	4.0	140	2.0	6-10	2760	12	6-10	840	12	4-6	370	3	4-10	950	13	6=>10	4330	15	4-6-10	2830	11	6=>10=>4	24410	88	10347896251	10347698251	10347689251	10364287951	12.7 - 11.3 - 13.2 - 11.9 - 13.1 - 14.2 - 14.3	12.7 - 24.0 - 37.2 - 49.1 - 62.2 - 76.4 - 90.7 (37.2-41.6)	6-8	380.0	1.0	6=>8	1150.0	5.0
200945121607	ダ	左	1600	曇	重	17:10	C2五　六		2009-12-16	10	川崎	3			13	610	4	13	190	4	10	140	2	4.0	180	3.0	10-13	1130	5	10-13	500	6	4-13	580	7	4-10	500	5	13=>10	1960	8	4-10-13	1920	7	13=>10=>4	8700	25	3861441213791210	3864141213710129	3864101214131729	8,6,(3,4),10,13,1,12,14,7,9,2	12.6 - 12.2 - 12.8 - 13.7 - 12.4 - 13.2 - 13.8 - 13.8	12.6 - 24.8 - 37.6 - 51.3 - 63.7 - 76.9 - 90.7 - 104.5 (37.6-40.8)	6-8	470.0	2.0	8=>6	1150.0	5.0
