	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
200930060304	ダ	右	1700	晴	良	16:35	D3　ー1組		2009-6-3	2	門別	4	40万円以下	(規定)	2.0	100.0	1.0	2.0	100	1.0	4.0	110	2.0	5.0	160	5.0				2-4	220.0	1.0	2=>4	280.0	1.0	2-4-5	1290.0	4.0	2=>4=>5	1730.0	6.0	45672381	4,5,(2,6),7,3,8,1	4,5,6,(2,7),1,(3,8)	4,5,(6,7),1,2,8,3											
200930060305	ダ	右	1000	晴	良	17:05	JRA認定ルーキーチ		2009-6-3	2	門別	4	(規定)		2.0	240.0	2.0	2.0	120	2.0	10.0	100	1.0	4.0	150	4.0	2-8	170.0	1.0	2-10	160.0	1.0	2=>10	510.0	2.0	2-4-10	560.0	2.0	2=>10=>4	1870.0	5.0			2,4,3,6,10,7,5,(9,11),1,8	2,4,6,3,10,7,11,9,(5,8),1											
200930060306	ダ	右	1200	晴	良	17:35	3歳　条件		2009-6-3	2	門別	4	100万円以下	(規定)	6.0	170.0	1.0	6.0	100	2.0	3.0	100	1.0	2.0	130	3.0	3-6	230.0	1.0	3-6	230.0	1.0	6=>3	320.0	1.0	2-3-6	530.0	2.0	6=>3=>2	1260.0	1.0			(6,5),9,4,8,1,3,7,2	(6,5),9,4,8,1,3,(2,7)											
200930060307	ダ	右	1200	曇	良	18:10	JRA認定フレッシュ		2009-6-3	2	門別	4	(規定)		6.0	1960.0	4.0	6.0	120	3.0	2.0	100	2.0	5.0	100	1.0				2-6	1080.0	2.0	6=>2	3360.0	10.0	2-5-6	310.0	1.0	6=>2=>5	4430.0	14.0			6,5,2,8,(3,7),4,1	65283741											
200930060308	ダ	右	1200	曇	良	18:40	3歳　条件		2009-6-3	2	門別	4	100万円以下	(規定)	7.0	520.0	3.0	7.0	140	3.0	9.0	100	1.0	1.0	350	6.0	7-8	210.0	1.0	7-9	240.0	1.0	7=>9	860.0	3.0	1-7-9	1040.0	3.0	7=>9=>1	4520.0	14.0			(6,7,9),10,1,5,2,3,4,8	7,(6,9),10,1,5,2,3,4,8											
200930060309	ダ	右	1800	曇	良	19:10	カシオペア特別 		2009-6-3	2	門別	4	600万円以下	(別定)	1.0	150.0	1.0	1.0	130	1.0	8.0	350	7.0	6.0	280	5.0	1-7	1530.0	4.0	1-8	5350.0	17.0	1=>8	5960.0	20.0	1-6-8	13840.0	34.0	1=>8=>6	66090.0	159.0	1,2,3,10,7,8,(5,6),4,9	1,2,3,10,7,8,(4,6),5,9	(1,2,3,10),(7,6),8,9,5,4	1,(2,3,10),(7,6),8,(4,5),9											
200930060901	ダ	右	1700	晴	良	15:20	D3　ー1組		2009-6-9	3	門別	1	40万円以下	(規定)	6.0	130.0	1.0	6.0	100	1.0	7.0	130	2.0							6-7	210.0	1.0	6=>7	270.0	1.0	2-6-7	250.0	1.0	6=>7=>2	470.0	1.0	1,2,7,6,(3,4),5	1273645	2,7,6,(1,4),3,5	2,(7,6),4,(3,5),1											
200930060902	ダ	右	1200	晴	良	15:50	3歳　条件未		2009-6-9	3	門別	1	(規定)		3.0	130.0	1.0	3.0	140	1.0	5.0	560	6.0							3-5	560.0	3.0	3=>5	580.0	3.0	3-5-7	5960.0	13.0	3=>5=>7	10880.0	27.0			(3,5),2,4,6,1,7	(3,5),2,6,4,1,7											
200930060903	ダ	右	1200	晴	良	16:25	D3　ー2組		2009-6-9	3	門別	1	40万円以下	(規定)	9.0	140.0	1.0	9.0	100	1.0	3.0	140	4.0	6.0	130	2.0	3-8	640.0	2.0	3-9	830.0	3.0	9=>3	780.0	2.0	3-6-9	1310.0	5.0	9=>3=>6	3530.0	12.0			3,7,9,(2,5),6,8,1	37952681											
200930060904	ダ	右	1200	晴	良	16:55	3歳4　ー2組		2009-6-9	3	門別	1	100万円以下	(規定)	8.0	610.0	3.0	8.0	230	4.0	3.0	2,520	8.0	1.0	460	6.0	3-7	12400.0	21.0	3-8	9560.0	22.0	8=>3	23930.0	46.0	1-3-8	47740.0	60.0	8=>3=>1	297400.0	308.0			3,5,(8,9),7,(6,4),1,2,10	3,(5,8),(6,9),(4,7),1,2,10											
200930060905	ダ	右	1200	晴	良	17:30	D1　ー1組		2009-6-9	3	門別	1	80万円以下	(規定)	7.0	180.0	1.0	7.0	110	1.0	5.0	310	6.0	3.0	120	3.0				5-7	2280.0	6.0	7=>5	2840.0	9.0	3-5-7	2160.0	7.0	7=>5=>3	9940.0	28.0			3,7,5,6,(1,2,4),8	37561248											
200930060906	ダ	右	1200	晴	良	18:05	室蘭白鳥大橋特別 		2009-6-9	3	門別	1	100万円以下	(規定)	9.0	180.0	1.0	9.0	120	1.0	10.0	120	2.0	11.0	290	6.0	7-7	290.0	1.0	9-10	270.0	1.0	9=>10	420.0	1.0	9-10-11	1250.0	4.0	9=>10=>11	3450.0	5.0			3,7,9,(10,11),1,4,6,8,2,5-12	3,7,9,(10,11),1,4,6,8,2,5,12											
200930060907	ダ	右	1000	晴	良	18:40	JRA認定フレッシュ		2009-6-9	3	門別	1	(規定)		5.0	330.0	2.0	5.0	140	2.0	2.0	130	1.0	8.0	150	4.0				2-5	430.0	1.0	5=>2	750.0	1.0	2-5-8	750.0	2.0	5=>2=>8	2820.0	5.0			5,8,2,3,4,(6,7)-1	5,8,2,4,3,6,7-1											
200930060908	ダ	右	1700	晴	良	19:15	D1　ー1組		2009-6-9	3	門別	1	80万円以下	(規定)	3.0	11840.0	10.0	3.0	1,020	10.0	1.0	130	2.0	8.0	160	3.0	1-3	10000.0	18.0	1-3	12170.0	22.0	3=>1	63170.0	56.0	1-3-8	11090.0	26.0	3=>1=>8	139940.0	218.0	3,(1,8),11,10,(6,9),4,2,7,5	3,1,8,11,(2,10),4,6,7,(5,9)	3,1,8,(2,10),(7,9),(11,4,6),5	3,1,8,(2,10),7,9,(6,5),4,11											
200930061001	ダ	右	1000	曇	良	15:20	D3　ー1組		2009-6-10	3	門別	2	40万円以下	(規定)	2.0	130.0	1.0	2.0	100	1.0	6.0	170	3.0							2-6	220.0	1.0	2=>6	250.0	1.0	2-5-6	240.0	1.0	2=>6=>5	590.0	1.0			(2,6),1,5,3,4,7	(2,6),(1,5),3,4,7											
200930061002	ダ	右	1200	曇	良	15:50	3歳　条件未		2009-6-10	3	門別	2	(規定)		2.0	100.0	1.0	2.0	100	1.0	5.0	120	2.0							2-5	190.0	1.0	2=>5	250.0	1.0	2-4-5	180.0	1.0	2=>5=>4	430.0	1.0			5,4,8,(1,2),7-3	5,4,1,2,8,7=3											
200930061003	ダ	右	1700	曇	良	16:25	3歳4　ー1組		2009-6-10	3	門別	2	100万円以下	(規定)	3.0	470.0	2.0	3.0	110	2.0	6.0	130	3.0	5.0	100	1.0				3-6	530.0	1.0	3=>6	1160.0	4.0	3-5-6	770.0	3.0	3=>6=>5	3630.0	7.0	36871254	36871254	36817254	(3,6),8,1,2,(5,7),4											
200930061004	ダ	右	1000	曇	良	16:55	3歳4　ー1組		2009-6-10	3	門別	2	100万円以下	(規定)	9.0	130.0	1.0	9.0	110	1.0	4.0	160	3.0	5.0	690	7.0	4-8	520.0	3.0	4-9	380.0	2.0	9=>4	660.0	3.0	4-5-9	4280.0	12.0	9=>4=>5	6520.0	20.0			492578316	4,9,2,7,5,8,3,(1,6)											
200930061005	ダ	右	1000	曇	良	17:30	JRA認定ルーキーチ		2009-6-10	3	門別	2	(規定)		10.0	1280.0	4.0	10.0	250	5.0	6.0	100	2.0	9.0	100	1.0	6-8	270.0	1.0	6-10	1420.0	6.0	10=>6	5340.0	15.0	6-9-10	460.0	2.0	10=>6=>9	11800.0	38.0			1,6,10,5,9,3,(2,8),4,7	(1,6),10,9,5,3,8,(2,4),7											
200930061006	ダ	右	1200	曇	良	18:05	JRA認定フレッシュ		2009-6-10	3	門別	2	(規定)		2.0	1740.0	3.0	2.0	360	5.0	3.0	120	2.0	7.0	560	8.0	2-3	3730.0	10.0	2-3	3370.0	8.0	2=>3	9070.0	20.0	2-3-7	46210.0	63.0	2=>3=>7	332110.0	331.0			(3,4),(2,5),(1,6),8-7,9	3,2,4,5,1,8,6-(7,9)											
200930061007	ダ	右	1200	曇	良	18:40	フェルカド特別 		2009-6-10	3	門別	2	150万円以下	(定量)	11.0	150.0	1.0	11.0	100	1.0	10.0	180	2.0	6.0	180	3.0	6-6	1080.0	4.0	10-11	840.0	2.0	11=>10	1050.0	1.0	6-10-11	3450.0	8.0	11=>10=>6	9470.0	9.0			11,12,15,10,13,(6,14,9),1,5,4,2,3,8,7	11,12,(10,15),14,6,9,13,(5,1,4),2,3,8,7											
200930061008	ダ	右	1200	曇	良	19:15	ミザール特別 		2009-6-10	3	門別	2	800万円以下	(別定)	2.0	130.0	1.0	2.0	100	1.0	10.0	110	2.0	12.0	130	3.0	1-5	220.0	1.0	2-10	210.0	1.0	2=>10	340.0	1.0	2-10-12	550.0	1.0	2=>10=>12	1210.0	1.0			1,2,7,(10,12),3,(6,16),5,4,9,14,(8,13),11	1,2,(7,10,12),(3,6),16,(4,9),5,14,13,8,11											
200930061009	ダ	右	1800	雨	良	19:55	スパイキュール賞 		2009-6-10	3	門別	2	160万円以下	(規定)	11.0	3160.0	8.0	11.0	560	8.0	4.0	920	9.0	3.0	170	2.0	4-8	25070.0	29.0	4-11	37340.0	47.0	11=>4	100090.0	95.0	3-4-11	48310.0	96.0	11=>4=>3	580290.0	645.0	10,8,5,9,1,(3,6),7,2,4,11	10,8,(5,9),3,6,1,(2,7),4-11	10,(8,5),9,3,(6,4),1,7,2,11	(10,8,5,9,3),(6,4),1,11,7,2											
200930061101	ダ	右	1000	雨	不良	15:20	3歳　条件未		2009-6-11	3	門別	3	(規定)		2.0	160.0	1.0	2.0	100	1.0	3.0	120	2.0							2-3	190.0	1.0	2=>3	330.0	1.0	2-3-7	180.0	1.0	2=>3=>7	510.0	1.0			2,7,1,3,4,(5,6)	2,7,3,1-4,(5,6)											
200930061102	ダ	右	1000	雨	不良	15:50	2歳　未勝利		2009-6-11	3	門別	3	(規定)		6.0	110.0	1.0	6.0	100	1.0	8.0	100	2.0	2.0	200	6.0				6-8	220.0	1.0	6=>8	220.0	1.0	2-6-8	420.0	1.0	6=>8=>2	800.0	1.0			86271453	8,6,2,(1,7),5,4,3											
200930061103	ダ	右	1200	雨	不良	16:25	ウィナーズチャレンジ 		2009-6-11	3	門別	3	(規定)		1.0	270.0	2.0	1.0	100	2.0	4.0	100	1.0							1-4	140.0	1.0	1=>4	620.0	3.0	1-4-5	240.0	2.0	1=>4=>5	1550.0	5.0			4,5,1,(2,3)	4,5,1,(2,3)											
200930061104	ダ	右	1700	雨	不良	16:55	D2　ー1組		2009-6-11	3	門別	3	60万円以下	(規定)	4.0	2100.0	5.0	4.0	240	5.0	8.0	100	1.0	3.0	200	4.0				4-8	1950.0	7.0	4=>8	5600.0	16.0	3-4-8	2960.0	10.0	4=>8=>3	35790.0	90.0	67358421	6,7,3,5,(4,8),2-1	6,7,3,4,5,8,2-1	3,(6,7,8),(4,5),2-1											
200930061105	ダ	右	1200	雨	不良	17:30	D2　ー1組		2009-6-11	3	門別	3	60万円以下	(規定)	5.0	280.0	2.0	5.0	100	1.0	8.0	250	7.0	3.0	120	2.0				5-8	3730.0	13.0	5=>8	5330.0	19.0	3-5-8	2940.0	12.0	5=>8=>3	19900.0	71.0			2,(4,5),8,(3,6),1,7	(2,4,5),8,6,3,1,7											
200930061106	ダ	右	1200	雨	不良	18:05	D2　ー1組		2009-6-11	3	門別	3	60万円以下	(規定)	6.0	740.0	4.0	6.0	190	4.0	1.0	100	1.0	4.0	170	3.0				1-6	850.0	4.0	6=>1	2930.0	10.0	1-4-6	980.0	3.0	6=>1=>4	10250.0	29.0			3,6,7,5,(4,1),8,2	3,6,7,(1,5),4,8,2											
200930061107	ダ	右	1200	曇	不良	18:40	JRA認定ルーキーチ		2009-6-11	3	門別	3	(規定)		6.0	110.0	1.0	6.0	100	1.0	5.0	160	3.0	4.0	630	8.0	5-5	350.0	2.0	5-6	410.0	2.0	6=>5	440.0	2.0	4-5-6	1460.0	5.0	6=>5=>4	2780.0	8.0			9,7,5,(6,12),3,2,(1,4),10,8,11	(9,5),7,12,(6,4),3,2,1,10,8,11											
200930061108	ダ	右	1000	曇	不良	19:15	JRA認定フレッシュ		2009-6-11	3	門別	3	(規定)		6.0	160.0	1.0	6.0	100	1.0	3.0	100	2.0	8.0	280	5.0	3-6	200.0	1.0	3-6	220.0	1.0	6=>3	320.0	1.0	3-6-8	940.0	3.0	6=>3=>8	2090.0	5.0			6,8,10,5,3,(1,2),4,7	6853214107											
200930061109	ダ	右	1800	曇	不良	19:55	メイショウボーラー賞 		2009-6-11	3	門別	3	200万円以下	(規定)	5.0	1530.0	4.0	5.0	370	4.0	8.0	790	8.0	10.0	520	7.0	5-6	2690.0	9.0	5-8	11600.0	26.0	5=>8	24610.0	50.0	5-8-10	29500.0	63.0	5=>8=>10	308740.0	455.0	(2,7),10,3,11,(4,6,9),1,(8,5),12	2,7,(3,10),11,(1,4,6),9,8,5,12	7,10,(2,4,6),5,(8,11,9),1,12	7,10,4,(6,5),(2,8),9,(1,12,11)											
200930061110	ダ	右	1200	曇	不良	20:30	妹背牛温泉ペペル特別 		2009-6-11	3	門別	3	160万円以下	(規定)	2.0	430.0	3.0	2.0	240	5.0	8.0	130	1.0	6.0	150	3.0	2-8	1370.0	7.0	2-8	1570.0	7.0	2=>8	3140.0	16.0	2-6-8	2000.0	7.0	2=>8=>6	17110.0	72.0			6,2,(4,8),9,5,1,(3,7)	6,2,(4,8),9,5,1,7,3											
200930061701	ダ	右	1200	曇	良	15:00	D3　ー1組		2009-6-17	3	門別	4	40万円以下	(規定)	7.0	170.0	1.0	7.0	100	1.0	4.0	280	3.0							4-7	1430.0	3.0	7=>4	1610.0	5.0	1-4-7	360.0	2.0	7=>4=>1	3180.0	10.0			1,(2,7),(6,8),4-3	1,7,6,(4,8),2-3											
200930061702	ダ	右	1200	曇	良	15:30	D3　ー1組		2009-6-17	3	門別	4	40万円以下	(規定)	8.0	160.0	1.0	8.0	100	1.0	7.0	110	2.0	5.0	330	7.0				7-8	240.0	1.0	8=>7	390.0	1.0	5-7-8	1340.0	5.0	8=>7=>5	3340.0	11.0			(2,3,6,7,8),1,4,5	(7,8),2,6,3,1,5,4											
200930061703	ダ	右	1700	曇	良	16:00	3歳　条件未		2009-6-17	3	門別	4	(規定)		4.0	150.0	1.0	4.0	100	1.0	2.0	140	2.0	6.0	140	3.0	2-4	350.0	2.0	2-4	370.0	2.0	4=>2	460.0	1.0	2-4-6	500.0	1.0	4=>2=>6	1180.0	1.0	1,6,(7,9),10,2,8,5,4,3	16791025843	1,6,7,9,10,(2,4),3,8,5	1,6,7,2,10,4,9,(3,8),5											
200930061704	ダ	右	1000	曇	良	16:35	D1　ー1組		2009-6-17	3	門別	4	80万円以下	(規定)	6.0	230.0	1.0	6.0	190	2.0	7.0	380	4.0							6-7	380.0	2.0	6=>7	620.0	2.0	4-6-7	1220.0	5.0	6=>7=>4	3330.0	10.0			3,4,(6,7),1,2,5	3,4,6,(1,7),(2,5)											
200930061705	ダ	右	1200	曇	良	17:05	3歳4　ー1組		2009-6-17	3	門別	4	100万円以下	(規定)	8.0	110.0	1.0	8.0	100	1.0	2.0	160	3.0	1.0	130	2.0	2-6	530.0	3.0	2-8	530.0	2.0	8=>2	580.0	2.0	1-2-8	620.0	1.0	8=>2=>1	1450.0	2.0			(1,2,4,8),12,11,6,7,10,9,5	(1,2),(4,8),12,6,11,7,10,9,5											
200930061706	ダ	右	1200	曇	良	17:35	JRA認定アタックチ		2009-6-17	3	門別	4	(規定)		3.0	1510.0	6.0	3.0	260	4.0	8.0	100	1.0	5.0	310	5.0				3-8	1270.0	6.0	3=>8	5040.0	15.0	3-5-8	2610.0	9.0	3=>8=>5	25410.0	63.0			(1,2,4,5),(7,8),(3,6)	(1,2,5),(4,7),8,3,6											
200930061707	ダ	右	1000	曇	良	18:10	JRA認定ルーキーチ		2009-6-17	3	門別	4	(規定)		4.0	380.0	2.0	4.0	140	2.0	8.0	400	6.0	1.0	210	3.0				4-8	4320.0	10.0	4=>8	9070.0	17.0	1-4-8	7130.0	20.0	4=>8=>1	40540.0	96.0			48612573	4,8,6,(1,2),5,7,3											
200930061708	ダ	右	1000	曇	良	18:40	JRA認定フレッシュ		2009-6-17	3	門別	4	牝(規定)		7.0	370.0	3.0	7.0	210	4.0	8.0	130	2.0	4.0	360	5.0	6-6	600.0	3.0	7-8	410.0	1.0	7=>8	1260.0	5.0	4-7-8	2970.0	6.0	7=>8=>4	12510.0	30.0			8,(9,11),7,10,4,1,(3,6),5,2	8,9,11,7,10,4,1,6,3,(2,5)											
200930061709	ダ	右	1200	曇	良	19:15	JRA認定フレッシュ		2009-6-17	3	門別	4	(規定)		9.0	160.0	1.0	9.0	100	1.0	8.0	140	3.0	4.0	170	4.0	7-8	290.0	1.0	8-9	270.0	1.0	9=>8	480.0	1.0	4-8-9	620.0	2.0	9=>8=>4	1550.0	3.0			(2,4,9),10,8,6,7,5,1,3	94210867531											
200930061710	ダ	右	1800	曇	良	19:50	平取町開基110年特 		2009-6-17	3	門別	4	600万円以下	(別定)	4.0	1660.0	6.0	4.0	340	7.0	1.0	150	3.0	2.0	120	1.0	1-4	2240.0	11.0	1-4	2220.0	10.0	4=>1	5780.0	22.0	1-2-4	1370.0	4.0	4=>1=>2	14210.0	48.0	1,4,7,2,8,9,(3,5,11),6,10	1472839511610	1,4,7,2,8,9,3,10,(5,11),6	1472893510611											
200930061711	ダ	右	1800	曇	良	20:30	コールサック特別 		2009-6-17	3	門別	4	200万円以下	(規定)	3.0	250.0	1.0	3.0	110	1.0	1.0	120	2.0	8.0	130	3.0	1-3	420.0	1.0	1-3	350.0	1.0	3=>1	560.0	1.0	1-3-8	580.0	1.0	3=>1=>8	1820.0	1.0	7,8,(3,13),1,9,(2,10),4,(12,14),(5,6)	7,8,3,13,1,2,9,10,4,(12,14),5,6	(7,8),13,(3,1),9,10,2,4,12,6,5,14	8,7,13,3,1,9,(4,10),(2,6,12),5,14											
200930061801	ダ	右	1200	曇	稍重	14:30	2歳　未勝利		2009-6-18	3	門別	5	(規定)		5.0	1130.0	4.0	5.0	980	5.0	2.0	150	2.0							2-5	2850.0	8.0	5=>2	9750.0	18.0	2-4-5	1730.0	5.0	5=>2=>4	32490.0	54.0			5,6,(2,4),1,(3,7)	5,6,2,4,1,(3,7)											
200930061802	ダ	右	1200	曇	稍重	15:00	2歳　未勝利		2009-6-18	3	門別	5	(規定)		4.0	500.0	3.0	4.0	340	4.0	6.0	150	2.0							4-6	620.0	3.0	4=>6	2630.0	8.0	3-4-6	290.0	2.0	4=>6=>3	8490.0	21.0			3,5,(4,6),1,(2,7)	3564712											
200930061803	ダ	右	1200	曇	稍重	15:30	3歳　条件未		2009-6-18	3	門別	5	(規定)		1.0	130.0	1.0	1.0	130	1.0	7.0	1,260	10.0	9.0	430	7.0	1-6	1510.0	7.0	1-7	3780.0	11.0	1=>7	3760.0	10.0	1-7-9	11970.0	32.0	1=>7=>9	83400.0	150.0			1,6,7,12,2,9,(3,5,10),4,11,8	(1,7),6,12,2,9,3,10,5,4,11,8											
200930061804	ダ	右	1700	曇	稍重	16:05	D2　ー2組		2009-6-18	3	門別	5	60万円以下	(規定)	3.0	310.0	2.0	3.0	150	3.0	5.0	120	1.0							3-5	240.0	1.0	3=>5	760.0	3.0	2-3-5	190.0	1.0	3=>5=>2	1300.0	3.0	3,(1,5),2,4,(6,7)	3,(1,5),2,4,6,7	3,(1,5,2),(6,4),7	3,(5,2),1,(7,4),6											
200930061805	ダ	右	1000	曇	稍重	16:35	D2　ー2組		2009-6-18	3	門別	5	60万円以下	(規定)	7.0	130.0	1.0	7.0	100	1.0	5.0	100	2.0	8.0	100	3.0				5-7	190.0	1.0	7=>5	360.0	1.0	5-7-8	270.0	1.0	7=>5=>8	850.0	1.0			2,3,4,7,5,(1,6),8	2,7,3,5,4,(6,8),1											
200930061806	ダ	右	1200	曇	稍重	17:05	JRA認定ルーキーチ		2009-6-18	3	門別	5	(規定)		6.0	990.0	3.0	6.0	190	3.0	5.0	110	1.0	3.0	810	9.0	5-6	990.0	3.0	5-6	860.0	3.0	6=>5	2700.0	10.0	3-5-6	28040.0	43.0	6=>5=>3	134080.0	176.0			(4,5),(9,8),(1,6),7,3,2	(4,5),(1,8),9,6,3,7,2											
200930061807	ダ	右	1200	曇	稍重	17:40	JRA認定フレッシュ		2009-6-18	3	門別	5	(規定)		2.0	420.0	2.0	2.0	200	4.0	3.0	110	1.0	9.0	250	6.0	2-3	370.0	1.0	2-3	390.0	2.0	2=>3	1040.0	4.0	2-3-9	3340.0	17.0	2=>3=>9	13410.0	48.0			2,(4,7),9,3,6,1	2,(4,7),3,9,6,1											
200930061808	ダ	右	1700	曇	稍重	18:10	JRA認定フレッシュ		2009-6-18	3	門別	5	(規定)		3.0	130.0	1.0	3.0	100	1.0	8.0	390	8.0	9.0	160	2.0	3-7	640.0	3.0	3-8	2520.0	7.0	3=>8	2350.0	8.0	3-8-9	5960.0	19.0	3=>8=>9	23290.0	77.0	5,8,9,7,10,3,(4,11),1,6,2	5,8,(7,9),10,(1,3),4,11,6,2	(8,9),(10,3),7,(5,1),6,(4,11),2	(8,3),9,10,(7,1,6),5,11,4,2											
200930061809	ダ	右	1800	曇	稍重	18:40	スピカ特別 		2009-6-18	3	門別	5	160万円以下	(定量)	2.0	1900.0	5.0	2.0	260	5.0	8.0	110	1.0	9.0	180	3.0	2-7	800.0	4.0	2-8	790.0	4.0	2=>8	4620.0	12.0	2-8-9	1680.0	6.0	2=>8=>9	23110.0	62.0	7,8,10,(6,5),9,3,2,4,1	7,8,10,5,6,9,3,2,(1,4)	(7,5),(10,9),8,4,6,3,2,1	7,5,9,8,4,10,(6,2),(3,1)											
200930061810	ダ	右	2000	曇	稍重	19:15	ディープインパクト・ 		2009-6-18	3	門別	5	(別定)		7.0	810.0	4.0	7.0	270	5.0	8.0	220	4.0	1.0	130	1.0	5-6	1730.0	6.0	7-8	3800.0	13.0	7=>8	5460.0	21.0	1-7-8	3040.0	7.0	7=>8=>1	35300.0	98.0	8,2,(1,5),10,(7,6),11,4,13,(3,12),9	8,2,(1,5),10,7,6,(4,11),(3,13),12,9	8,1,5,10,7,2,(4,13,6),11,3,9,12	8,1,7,5,4,(13,10),(6,11),2,3,9,12											
200930061811	ダ	右	1000	曇	稍重	19:55	北海道スプリントカッ	G3	2009-6-18	3	門別	5	(別定)		5.0	160.0	1.0	5.0	100	1.0	8.0	110	2.0	7.0	110	3.0	4-5	150.0	1.0	5-8	310.0	2.0	5=>8	440.0	1.0	5-7-8	250.0	1.0	5=>8=>7	970.0	2.0			7,5,(1,2),(4,8),11,3,6,13,10,9	752184113610139											
200930062301	ダ	右	1000	晴	重	16:00	3歳　条件未		2009-6-23	4	門別	1	(規定)		8.0	1000.0	2.0	8.0	130	2.0	4.0	100	1.0	1.0	260	6.0				4-8	190.0	1.0	8=>4	1090.0	4.0	1-4-8	1040.0	4.0	8=>4=>1	7530.0	21.0			8,1,4,(5,6),7,2,3	81456273											
200930062302	ダ	右	1000	晴	重	16:35	D3　ー2組		2009-6-23	4	門別	1	40万円以下	(規定)	7.0	2690.0	9.0	7.0	440	6.0	8.0	510	7.0	1.0	170	2.0	6-7	5980.0	16.0	7-8	26200.0	29.0	7=>8	42480.0	49.0	1-7-8	28330.0	52.0	7=>8=>1	420730.0	377.0			(1,8),4,11,7,3,6,9,5,10,2	(1,8),4,(11,7),3,6,9,5,10,2											
200930062303	ダ	右	1200	晴	重	17:05	3歳　条件		2009-6-23	4	門別	1	100万円以下	(規定)	8.0	2610.0	2.0	8.0	1,630	4.0	10.0	1,580	3.0	5.0	2,650	6.0	7-8	1590.0	5.0	8-10	4090.0	10.0	8=>10	9060.0	17.0	5-8-10	11940.0	25.0	8=>10=>5	111720.0	131.0			8,3,10,(5,9),2,6,4,7	8,10,3,5,9,2,6,4-7											
200930062304	ダ	右	1000	晴	重	17:40	D2　ー1組		2009-6-23	4	門別	1	60万円以下	(規定)	2.0	210.0	1.0	2.0	120	2.0	1.0	170	4.0	6.0	100	1.0	1-2	1100.0	5.0	1-2	1190.0	5.0	2=>1	1830.0	8.0	1-2-6	680.0	2.0	2=>1=>6	4740.0	13.0			1,2,6,7,8,4,5,(3,9)	1,2,6,7,(4,5,8),3,9											
200930062305	ダ	右	1700	晴	重	18:10	D2　ー1組		2009-6-23	4	門別	1	60万円以下	(規定)	4.0	180.0	1.0	4.0	100	1.0	3.0	460	6.0	2.0	240	4.0				3-4	2360.0	6.0	4=>3	2390.0	6.0	2-3-4	3380.0	9.0	4=>3=>2	12070.0	24.0	34826751	3,4,(2,8),6,7,1,5	3,4,(6,2,8),7,(1,5)	3,4,2,6,(8,5),(1,7)											
200930062306	ダ	右	1000	晴	重	18:45	JRA認定フレッシュ		2009-6-23	4	門別	1	(規定)		5.0	170.0	1.0	5.0	130	1.0	2.0	220	4.0							2-5	930.0	3.0	5=>2	1050.0	4.0	2-5-7	2100.0	7.0	5=>2=>7	5500.0	17.0			5,7,6,4,2-1,3	5,7,(2,6),4-(1,3)											
200930062307	ダ	右	1800	晴	重	19:15	優駿の里北海道安平町 		2009-6-23	4	門別	1	130万円以下	(規定)	9.0	200.0	1.0	9.0	100	1.0	2.0	190	5.0	5.0	120	2.0	2-8	1850.0	8.0	2-9	1220.0	5.0	9=>2	1950.0	10.0	2-5-9	830.0	4.0	9=>2=>5	3540.0	12.0	7,5,(1,3,9),4,2,6,8	7,3,(1,5),9,4,2,6-8	7,(3,5),9,1,(2,4),6-8	759341268											
200930062308	ダ	右	1200	晴	重	19:55	フサイチコンコルド賞 		2009-6-23	4	門別	1	160万円以下	(規定)	9.0	170.0	1.0	9.0	120	1.0	4.0	150	3.0	11.0	240	4.0	3-6	440.0	2.0	4-9	540.0	2.0	9=>4	580.0	2.0	4-9-11	1020.0	3.0	9=>4=>11	2560.0	4.0			(2,4),9,11,(1,13),8,12,3,14,10,5,6,7	4,2,9,(1,8,11,13),3,14,5,10,12,6,7											
200930062309	ダ	右	1200	晴	重	20:30	サッポロ生ビール黒ラ 		2009-6-23	4	門別	1	130万円以下	(規定)	3.0	140.0	1.0	3.0	110	3.0	6.0	100	1.0	1.0	100	2.0	3-5	380.0	1.0	3-6	280.0	1.0	3=>6	380.0	1.0	1-3-6	590.0	1.0	3=>6=>1	1410.0	1.0			3,5,10,(1,2),11,(8,12),(6,9),7=4	3,5,(1,2,10),6,(11,12),8,9,7-4											
200930062401	ダ	右	1000	晴	稍重	15:30	2歳　未勝利		2009-6-24	4	門別	2	(規定)		4.0	2090.0	7.0	4.0	380	7.0	7.0	250	5.0	8.0	100	1.0				4-7	5770.0	20.0	4=>7	16290.0	43.0	4-7-8	7280.0	28.0	4=>7=>8	90990.0	209.0			6,(2,4,8),7,5,1,3	6,(4,8),2,1,(5,7),3											
