	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬単:的中	馬単:配当	馬単:人気
200203030512	芝	右	1800	曇	良	15:50	摺上特別 		2002-11-16	3	福島	5	3歳以上500万下	牝(別定)	11	260	1	11	140	1	6	180	3	14	600	9	4-7	240	1	6-11	660.0	1.0	6-11	290	1.0	11-14	1,590	19.0	6-14	3,410	36.0	6-11-14	7770	25	14-(10,11)12,5(1,8)2,9(3,13)6,7,4	14-(10,11)12(1,5)(2,8)(3,13)9-6(4,7)	14,11(10,12,8)(1,13)(3,9,5,2)(6,7)-4	14,11(10,12)1,5(3,9,8)2(6,13)(4,7)	12.7 - 11.5 - 12.7 - 12.6 - 12.4 - 12.2 - 11.9 - 11.5 - 12.6	12.7 - 24.2 - 36.9 - 49.5 - 61.9 - 74.1 - 86.0 - 97.5 - 110.1 (36.9-36.0)	11=>6	1040.0	1.0
200203030601	ダ	右	1700	晴	良	09:50	2歳未勝利		2002-11-17	3	福島	6	2歳未勝利	[指](馬齢)	7	140	1	7	100	1	2	120	2	9	190	4	2-5	350	1	2-7	330.0	1.0	2-7	170	1.0	7-9	480	6.0	2-9	740	11.0	2-7-9	1410	3	(*2,11)-1-10(4,7,13)9,8,12-3,6-5	2(1,11)-4(10,7)(8,9)-(12,13)-(3,6)-5	2,7(1,11,4,9)8(10,12,13)-3-6-5	2,7,9-(1,4)8(10,13)11(3,12)6=5	7.0 - 11.3 - 11.8 - 12.8 - 13.3 - 13.2 - 12.9 - 13.1 - 13.8	7.0 - 18.3 - 30.1 - 42.9 - 56.2 - 69.4 - 82.3 - 95.4 - 109.2 (30.1-39.8)	7=>2	480.0	1.0
200203030602	ダ	右	1000	晴	良	10:15	2歳新馬		2002-11-17	3	福島	6	2歳新馬	[指](馬齢)	4	110	1	4	120	1	6	430	7	5	200	3	4-6	1070	4	4-6	1060.0	5.0	4-6	500	6.0	4-5	350	4.0	5-6	1,700	20.0	4-5-6	2040	9			4(6,7)-5,8-3(1,2,10)9	4(6,7)-(5,8)=3(2,10)1,9	12.5 - 10.9 - 11.8 - 12.0 - 12.5	12.5 - 23.4 - 35.2 - 47.2 - 59.7 (35.2-36.3)	4=>6	1330.0	5.0
200203030603	ダ	右	1000	晴	良	10:40	3歳以上500万下		2002-11-17	3	福島	6	3歳以上500万下	牝[指](別定)	1	2500	6	1	260	6	3	140	1	7	150	2	1-3	3400	10	1-3	2980.0	13.0	1-3	850	13.0	1-7	1,670	17.0	3-7	260	1.0	1-3-7	4130	12			3,8(4,10)11,7(1,12)-2,9(5,6)	3,8-(4,10)(1,11)7-2,12-(5,9)6	12.3 - 10.7 - 11.4 - 12.1 - 13.6	12.3 - 23.0 - 34.4 - 46.5 - 60.1 (34.4-37.1)	1=>3	8570.0	26.0
200203030604	ダ	右	1700	晴	良	11:05	3歳以上500万下		2002-11-17	3	福島	6	3歳以上500万下	牝[指](別定)	1	1170	7	1	350	5	7	490	9	10	400	6	1-5	5820	14	1-7	12480.0	37.0	1-7	2,930	34.0	1-10	3,350	36.0	7-10	5,290	45.0	1-7-10	82840	150	3-(6,13)-(5,4)-(7,9)(1,11)-8(2,10)12	3,6,13(5,4)(7,9)-11,1,8-(2,10)-12	3-(6,13)(7,4)-(5,9)(1,11)-8-(10,12)2	3,13(6,7,4)-(5,1,9)11-(10,8)12,2	7.1 - 11.1 - 11.5 - 12.9 - 12.7 - 12.3 - 12.9 - 13.3 - 13.2	7.1 - 18.2 - 29.7 - 42.6 - 55.3 - 67.6 - 80.5 - 93.8 - 107.0 (29.7-39.4)	1=>7	26080.0	72.0
200203030605	芝	右	1800	晴	良	11:35	3歳以上500万下		2002-11-17	3	福島	6	3歳以上500万下	[指](別定)	13	430	2	13	150	3	8	130	1	5	140	2	5-8	760	3	8-13	830.0	2.0	8-13	340	2.0	5-13	380	3.0	5-8	260	1.0	5-8-13	1050	1	13(10,14)-9(4,6,11)(2,5,7)12(3,8)1	13-(10,14)-9(4,6,11)7(2,5)(8,12)3,1	13-(10,14)(4,5,9,11,7)6,2,12,8,3,1	13-10(4,5,14)(2,8,11,7)6(3,9,12)1	13.0 - 12.2 - 12.6 - 12.2 - 12.5 - 12.1 - 11.5 - 11.3 - 12.4	13.0 - 25.2 - 37.8 - 50.0 - 62.5 - 74.6 - 86.1 - 97.4 - 109.8 (37.8-35.2)	13=>8	2160.0	7.0
200203030606	ダ	右	1700	晴	良	12:35	3歳以上500万下		2002-11-17	3	福島	6	3歳以上500万下	[指](別定)	7	640	2	7	160	2	10	110	1	3	250	6	5-7	370	1	7-10	490.0	1.0	7-10	220	1.0	3-7	740	8.0	3-10	370	4.0	3-7-10	1430	2	1(5,6,10)-4-(7,13)(2,3)11(8,12)-9	1(5,6)10,4-(7,13)2,3,12(8,11)=9	(*1,10)7(5,6,4)(3,12,13,11)2,8,9	7-(1,10)=4(5,13,11)(3,6,12)8,2,9	6.9 - 11.4 - 11.5 - 12.8 - 12.9 - 12.9 - 12.4 - 12.4 - 12.9	6.9 - 18.3 - 29.8 - 42.6 - 55.5 - 68.4 - 80.8 - 93.2 - 106.1 (29.8-37.7)	7=>10	1610.0	6.0
200203030607	芝	右	1700	晴	良	13:05	3歳以上500万下		2002-11-17	3	福島	6	3歳以上500万下	[指](別定)	7	390	2	7	130	2	12	200	4	11	120	1	5-7	400	1	7-12	1720.0	7.0	7-12	700	9.0	7-11	240	1.0	11-12	400	3.0	7-11-12	1450	3	2,6(3,9,12)4(1,7,14)(5,10)-(11,13)8	(2,*12)-6(3,9)(4,7)-(1,14)(5,10)11,13,8	12-(2,6)-(3,9)(1,7)(14,4,13)(5,11)10,8	12-6(2,3,7)9(1,14,11,4,13)-5,10-8	6.9 - 11.6 - 12.2 - 11.9 - 12.2 - 12.5 - 11.9 - 11.7 - 12.5	6.9 - 18.5 - 30.7 - 42.6 - 54.8 - 67.3 - 79.2 - 90.9 - 103.4 (30.7-36.1)	7=>12	3080.0	10.0
200203030608	芝	右	2000	晴	良	13:35	3歳以上500万下		2002-11-17	3	福島	6	3歳以上500万下	(混)[指](別定)	2	150	1	2	120	1	5	600	9	12	420	7	1-3	1060	4	2-5	2470.0	9.0	2-5	1,010	11.0	2-12	800	8.0	5-12	8,420	53.0	2-5-12	14780	43	12(3,7,8,11)15,16(4,9)13(2,6,14)-(10,1)5	12(3,7,11)8,15,16,9(4,13)(6,14)2(5,10,1)	12(3,7,11)(15,8)(2,9,13,16)(4,6,10,14)5,1	(3,*12)(2,15)11(5,4,7,8)(9,13)(6,16)10-(1,14)	12.1 - 12.0 - 12.3 - 12.5 - 12.6 - 12.4 - 12.2 - 12.0 - 11.8 - 12.2	12.1 - 24.1 - 36.4 - 48.9 - 61.5 - 73.9 - 86.1 - 98.1 - 109.9 - 122.1 (36.4-36.0)	2=>5	3190.0	10.0
200203030609	ダ	右	1700	晴	良	14:05	3歳以上500万下		2002-11-17	3	福島	6	3歳以上500万下	[指](別定)	3	560	3	3	180	3	9	250	4	4	150	2	3-6	2280	9	3-9	2600.0	9.0	3-9	850	9.0	3-4	360	3.0	4-9	590	6.0	3-4-9	2730	7	3,11(5,12,13)8(4,9)(1,2,10)7-6	3,11,5(12,13)(4,8,9)(1,2,10)-7,6	3(5,11)13(12,9)(4,2)8-1-6,10,7	3-5,11(4,13)(9,2)12-1-8,6-10-7	6.9 - 11.4 - 11.9 - 13.0 - 12.7 - 12.4 - 12.5 - 12.2 - 13.1	6.9 - 18.3 - 30.2 - 43.2 - 55.9 - 68.3 - 80.8 - 93.0 - 106.1 (30.2-37.8)	3=>9	4520.0	16.0
200203030610	芝	右	2600	晴	良	14:35	蔵王特別 		2002-11-17	3	福島	6	3歳以上500万下	(混)[指](別定)	10	380	2	10	130	2	13	120	1	11	320	6	6-8	380	1	10-13	410.0	1.0	10-13	190	1.0	10-11	1,040	13.0	11-13	1,050	14.0	10-11-13	2600	5	8-3-(1,4)9,14(12,10)6(13,7)11(5,2)	8-3-1(4,9)14(6,12,10)(13,7)(2,11)5	8(1,3,4,9)(6,14)(12,10)13(7,2,11)-5	(*8,6)(1,9,14)(13,3,4,10)(7,11)(12,2)-5	13.1 - 12.0 - 12.4 - 12.1 - 11.9 - 12.9 - 13.7 - 13.2 - 13.0 - 12.6 - 12.1 - 11.7 - 12.3	13.1 - 25.1 - 37.5 - 49.6 - 61.5 - 74.4 - 88.1 - 101.3 - 114.3 - 126.9 - 139.0 - 150.7 - 163.0 (37.5-36.1)	10=>13	1050.0	3.0
200203030611	芝	右	2000	晴	良	15:10	福島記念	G3	2002-11-17	3	福島	6	3歳以上オープン	(混)(特指)(ハンデ)	10	600	2	10	200	1	13	470	9	16	650	12	5-7	2390	13	10-13	5790.0	22.0	10-13	2,080	23.0	10-16	2,420	30.0	13-16	5,100	83.0	10-13-16	43860	172	1(6,7)14(9,16)(2,4,10,15)8,5,13-12,3-11	1-(6,7)(2,9,14)(10,16)(4,15)(5,8)-13-(12,3)11	(*1,7)2(6,9)(5,10,14,16)(4,8,15)13,3(12,11)	(*1,7)(6,10,2)(5,9,16)(4,8,13)(14,3,11)15-12	12.4 - 11.9 - 12.0 - 12.3 - 12.4 - 12.3 - 11.9 - 11.7 - 11.5 - 12.8	12.4 - 24.3 - 36.3 - 48.6 - 61.0 - 73.3 - 85.2 - 96.9 - 108.4 - 121.2 (36.3-36.0)	10=>13	10660.0	38.0
200203030701	芝	右	1200	晴	良	09:50	2歳未勝利		2002-11-23	3	福島	7	2歳未勝利	(混)[指](馬齢)	3	180	1	3	120	1	4	270	5	5	200	3	2-2	1280	4	3-4	1150.0	3.0	3-4	540	3.0	3-5	320	2.0	4-5	1,180	14.0	3-4-5	2470	5			3(10,11,12)(4,14,16)-(5,6)13,7(1,15)(2,8)9	3-10(4,11,12)(5,14)(6,16)7(1,13)-15,2,8-9	12.3 - 10.7 - 11.2 - 11.4 - 11.7 - 13.0	12.3 - 23.0 - 34.2 - 45.6 - 57.3 - 70.3 (34.2-36.1)	3=>4	1520.0	3.0
200203030702	ダ	右	1000	晴	良	10:15	3歳以上500万下		2002-11-23	3	福島	7	3歳以上500万下	牝[指](別定)	9	590	3	9	240	5	5	220	3	6	430	7	5-7	940	4	5-9	1550.0	7.0	5-9	670	9.0	6-9	1,850	25.0	5-6	1,930	26.0	5-6-9	9030	35			(*8,11)(5,9)(3,6)1,12,7,2-(4,10)	(*8,11)9-(5,3,6)-1-(7,12)-(2,10)4	12.4 - 10.8 - 11.7 - 12.4 - 12.7	12.4 - 23.2 - 34.9 - 47.3 - 60.0 (34.9-36.8)	9=>5	2790.0	11.0
200203030703	ダ	右	1700	晴	良	10:40	3歳以上500万下		2002-11-23	3	福島	7	3歳以上500万下	[指](別定)	9	170	1	9	110	1	13	160	4	4	150	2	6-8	500	3	9-13	540.0	2.0	9-13	210	1.0	4-9	230	3.0	4-13	590	6.0	4-9-13	1170	3	9,8(7,11)13-(6,12)10(4,5)-(1,3,2)	9,8(7,11)13,6,12-10,4,5(1,3,2)	9(7,8,11,13)-12,6-4(3,5,2)10-1	9(7,13)(8,11)(6,12)4(3,5,2)-10-1	7.0 - 11.4 - 12.2 - 12.7 - 12.7 - 12.5 - 12.7 - 12.7 - 13.5	7.0 - 18.4 - 30.6 - 43.3 - 56.0 - 68.5 - 81.2 - 93.9 - 107.4 (30.6-38.9)	9=>13	790.0	3.0
200203030704	ダ	右	1700	晴	良	11:05	3歳以上500万下		2002-11-23	3	福島	7	3歳以上500万下	牝[指](別定)	8	740	3	8	170	2	11	180	3	2	120	1	6-7	1890	10	8-11	2340.0	9.0	8-11	870	10.0	2-8	260	1.0	2-11	700	5.0	2-8-11	2310	4	(*1,11)13(4,10,12)-3(7,9)-8-2,5,6	(*1,11)13(10,12)4(7,9)3,8-2-5-6	(*1,11)12(10,13)8,9(4,7,2)6,3,5	(*1,11)10(13,12,8)2,9,6-(7,3)(4,5)	7.1 - 12.0 - 12.0 - 13.1 - 13.0 - 12.4 - 12.5 - 12.6 - 12.9	7.1 - 19.1 - 31.1 - 44.2 - 57.2 - 69.6 - 82.1 - 94.7 - 107.6 (31.1-38.0)	8=>11	4470.0	16.0
200203030705	芝	右	1800	晴	良	11:30	3歳以上500万下		2002-11-23	3	福島	7	3歳以上500万下	[指](別定)	14	470	2	14	170	2	1	230	4	10	820	11	1-8	900	2	1-14	2010.0	7.0	1-14	710	6.0	10-14	3,240	40.0	1-10	2,930	34.0	1-10-14	26660	87	10=4-(1,5,6)(8,13)(2,3,7)-11-14=(9,12)	10=4(5,6,8,13)(1,7)3,2,11,14=(9,12)	10-(4,8,13)(1,7,5)(14,3,11)(2,6)-9,12	10-(4,8)(1,13)(14,7)5(2,3)11(6,9)=12	12.4 - 10.9 - 12.3 - 12.3 - 12.3 - 11.9 - 12.1 - 12.1 - 12.7	12.4 - 23.3 - 35.6 - 47.9 - 60.2 - 72.1 - 84.2 - 96.3 - 109.0 (35.6-36.9)	14=>1	3700.0	11.0
200203030706	ダ	右	1700	晴	良	12:30	3歳以上500万下		2002-11-23	3	福島	7	3歳以上500万下	[指](別定)	10	570	3	10	160	2	6	200	3	5	420	8	5-7	1300	6	6-10	1500.0	6.0	6-10	590	5.0	5-10	1,310	18.0	5-6	1,750	22.0	5-6-10	9520	34	(*1,2,12)-(4,13)(3,11)-6(5,9)-10,8=7	(*1,12)2(4,13)-11,3-6,9-5,10-8=7	1(12,2)(4,13)(6,9)(3,11,5,10)8-7	1(12,2,9)(4,6,10)(11,5,13)7(3,8)	7.0 - 11.2 - 11.3 - 12.4 - 12.9 - 12.9 - 13.3 - 13.2 - 13.0	7.0 - 18.2 - 29.5 - 41.9 - 54.8 - 67.7 - 81.0 - 94.2 - 107.2 (29.5-39.5)	10=>6	3240.0	11.0
200203030707	芝	右	2000	晴	良	13:00	3歳以上500万下		2002-11-23	3	福島	7	3歳以上500万下	牝[指](別定)	3	1860	7	3	420	7	9	560	8	8	130	1	2-5	1360	5	3-9	14610.0	41.0	3-9	3,330	36.0	3-8	900	8.0	8-9	1,510	14.0	3-8-9	14200	44	13,12-(8,10)(6,7,15)(2,3,5,4)9-14-1-(11,16)	13-12,10(6,8)(7,15)4(2,3,5,9)-14,1,16-11	13(12,10,4)8(6,15,9)(2,7,5,14)(3,16)-11,1	13(10,4)(12,8,9)(2,6,15,14)(16,7,5)3-11=1	12.3 - 11.4 - 11.9 - 13.1 - 12.7 - 12.8 - 12.4 - 12.2 - 12.0 - 12.6	12.3 - 23.7 - 35.6 - 48.7 - 61.4 - 74.2 - 86.6 - 98.8 - 110.8 - 123.4 (35.6-36.8)	3=>9	30900.0	81.0
200203030708	ダ	右	1700	晴	良	13:30	3歳以上500万下		2002-11-23	3	福島	7	3歳以上500万下	[指](別定)	4	1160	6	4	350	7	3	180	2	7	1,040	11	3-4	1630	8	3-4	2430.0	10.0	3-4	900	10.0	4-7	3,660	38.0	3-7	2,160	25.0	3-4-7	20490	64	13-4,9(3,12)(1,6)(2,7,10,11)5,8	13-4-9,3,12,1(2,6)(7,10)11,5,8	(13,*4,9)3-12(1,2)-(6,11,8)7-5,10	(*4,9)(13,3)-(1,12)2(7,11,8)6,5-10	6.8 - 11.3 - 11.6 - 12.4 - 12.8 - 12.7 - 12.8 - 12.9 - 13.4	6.8 - 18.1 - 29.7 - 42.1 - 54.9 - 67.6 - 80.4 - 93.3 - 106.7 (29.7-39.1)	4=>3	6000.0	26.0
200203030709	芝	右	1800	晴	良	14:00	3歳以上500万下		2002-11-23	3	福島	7	3歳以上500万下	(混)[指](別定)	10	380	2	10	170	2	8	200	4	3	370	6	5-6	580	3	8-10	1680.0	7.0	8-10	640	6.0	3-10	1,220	14.0	3-8	1,430	16.0	3-8-10	8970	28	5,9,2,7-(3,8)-(4,10)(1,6,11)13,12-14	5-9,2,7(3,8)4,10(1,6,11)13,12=14	5,9-(2,7)-(3,8)-(10,4)-11(1,6,13)-12=14	5,9-(7,8)(2,3,10)4-11(1,6)13-12=14	13.2 - 11.7 - 12.7 - 12.5 - 12.0 - 11.8 - 11.9 - 12.0 - 12.7	13.2 - 24.9 - 37.6 - 50.1 - 62.1 - 73.9 - 85.8 - 97.8 - 110.5 (37.6-36.6)	10=>8	2950.0	10.0
200203030710	芝	右	1700	晴	良	14:35	小名浜特別 		2002-11-23	3	福島	7	3歳以上500万下	[指](別定)	11	340	1	11	160	1	8	270	5	4	160	2	5-7	1260	5	8-11	2300.0	6.0	8-11	710	4.0	4-11	320	1.0	4-8	970	9.0	4-8-11	3780	5	4(7,9)(5,11,13)(1,3)(2,6)(8,14)-12,10	4(7,13)5(3,9)11(1,6,8)(2,14)-12,10	4(7,13)(5,3)(6,11)8(1,14)2(12,10)9	4,13(5,7)(3,11)6(8,14)(12,10)1-2=9	7.1 - 11.8 - 12.2 - 12.1 - 11.9 - 12.1 - 11.9 - 11.7 - 12.7	7.1 - 18.9 - 31.1 - 43.2 - 55.1 - 67.2 - 79.1 - 90.8 - 103.5 (31.1-36.3)	11=>8	3220.0	6.0
200203030711	ダ	右	1700	晴	良	15:10	福島放送賞 		2002-11-23	3	福島	7	3歳以上1000万下	(特指)(別定)	1	1570	7	1	330	5	12	230	2	2	1,300	12	1-8	1330	7	1-12	2870.0	11.0	1-12	1,010	10.0	1-2	5,430	51.0	2-12	5,570	52.0	1-2-12	47590	126	4,12(1,10,13)3,7(5,6)8-(9,11)2	4,12-13,1(5,10)3(6,8)-(2,7)(9,11)	(*4,12)-(13,1)10,8,5,3,6(2,9)11,7	(*4,12)-1-13-5,10(2,8)3(9,6)11-7	6.8 - 11.5 - 11.6 - 12.0 - 12.3 - 12.2 - 12.8 - 13.0 - 14.1	6.8 - 18.3 - 29.9 - 41.9 - 54.2 - 66.4 - 79.2 - 92.2 - 106.3 (29.9-39.9)	1=>12	7610.0	27.0
200203030712	芝	右	1200	晴	良	15:50	会津特別 		2002-11-23	3	福島	7	3歳以上500万下	(混)[指](別定)	9	2740	9	9	640	10	12	150	1	8	530	8	5-6	3910	16	9-12	3860.0	14.0	9-12	1,550	17.0	8-9	9,090	82.0	8-12	2,700	31.0	8-9-12	68490	187			10(3,13,12)14,2(9,15,16)1(7,8,11)6,4,5	(*10,3)(13,12)(2,9,15)(16,14)(1,11,6)(7,8)(4,5)	12.0 - 10.5 - 11.3 - 11.6 - 11.9 - 12.6	12.0 - 22.5 - 33.8 - 45.4 - 57.3 - 69.9 (33.8-36.1)	9=>12	10640.0	38.0
200203030801	ダ	右	1700	曇	良	09:50	2歳未勝利		2002-11-24	3	福島	8	2歳未勝利	[指](馬齢)	5	530	3	5	200	3	11	290	5	1	140	1	4-7	1760	7	5-11	4210.0	14.0	5-11	1,060	11.0	1-5	360	2.0	1-11	640	6.0	1-5-11	3270	7	1,5(4,7,10,11,12)2(8,13)-(3,9)-6	(*1,5)12(4,10)(7,11)2(8,13)3,9-6	(*1,5)12,11(4,7)13(2,10)9(3,8,6)	(*1,5)-12,11(7,13)-(2,9)4-(3,10,6)8	7.1 - 11.4 - 12.3 - 13.4 - 13.1 - 12.8 - 12.8 - 12.6 - 14.2	7.1 - 18.5 - 30.8 - 44.2 - 57.3 - 70.1 - 82.9 - 95.5 - 109.7 (30.8-39.6)	5=>11	7930.0	25.0
200203030802	芝	右	1200	曇	良	10:15	2歳新馬		2002-11-24	3	福島	8	2歳新馬	(混)[指](馬齢)	8	180	1	8	110	1	7	170	2	12	420	7	4-5	280	1	7-8	390.0	1.0	7-8	160	1.0	8-12	530	6.0	7-12	940	11.0	7-8-12	2260	5			(*1,7,12)-(8,9)(3,14)11,4(2,15)6-(5,10)-13	1(7,12)(8,9)-3(4,14)(11,15)-(2,6)-(5,10)=13	12.4 - 10.5 - 11.2 - 11.9 - 12.3 - 13.1	12.4 - 22.9 - 34.1 - 46.0 - 58.3 - 71.4 (34.1-37.3)	8=>7	610.0	1.0
200203030803	ダ	右	1000	曇	良	10:40	3歳以上500万下		2002-11-24	3	福島	8	3歳以上500万下	[指](別定)	6	290	1	6	120	1	5	820	9	3	170	2	5-5	4050	15	5-6	3240.0	13.0	5-6	1,120	14.0	3-6	210	1.0	3-5	1,540	18.0	3-5-6	3820	11			3,6(2,7,10)(5,11)(1,9)(8,12)4	3,6(7,10)2-(5,11)(1,9)8,4-12	12.5 - 10.9 - 11.6 - 12.1 - 13.0	12.5 - 23.4 - 35.0 - 47.1 - 60.1 (35.0-36.7)	6=>5	5030.0	18.0
200203030804	ダ	右	1700	曇	良	11:05	3歳以上500万下		2002-11-24	3	福島	8	3歳以上500万下	牝[指](別定)	6	490	2	6	210	4	11	140	1	7	500	9	5-7	600	1	6-11	1010.0	1.0	6-11	320	1.0	6-7	1,230	17.0	7-11	720	9.0	6-7-11	4610	13	4,6(3,5,13)7,11,8,2(1,9)-(10,12)	4(3,6)(5,13)(7,11)8(2,1,9)(10,12)	(4,*6,3)11(5,13)(1,9)7(8,10,12)-2	(*6,3)11,5(4,7,1)(10,13,12,9)(8,2)	6.9 - 11.6 - 12.0 - 13.0 - 13.1 - 13.0 - 12.7 - 12.6 - 12.8	6.9 - 18.5 - 30.5 - 43.5 - 56.6 - 69.6 - 82.3 - 94.9 - 107.7 (30.5-38.1)	6=>11	2080.0	4.0
200203030805	ダ	右	1700	曇	良	11:35	3歳以上500万下		2002-11-24	3	福島	8	3歳以上500万下	[指](別定)	7	320	1	7	130	1	9	280	5	2	240	4	5-6	1080	4	7-9	1500.0	4.0	7-9	650	5.0	2-7	480	4.0	2-9	1,540	17.0	2-7-9	5990	18	12(4,5)(3,7,11,9,13)8-2,6-1-10	12(4,5,7,9)(3,11,13)-(8,2)-6,1=10	(*12,5,9)-7-4-(11,2)(8,13)-3,6-1,10	12(5,9)7-2,4-11(8,6)(3,10,13)-1	6.9 - 11.1 - 11.8 - 12.5 - 12.4 - 12.3 - 12.6 - 13.4 - 13.7	6.9 - 18.0 - 29.8 - 42.3 - 54.7 - 67.0 - 79.6 - 93.0 - 106.7 (29.8-39.7)	7=>9	2370.0	7.0
200203030806	芝	右	1700	曇	良	12:35	3歳以上500万下		2002-11-24	3	福島	8	3歳以上500万下	[指](別定)	10	850	2	10	200	3	1	110	1	7	410	7	1-6	560	2	1-10	610.0	1.0	1-10	310	1.0	7-10	2,050	27.0	1-7	920	10.0	1-7-10	5800	18	(*11,10)14(7,8)(2,12)6(4,9)(3,5)13,1	(11,*10)=14(7,8)(2,12)6(3,9)4,5-(13,1)	10-11-(14,8)(7,12)(3,6,9)2-(4,5,1)13	10-(14,8)(11,7,12)(3,9)(2,4,6,1)(13,5)	6.9 - 11.4 - 11.5 - 11.4 - 12.1 - 12.3 - 12.2 - 12.2 - 13.0	6.9 - 18.3 - 29.8 - 41.2 - 53.3 - 65.6 - 77.8 - 90.0 - 103.0 (29.8-37.4)	10=>1	2010.0	7.0
200203030807	芝	右	2000	曇	良	13:05	3歳以上500万下		2002-11-24	3	福島	8	3歳以上500万下	[指](別定)	11	1450	7	11	390	6	15	450	7	13	210	3	6-8	4260	20	11-15	10230.0	31.0	11-15	2,950	29.0	11-13	1,320	15.0	13-15	1,330	16.0	11-13-15	13160	42	(8,*10)11-16(2,7)(6,13,15)(5,9,14)-(4,1)-12-3	(8,*10)-(7,11)(2,16)(6,13,15)(5,9,14)4,1-12-3	10,8(11,15)(2,7,13,14)(4,6,5,9)(16,1,12)-3	(*10,8)(7,11,15)(2,13,14)(4,6)5(1,9,12)16,3	12.6 - 11.6 - 11.9 - 12.6 - 12.6 - 12.4 - 12.3 - 12.3 - 12.0 - 12.8	12.6 - 24.2 - 36.1 - 48.7 - 61.3 - 73.7 - 86.0 - 98.3 - 110.3 - 123.1 (36.1-37.1)	11=>15	23680.0	61.0
200203030808	芝	右	1200	曇	良	13:35	3歳以上500万下		2002-11-24	3	福島	8	3歳以上500万下	(混)[指](別定)	4	1370	6	4	370	7	10	210	3	15	190	2	2-5	750	3	4-10	3340.0	14.0	4-10	1,310	13.0	4-15	1,490	16.0	10-15	490	3.0	4-10-15	5890	17			8(7,4)(1,12)(3,2,10)(9,6,16)15(13,14)5-11	(8,*4)-(7,1,12)(3,9,10)16(2,6,15)(13,14)5-11	12.1 - 10.6 - 11.3 - 11.2 - 11.9 - 12.8	12.1 - 22.7 - 34.0 - 45.2 - 57.1 - 69.9 (34.0-35.9)	4=>10	7520.0	27.0
200203030809	ダ	右	1700	曇	良	14:05	3歳以上500万下		2002-11-24	3	福島	8	3歳以上500万下	(混)[指](別定)	7	360	2	7	160	2	1	200	3	8	210	4	1-5	1620	6	1-7	1750.0	8.0	1-7	620	7.0	7-8	380	2.0	1-8	810	10.0	1-7-8	3040	8	12-3,13(8,11)(1,4,9)-(6,7)2,10-5	12=3,13(8,11,9)(1,4)(2,6,7)-10-5	12=(3,8)9(1,11,7)13,4-10(2,6)5	12-(3,8,7)(1,9)-(13,11)10(2,5,4)-6	6.7 - 10.9 - 11.2 - 12.4 - 12.8 - 12.9 - 13.4 - 13.2 - 13.4	6.7 - 17.6 - 28.8 - 41.2 - 54.0 - 66.9 - 80.3 - 93.5 - 106.9 (28.8-40.0)	7=>1	3020.0	10.0
200203030810	芝	右	1200	曇	良	14:35	福島2歳ステークス 		2002-11-24	3	福島	8	2歳オープン	(特指)(別定)	10	4590	10	10	860	11	11	440	4	4	730	7	5-6	6930	20	10-11	17730	45	10-11	4,860	46	4-10	10,910	78	4-11	3,580	35	4-10-11	111830	235			4(11,16)14,3(7,13)(1,5,8)(12,10)(9,6)-15-2	4,16,11-3(1,14)(5,7,13,8,10)9,12,6-(2,15)	12.0 - 10.5 - 10.9 - 11.7 - 12.3 - 13.5	12.0 - 22.5 - 33.4 - 45.1 - 57.4 - 70.9 (33.4-37.5)	10=>11	51020	95
