	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬連:的中	馬連:配当	馬連:人気
200210030605	芝	右	1800	晴	良	11:55	3歳未勝利		2002-8-25	3	小倉	6	3歳未勝利	[指](馬齢)	14	230	1	14	120	1	8	210	3	6.0	390	7.0	4-7	860	4	8-14	450	2.0	6-14	880	9.0	6-8	1,930	22.0	14=>8	1340.0	3.0	6-8-14	5210.0	16.0				(*3,12)14,1,4,16(8,10)15(2,5,11,13)(7,6)-9	3-12(1,14)(4,16,10)8,15(5,13)(2,11)7,6,9	3(12,14)(1,4,10)(8,15)(16,13)(7,11)(5,6)(2,9)	(3,*14)(12,4,15)(1,8,10,13)(7,16,11)6-5(2,9)	12.5 - 11.4 - 12.2 - 11.9 - 12.1 - 11.9 - 12.1 - 12.6 - 12.9	12.5 - 23.9 - 36.1 - 48.0 - 60.1 - 72.0 - 84.1 - 96.7 - 109.6 (36.1-37.6)	8-14	890.0	2.0
200210030606	芝	右	1200	晴	良	12:55	2歳新馬		2002-8-25	3	小倉	6	2歳新馬	[指](馬齢)	12	300	2	12	110	2	7	130	3	6.0	100	1.0	4-7	190	1	7-12	230	3.0	6-12	130	1.0	6-7	170	2.0	12=>7	1370.0	4.0	6-7-12	350.0	1.0						(4,*12,14)7(3,6,9)(10,15)-5(2,11)-8-13 1	(*12,14,7)(3,4,10,6)15,9=5,2(8,11)=13 1	11.9 - 10.6 - 11.2 - 11.7 - 12.2 - 12.7	11.9 - 22.5 - 33.7 - 45.4 - 57.6 - 70.3 (33.7-36.6)	7-12	870.0	3.0
200210030607	ダ	右	1000	晴	良	13:25	3歳以上500万下		2002-8-25	3	小倉	6	3歳以上500万下	(混)[指](別定)	8	200	1	8	120	1	9	160	2	12.0	260	5.0	5-6	340	1	8-9	220	1.0	8-12	520	4.0	9-12	650	8.0	8=>9	780.0	1.0	8-9-12	1480.0	2.0						8(9,11)1(12,14)5(3,13)2,6(7,10)-4	8(9,11)(1,12)14(3,5,13)2,7,6,10-4	12.2 - 10.7 - 11.7 - 11.9 - 12.7	12.2 - 22.9 - 34.6 - 46.5 - 59.2 (34.6-36.3)	8-9	580.0	1.0
200210030608	ダ	右	1700	晴	良	14:00	3歳以上500万下		2002-8-25	3	小倉	6	3歳以上500万下	[指](別定)	3	460	3	3	160	3	4	110	1	2.0	120	2.0	2-3	330	1	3-4	330	3.0	2-3	440	5.0	2-4	190	1.0	3=>4	1610.0	5.0	2-3-4	970.0	2.0				3(4,7)(8,14)12,6(13,15)(1,2,9)11-10,5	3(4,7)8(6,14)1(2,13,12)(9,15)(10,11)5	(*3,4)7,14,2(6,8,13,12)1(10,11)(15,5)9	3,4,7,2,14-(1,6)(13,12)11,10(8,15,5)-9	7.0 - 11.3 - 12.2 - 12.9 - 12.7 - 12.4 - 12.4 - 13.0 - 14.0	7.0 - 18.3 - 30.5 - 43.4 - 56.1 - 68.5 - 80.9 - 93.9 - 107.9 (30.5-39.4)	3-4	900.0	2.0
200210030609	芝	右	1200	晴	良	14:35	筑紫特別 		2002-8-25	3	小倉	6	3歳以上500万下	(混)(特指)(別定)	5	150	1	5	100	2	4	120	3	8.0	100	1.0	4-5	610	3	4-5	160	3.0	5-8	110	1.0	4-8	150	2.0	5=>4	900.0	3.0	4-5-8	220.0	1.0						4-(3,8)9(2,6,5)7-1	4-(3,8)(2,9,5)(6,1,7)	11.9 - 10.5 - 11.1 - 11.8 - 11.3 - 12.3	11.9 - 22.4 - 33.5 - 45.3 - 56.6 - 68.9 (33.5-35.4)	4-5	690.0	3.0
200210030610	芝	右	1200	晴	良	15:10	別府特別 		2002-8-25	3	小倉	6	3歳以上1000万下	(混)[指](ハンデ)	11	420	2	11	160	2	4	210	3	9.0	410	7.0	2-6	1000	4	4-11	550	4.0	9-11	1,050	11.0	4-9	1,660	21.0	11=>4	2870.0	8.0	4-9-11	7120.0	20.0						4(6,11)16(2,15)(1,12)(7,8,14)(5,10,13)(9,3)	(*4,6,11)16(7,2)(1,15,14)(5,8)(10,12,9,13)3	11.8 - 10.4 - 11.0 - 11.3 - 11.8 - 12.2	11.8 - 22.2 - 33.2 - 44.5 - 56.3 - 68.5 (33.2-35.3)	4-11	1430.0	4.0
200210030611	芝	右	1800	晴	良	15:45	博多ステークス 		2002-8-25	3	小倉	6	3歳以上1600万下	(混)[指](ハンデ)	6	720	3	6	160	3	2	120	1	4.0	200	4.0	2-6	750	2	2-6	310	2.0	4-6	830	8.0	2-4	400	4.0	6=>2	2110.0	8.0	2-4-6	1640.0	4.0				6-2(1,4)9-5,3,7,8	6=2,4,1,9,5-3,7,8	6=2,4,5,1(3,7)9,8	6=(2,4)-(1,5)(3,7)-(9,8)	12.8 - 11.5 - 11.5 - 11.1 - 11.4 - 11.7 - 12.0 - 12.3 - 13.2	12.8 - 24.3 - 35.8 - 46.9 - 58.3 - 70.0 - 82.0 - 94.3 - 107.5 (35.8-37.5)	2-6	710.0	2.0
200210030612	芝	右	1800	晴	良	16:20	3歳以上500万下		2002-8-25	3	小倉	6	3歳以上500万下	[指](別定)	2	2860	9	2	530	7	1	150	1	12.0	660	9.0	1-2	4150	17	1-2	1,380	12.0	2-12	6,220	56.0	1-12	1,430	13.0	2=>1	10180.0	34.0	1-2-12	31270.0	91.0				(*2,8)12(4,7,9)(1,11)(10,13)-(3,6)5	2-8(4,12)7(1,9,11)-10-(3,5,6,13)	2-(8,12)1(7,11)4,9(5,6)(10,13)3	2-(1,12)8(4,7)(5,13,6)11(9,3)-10	12.5 - 11.5 - 11.8 - 11.9 - 11.7 - 11.7 - 11.9 - 12.3 - 13.0	12.5 - 24.0 - 35.8 - 47.7 - 59.4 - 71.1 - 83.0 - 95.3 - 108.3 (35.8-37.2)	1-2	3630.0	13.0
200210030701	芝	右	1200	晴	良	10:05	2歳未勝利		2002-9-2	3	小倉	7	2歳未勝利	(混)[指](馬齢)	3	100	1	3	100	1	1	260	6	10.0	150	2.0	1-3	610	4	1-3	300	5.0	3-10	200	1.0	1-10	1,070	14.0	3=>1	770.0	5.0	1-3-10	1580.0	6.0						(*1,2)3-6(4,10)(7,8,9)(5,11)	3(1,2)-(4,6)10,9(7,5)(8,11)	12.1 - 10.6 - 11.3 - 11.5 - 12.3 - 12.4	12.1 - 22.7 - 34.0 - 45.5 - 57.8 - 70.2 (34.0-36.2)	1-3	640.0	4.0
200210030702	ダ	右	1700	晴	良	10:30	3歳未勝利		2002-9-2	3	小倉	7	3歳未勝利	牝[指](馬齢)	3	2370	7	3	590	7	1	400	6	14.0	150	1.0	1-2	3330	9	1-3	2,160	22.0	3-14	1,920	17.0	1-14	830	9.0	3=>1	33830.0	63.0	1-3-14	25690.0	62.0				3,8(2,14)-13(4,11)1,7(6,5,10,12)-9-15	3(8,14)2(13,11)-4,1(6,7)-12(10,9)5-15	3(8,14)2(1,4,11)13,9,6-(7,5,12)-10-15	3-14(8,2)1(4,11)9-13-(6,12)5(7,15)10	7.0 - 11.4 - 12.2 - 13.5 - 12.7 - 12.7 - 13.0 - 13.2 - 13.3	7.0 - 18.4 - 30.6 - 44.1 - 56.8 - 69.5 - 82.5 - 95.7 - 109.0 (30.6-39.5)	1-3	13700.0	31.0
200210030703	ダ	右	1700	晴	良	10:55	3歳未勝利		2002-9-2	3	小倉	7	3歳未勝利	[指](馬齢)	4	620	4	4	170	4	6	140	1	1.0	140	2.0	4-5	1180	6	4-6	280	3.0	1-4	270	2.0	1-6	270	1.0	4=>6	2080.0	6.0	1-4-6	1160.0	1.0				(*2,7)11(4,10)-(3,8)9(6,12)-(1,5)	(*2,7)11(4,10)-(3,8,9)-(6,12)1,5	2(7,11)4,10(3,1)(8,9)-(6,12)-5	2(4,11)7(3,10)(8,1)9,6,12,5	7.0 - 11.7 - 12.2 - 13.2 - 13.2 - 13.0 - 13.0 - 13.2 - 13.6	7.0 - 18.7 - 30.9 - 44.1 - 57.3 - 70.3 - 83.3 - 96.5 - 110.1 (30.9-39.8)	4-6	1090.0	5.0
200210030704	芝	右	1200	晴	良	11:25	3歳未勝利		2002-9-2	3	小倉	7	3歳未勝利	(混)[指](馬齢)	2	390	1	2	190	1	13	220	3	16.0	290	5.0	1-7	1270	3	2-13	530	3.0	2-16	880	6.0	13-16	1,180	12.0	2=>13	2730.0	5.0	2-13-16	6270.0	17.0						(1,5,*6,13)2,11(7,10,16)17,12(8,15,18)9-(3,4)14	(6,*13)(5,2,11,16)7(10,17)1(12,8,15)(9,18)14-(3,4)	12.1 - 10.7 - 11.4 - 11.4 - 12.4 - 12.5	12.1 - 22.8 - 34.2 - 45.6 - 58.0 - 70.5 (34.2-36.3)	2-13	1720.0	5.0
200210030705	障		2900	晴	良	11:55	障害3歳以上未勝利		2002-9-2	3	小倉	7	障害3歳以上未勝利	(馬齢)	6	930	5	6	210	5	9	190	2	11.0	300	6.0	6-7	770	3	6-9	800	9.0	6-11	2,040	28.0	9-11	1,020	11.0	6=>9	4910.0	19.0	6-9-11	8150.0	31.0				(*9,11)-5-6,7-2-(4,8)1,10,3	(*9,11)-5-6-7-2-(4,8)-1=10,3	9,11,5-6=4,2,7,1=(3,10)8	9(6,11)5=4-(2,1)-(7,3)(8,10)			6-9	2280.0	8.0
200210030706	芝	右	1200	晴	良	12:55	2歳新馬		2002-9-2	3	小倉	7	2歳新馬	(混)[指](馬齢)	6	240	1	6	130	1	10	600	7	12.0	200	4.0	4-6	1980	10	6-10	1,480	14.0	6-12	480	3.0	10-12	3,230	32.0	6=>10	4740.0	17.0	6-10-12	9960.0	30.0						(*7,9)(2,3,12)11(13,14)-10(1,6)(8,4)5	(3,*7,9)(2,11,12)-(14,10)(13,6)-(5,1,8)4	12.0 - 10.7 - 11.6 - 11.8 - 12.6 - 12.5	12.0 - 22.7 - 34.3 - 46.1 - 58.7 - 71.2 (34.3-36.9)	6-10	3490.0	13.0
200210030707	芝	右	1800	晴	良	13:25	3歳未勝利		2002-9-2	3	小倉	7	3歳未勝利	(混)[指](馬齢)	13	2610	6	13	510	7	5	340	5	14.0	120	1.0	3-7	1100	3	5-13	2,750	25.0	13-14	690	5.0	5-14	550	4.0	13=>5	47240.0	67.0	5-13-14	6590.0	20.0				7,13,14,16(1,5)11(2,15)(4,12)(3,6,10)-(8,9)	7,13,14(1,5,16)12(2,11)(4,15)10(3,6)(8,9)	7,13(5,14,16)(2,4,12)(11,6)1(3,15)(8,10)9	7(13,14)(5,16)(12,6)2(4,11,15)3,1(8,10,9)	12.4 - 11.4 - 12.8 - 12.8 - 12.4 - 12.5 - 11.9 - 12.5 - 12.4	12.4 - 23.8 - 36.6 - 49.4 - 61.8 - 74.3 - 86.2 - 98.7 - 111.1 (36.6-36.8)	5-13	16120.0	31.0
200210030708	ダ	右	1000	晴	良	14:00	3歳以上500万下		2002-9-2	3	小倉	7	3歳以上500万下	(混)[指](別定)	6	300	2	6	140	2	13	120	1	3.0	1,000	12.0	4-8	330	1	6-13	190	1.0	3-6	2,730	29.0	3-13	2,310	28.0	6=>13	930.0	2.0	3-6-13	7710.0	20.0						(*2,4,13)1(6,14)-(3,12)(7,8,11)5,9,10	(*2,4,13)-1(6,14)3,5,12,11(7,8)(10,9)	12.4 - 10.9 - 11.5 - 12.3 - 13.0	12.4 - 23.3 - 34.8 - 47.1 - 60.1 (34.8-36.8)	6-13	400.0	1.0
200210030709	芝	右	2000	晴	良	14:35	高千穂特別 		2002-9-2	3	小倉	7	3歳以上500万下	(混)[指](別定)	5	240	1	5	100	1	2	120	3	11.0	120	2.0	2-5	590	2	2-5	200	2.0	5-11	140	1.0	2-11	290	3.0	5=>2	1110.0	3.0	2-5-11	560.0	1.0				1,2,8(3,9)(4,6)10,5(11,7)	1,2,8-(3,9)4,6,10-5(11,7)	(1,4,3,*2)(8,9)6,10,5(11,7)	(4,*2)(3,8,9)(10,5)(1,6)11-7	12.4 - 11.7 - 12.3 - 13.1 - 13.1 - 12.3 - 12.3 - 11.6 - 12.1 - 12.0	12.4 - 24.1 - 36.4 - 49.5 - 62.6 - 74.9 - 87.2 - 98.8 - 110.9 - 122.9 (36.4-35.7)	2-5	620.0	2.0
200210030710	ダ	右	1700	晴	良	15:10	平尾台特別 		2002-9-2	3	小倉	7	3歳以上1000万下	(混)[指](別定)	6	810	2	6	170	2	2	330	6	10.0	100	1.0	2-4	4410	12	2-6	1,480	15.0	6-10	240	1.0	2-10	540	5.0	6=>2	15810.0	34.0	2-6-10	2930.0	7.0				1(3,5)2(12,14)(6,7,10)9,11,13,8,4	1(3,5)2(12,14)6,10(7,9)(13,11)8-4	(*1,5)(2,3)(6,14)(12,10)7(13,8)(9,11)4	5(1,2)(6,14,10)(3,12)(13,7)8(9,11)4	6.8 - 11.4 - 12.4 - 13.4 - 12.9 - 12.2 - 12.4 - 12.7 - 12.9	6.8 - 18.2 - 30.6 - 44.0 - 56.9 - 69.1 - 81.5 - 94.2 - 107.1 (30.6-38.0)	2-6	7220.0	17.0
200210030711	芝	右	1200	晴	良	15:45	西日本スポーツ杯 		2002-9-2	3	小倉	7	3歳以上1000万下	(混)(特指)(別定)	12	140	1	12	110	1	8	200	4	10.0	350	8.0	5-7	360	1	8-12	310	2.0	10-12	600	5.0	8-10	1,460	17.0	12=>8	960.0	2.0	8-10-12	2960.0	7.0						14(1,4,11,12)13(2,7,8)6(3,5,10)9	14(1,4,12)8(2,7,11,13)6(5,10)9,3	12.0 - 10.7 - 11.1 - 11.3 - 11.7 - 11.8	12.0 - 22.7 - 33.8 - 45.1 - 56.8 - 68.6 (33.8-34.8)	8-12	710.0	1.0
200210030712	芝	右	1200	晴	良	16:20	3歳以上500万下		2002-9-2	3	小倉	7	3歳以上500万下	(特指)(別定)	3	280	1	3	130	2	14	120	1	8.0	250	4.0	2-8	280	1	3-14	170	1.0	3-8	620	6.0	8-14	460	2.0	3=>14	630.0	1.0	3-8-14	1410.0	2.0						9,14(3,6,7)-2(1,4,10)12(8,13)(11,15)5	9(3,14)6,7(1,2,10)8(4,12)13(11,15)5	12.0 - 10.7 - 11.3 - 11.6 - 12.0 - 12.3	12.0 - 22.7 - 34.0 - 45.6 - 57.6 - 69.9 (34.0-35.9)	3-14	360.0	1.0
200210030801	ダ	右	1000	晴	良	10:05	2歳未勝利		2002-9-1	3	小倉	8	2歳未勝利	[指](馬齢)	2	120	1	2	100	1	5	160	3	7.0	510	7.0	2-5	370	2	2-5	180	2.0	2-7	610	7.0	5-7	1,370	18.0	2=>5	450.0	2.0	2-5-7	1900.0	8.0						(*2,10)11(4,8)(5,9)(1,7)3,6	2(10,8)(4,11)5,1(3,9,7)6	12.6 - 11.0 - 12.1 - 12.4 - 12.9	12.6 - 23.6 - 35.7 - 48.1 - 61.0 (35.7-37.4)	2-5	390.0	2.0
200210030802	ダ	右	1000	晴	良	10:30	3歳未勝利		2002-9-1	3	小倉	8	3歳未勝利	[指](馬齢)	11	650	4	11	240	4	2	150	2	12.0	370	6.0	2-7	790	6	2-11	630	7.0	11-12	1,570	19.0	2-12	910	11.0	11=>2	2900.0	12.0	2-11-12	5410.0	18.0						2(4,8,9,11)14,12(1,10)13,7-(3,5)-6	2(4,8,9)11,12(1,10,14)(7,13)-3,5=6	12.5 - 10.9 - 11.7 - 12.5 - 13.5	12.5 - 23.4 - 35.1 - 47.6 - 61.1 (35.1-37.7)	2-11	1140.0	3.0
200210030803	ダ	右	1700	晴	良	10:55	3歳未勝利		2002-9-1	3	小倉	8	3歳未勝利	(混)[指](馬齢)	10	370	2	10	140	2	4	140	1	11.0	560	9.0	4-8	770	6	4-10	320	3.0	10-11	1,870	22.0	4-11	1,990	24.0	10=>4	1580.0	5.0	4-10-11	9610.0	33.0				8-6-2(1,3,7)11(4,10)-9 5	8,6,2(1,7,11)3(4,10)-9 5	8-6(2,7)(1,3,11)10-4,9 5	(*8,11)(6,7)(1,2,10)3(4,9) 5	7.0 - 11.3 - 12.6 - 14.2 - 13.1 - 12.7 - 13.1 - 13.9 - 14.4	7.0 - 18.3 - 30.9 - 45.1 - 58.2 - 70.9 - 84.0 - 97.9 - 112.3 (30.9-41.4)	4-10	770.0	3.0
200210030804	芝	右	1200	晴	良	11:25	3歳未勝利		2002-9-1	3	小倉	8	3歳未勝利	[指](馬齢)	15	350	2	15	120	2	10	190	4	13.0	110	1.0	6-8	2060	8	10-15	510	7.0	13-15	170	1.0	10-13	370	3.0	15=>10	3110.0	10.0	10-13-15	950.0	2.0						15,5(8,9)1(3,13)14,10-(7,12)6(2,11)4	15,5,9(1,13)(3,8,10,14)7(2,6)-12(4,11)	11.8 - 10.5 - 11.1 - 11.5 - 11.9 - 13.0	11.8 - 22.3 - 33.4 - 44.9 - 56.8 - 69.8 (33.4-36.4)	10-15	1910.0	7.0
200210030805	芝	右	2000	晴	良	11:55	3歳未勝利		2002-9-1	3	小倉	8	3歳未勝利	[指](馬齢)	9	390	2	9	120	2	6	110	1	10.0	190	5.0	6-8	240	1	6-9	170	1.0	9-10	410	6.0	6-10	420	7.0	9=>6	910.0	3.0	6-9-10	1070.0	3.0				3,7,9(4,10)(1,6)2-5-8	(*3,7,9)(1,10)4(2,6)-5-8	9-(7,1)(3,10)(4,2,6)8,5	9-(7,1)(4,6,10)(3,8)-2,5	12.8 - 11.5 - 12.2 - 13.2 - 12.1 - 11.8 - 11.9 - 11.9 - 12.3 - 12.9	12.8 - 24.3 - 36.5 - 49.7 - 61.8 - 73.6 - 85.5 - 97.4 - 109.7 - 122.6 (36.5-37.1)	6-9	330.0	1.0
200210030806	芝	右	1800	晴	良	12:55	2歳新馬		2002-9-1	3	小倉	8	2歳新馬	(混)[指](馬齢)	1	140	1	1	110	1	2	210	4	12.0	260	5.0	1-2	600	4	1-2	280	3.0	1-12	510	5.0	2-12	1,460	13.0	1=>2	740.0	3.0	1-2-12	2140.0	6.0				1(4,5,11)2(6,12)10(3,8,9)7	1(4,5)11(2,6,12)(3,8,10,9)-7	1(11,12)(4,5,10,9)8(2,6)-3,7	1(11,12)(4,10,9)(2,5,8)6=3,7	12.7 - 11.3 - 12.6 - 12.7 - 12.4 - 11.9 - 12.2 - 12.4 - 13.5	12.7 - 24.0 - 36.6 - 49.3 - 61.7 - 73.6 - 85.8 - 98.2 - 111.7 (36.6-38.1)	1-2	580.0	3.0
200210030807	芝	右	2000	晴	良	13:25	3歳以上500万下		2002-9-1	3	小倉	8	3歳以上500万下	牝[指](別定)	10	1280	6	10	310	6	8	120	1	5.0	370	8.0	7-8	320	1	8-10	480	5.0	5-10	2,320	28.0	5-8	620	7.0	10=>8	2810.0	12.0	5-8-10	6390.0	25.0				4,10(6,5)(3,8)(2,7,9)(1,11)	4(3,10)(6,5)(2,8)(7,9)(1,11)	4,10(3,5)(6,11)(2,8)(1,7,9)	(*4,10)(3,5)(6,8,11)(2,1)(7,9)	12.5 - 11.6 - 12.5 - 13.5 - 12.7 - 12.4 - 12.0 - 11.7 - 11.9 - 12.1	12.5 - 24.1 - 36.6 - 50.1 - 62.8 - 75.2 - 87.2 - 98.9 - 110.8 - 122.9 (36.6-35.7)	8-10	1070.0	5.0
200210030808	芝	右	1800	晴	良	14:00	3歳以上500万下		2002-9-1	3	小倉	8	3歳以上500万下	(混)[指](別定)	11	250	1	11	130	1	3	720	11	10.0	200	3.0	2-6	3420	17	3-11	1,440	15.0	10-11	370	2.0	3-10	2,590	33.0	11=>3	5070.0	16.0	3-10-11	10050.0	34.0				1(10,12)-(2,6,9)(3,5,11)(7,14,16)(8,15)13-4	1(10,12)(2,6,9)(3,5,11)(7,14)(8,16)(13,15)-4	(*1,10,12)(2,6,9)11(3,5,16)14(8,13,7,15)-4	(*10,12)1(2,6,11)(3,16)(8,5,9)(13,14,15)7-4	12.8 - 11.5 - 12.5 - 12.1 - 11.9 - 11.9 - 11.5 - 12.1 - 12.7	12.8 - 24.3 - 36.8 - 48.9 - 60.8 - 72.7 - 84.2 - 96.3 - 109.0 (36.8-36.3)	3-11	4330.0	16.0
200210030809	ダ	右	1700	晴	良	14:35	唐津特別 		2002-9-1	3	小倉	8	3歳以上500万下	(混)[指](別定)	8	350	1	8	150	1	4	510	8	10.0	200	3.0	3-5	840	2	4-8	2,040	22.0	8-10	410	1.0	4-10	2,330	25.0	8=>4	11540.0	43.0	4-8-10	13700.0	37.0				(9,*11)-(5,7)(12,13)(4,8)14,10,6-(1,2)3,15	(9,*11)(5,7,13)(4,8,12)14,10,6(1,2)-3-15	(9,*11)10(4,5,13,14)8(6,7,2)3,12,1-15	10(9,11)4,8,2(6,14)5(13,7)3(12,1)15	6.9 - 11.4 - 11.9 - 13.5 - 12.8 - 12.7 - 12.7 - 13.4 - 13.4	6.9 - 18.3 - 30.2 - 43.7 - 56.5 - 69.2 - 81.9 - 95.3 - 108.7 (30.2-39.5)	4-8	7260.0	22.0
200210030810	芝	右	2000	晴	良	15:10	不知火特別 		2002-9-1	3	小倉	8	3歳以上1000万下	(混)[指](ハンデ)	10	230	1	10	120	1	8	260	5	3.0	190	4.0	7-8	510	2	8-10	580	6.0	3-10	300	2.0	3-8	1,430	14.0	10=>8	2470.0	10.0	3-8-10	3240.0	9.0				11,1-(2,4)(3,6)9-10,7,8,5	11-1=(2,4)(3,6)9,10,7,8-5	11,1(2,4,6)(3,9)10(7,8)-5	(*1,4)(9,8)(2,3,6)10,7-11,5	12.4 - 10.7 - 11.2 - 12.4 - 12.2 - 12.6 - 12.7 - 12.1 - 11.9 - 12.5	12.4 - 23.1 - 34.3 - 46.7 - 58.9 - 71.5 - 84.2 - 96.3 - 108.2 - 120.7 (34.3-36.5)	8-10	1580.0	6.0
200210030811	芝	右	1200	晴	良	15:45	小倉2歳ステークス	G3	2002-9-1	3	小倉	8	2歳オープン	(混)(特指)(定量)	9	6490	10	9	980	9	13	380	5	15.0	890	8.0	5-7	5110	17	9-13	4,150	36.0	9-15	9,110	68.0	13-15	4,280	37.0	9=>13	76590.0	104.0	9-13-15	62780.0	138.0						(*4,5)(7,13)(1,6,14)10(2,8,12,9)(3,15)=11	(*4,5)7,13(1,6,14,9)15(2,8,10,12)-3=11	11.9 - 10.4 - 11.0 - 11.6 - 12.1 - 12.8	11.9 - 22.3 - 33.3 - 44.9 - 57.0 - 69.8 (33.3-36.5)	9-13	23210.0	46.0
200210030812	芝	右	1200	晴	良	16:20	3歳以上500万下		2002-9-1	3	小倉	8	3歳以上500万下	(混)[指](別定)	6	1020	4	6	240	4	5	670	9	3.0	120	1.0	5-5	12860	23	5-6	3,320	36.0	3-6	380	3.0	3-5	1,160	15.0	6=>5	26200.0	69.0	3-5-6	9760.0	35.0						(2,*3,12)-5-(4,8,6)(9,10)1(7,11)	(2,*3)12-5(8,6)4,9(10,11)(1,7)	12.0 - 10.4 - 10.8 - 11.2 - 12.0 - 13.2	12.0 - 22.4 - 33.2 - 44.4 - 56.4 - 69.6 (33.2-36.4)	5-6	12580.0	36.0
200210010409	芝	右	2000	曇	不良	14:20	周防灘特別 		2002-1-27	1	小倉	4	4歳以上1000万下	(別定)	2	170	1	2	110	1	3	300	6	9.0	760	9.0	2-3	1120	5	2-3	530	4.0	2-9	1,380	19.0	3-9	3,090	31.0														12.9 - 11.6 - 12.7 - 12.7 - 12.8 - 12.9 - 12.6 - 12.1 - 12.6 - 12.4	12.9 - 24.5 - 37.2 - 49.9 - 62.7 - 75.6 - 88.2 - 100.3 - 112.9 - 125.3 (12.9-12.9)	2-3	1050.0	5.0
200210010410	芝	右	1200	曇	不良	14:55	背振山特別 		2002-1-27	1	小倉	4	4歳以上500万下	(混)(別定)	14	550	3	14	190	2	10	650	8	12.0	210	3.0	5-7	860	4	10-14	2,330	31.0	12-14	600	5.0	10-12	2,250	27.0														12.2 - 10.9 - 11.7 - 11.7 - 12.0 - 11.9	12.2 - 23.1 - 34.8 - 46.5 - 58.5 - 70.4 (12.2-12.2)	10-14	7180.0	26.0
200210010411	芝	右	1200	曇	不良	15:30	秋吉台特別 		2002-1-27	1	小倉	4	4歳以上1000万下	(別定)	2	180	1	2	110	1	10	280	4	15.0	370	7.0	1-5	1880	7	2-10	620	4.0	2-15	710	5.0	10-15	2,470	30.0														12.1 - 10.8 - 11.4 - 11.5 - 12.0 - 12.5	12.1 - 22.9 - 34.3 - 45.8 - 57.8 - 70.3 (12.1-12.1)	2-10	1710.0	6.0
200210010412	ダ	右	1700	曇	不良	16:10	4歳以上500万下		2002-1-27	1	小倉	4	4歳以上500万下	(混)(別定)	3	170	1	3	110	1	5	320	7	9.0	160	2.0	2-3	1730	6	3-5	680	7.0	3-9	300	1.0	5-9	1,400	18.0														6.9 - 11.2 - 12.1 - 13.3 - 12.8 - 12.3 - 12.6 - 12.7 - 13.2	6.9 - 18.1 - 30.2 - 43.5 - 56.3 - 68.6 - 81.2 - 93.9 - 107.1 (6.9-6.9)	3-5	1800.0	6.0
200210030410	ダ	右	1700	曇	良	15:10	阿蘇ステークス 		2002-8-18	3	小倉	4	3歳以上オープン	(混)[指](ハンデ)	7	2290	7	7	420	7	5	140	2	6.0	190	4.0	5-7	3760	14										7=>5	11470.0	35.0	5-6-7	4860.0	22.0				1(5,6)2-4,3(7,8)	5,1,6,2,4(3,7,8)	(*5,6)(1,4)-3,7-(2,8)	(*5,6)-(1,4)(3,7)=8,2	6.7 - 11.2 - 11.3 - 12.4 - 12.5 - 12.6 - 12.5 - 12.9 - 13.3	6.7 - 17.9 - 29.2 - 41.6 - 54.1 - 66.7 - 79.2 - 92.1 - 105.4 (29.2-38.7)			
200210030411	芝	右	2000	曇	良	15:45	日南特別 		2002-8-18	3	小倉	4	3歳以上1000万下	(混)(特指)(別定)	1	650	4	1	170	4	6	110	1	9.0	120	2.0	1-6	750	3	1-6	300	3.0	1-9	340	4.0	6-9	160	1.0	1=>6	1930.0	6.0	1-6-9	810.0	2.0				1(5,11)-7(4,10)-(2,9,8)6,3	1,5,11=(7,4)10=9(6,8)(2,3)	1(5,11)=4,7,10(9,6)(8,3)-2	(*1,5,4)-(7,11,10,9,6)-(8,3)-2	12.5 - 10.8 - 11.6 - 12.1 - 12.0 - 11.8 - 12.4 - 12.5 - 12.1 - 12.8	12.5 - 23.3 - 34.9 - 47.0 - 59.0 - 70.8 - 83.2 - 95.7 - 107.8 - 120.6 (34.9-37.4)	1-6	780.0	3.0
