	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気
198803030501	芝	右	1000	晴	良	10:00	3歳未勝利		1988-10-15	3	福島	5	3歳未勝利	[抽](馬齢)	12	3620	7	12	620	9	1	140	2	1-8	970	4																							12.7 - 11.4 - 11.9 - 12.1 - 12.2	12.7 - 24.1 - 36.0 - 48.1 - 60.3 (12.7-12.7)	7.0	150	3.0
198803030502	芝	右	1000	晴	良	10:30	3歳新馬		1988-10-15	3	福島	5	3歳新馬	(馬齢)	6	150	1	6	130	1	7	590	5	6-7	1650	6																							12.7 - 11.3 - 11.8 - 11.8 - 11.9	12.7 - 24.0 - 35.8 - 47.6 - 59.5 (12.7-12.7)			
198803030503	ダ	右	1700	晴	良	11:00	4歳未勝利		1988-10-15	3	福島	5	4歳未勝利	(馬齢)	6	740	5	6	220	2	9	1,260	11	5-7	3440	17																							7.5 - 10.9 - 12.7 - 13.0 - 13.3 - 12.9 - 12.9 - 13.2 - 12.7	7.5 - 18.4 - 31.1 - 44.1 - 57.4 - 70.3 - 83.2 - 96.4 - 109.1 (7.5-7.5)	3.0	260	5.0
198803030504	ダ	右	1700	晴	良	11:30	4歳未勝利		1988-10-15	3	福島	5	4歳未勝利	牝(馬齢)	9	350	1	9	190	2	8	340	6	6-7	630	1																							7.2 - 11.3 - 12.3 - 12.0 - 12.7 - 12.7 - 12.7 - 13.3 - 13.6	7.2 - 18.5 - 30.8 - 42.8 - 55.5 - 68.2 - 80.9 - 94.2 - 107.8 (7.2-7.2)	1.0	580	9.0
198803030505	芝	右	1800	晴	良	12:00	4歳未勝利		1988-10-15	3	福島	5	4歳未勝利	(馬齢)	7	1990	9	7	400	8	4	150	2	3-5	1550	6																							12.6 - 11.6 - 11.8 - 12.9 - 12.7 - 12.7 - 12.4 - 12.4 - 12.5	12.6 - 24.2 - 36.0 - 48.9 - 61.6 - 74.3 - 86.7 - 99.1 - 111.6 (12.6-12.6)	10.0	140	1.0
198803030506	ダ	右	1000	晴	良	13:00	4歳未勝利		1988-10-15	3	福島	5	4歳未勝利	(馬齢)	10	150	1	10	120	1	4	190	3	4-7	780	3																							12.7 - 11.2 - 11.9 - 12.8 - 13.1	12.7 - 23.9 - 35.8 - 48.6 - 61.7 (12.7-12.7)	12.0	220	5.0
198803030507	ダ	右	1000	晴	良	13:30	4歳未勝利		1988-10-15	3	福島	5	4歳未勝利	(馬齢)	7	770	3	7	180	2	1	440	9	1-6	4930	16																							12.6 - 11.3 - 11.9 - 13.1 - 12.9	12.6 - 23.9 - 35.8 - 48.9 - 61.8 (12.6-12.6)	5.0	190	3.0
198803040208	ダ	右	1000	曇	稍重	13:35	4歳未勝利		1988-10-30	4	福島	2	4歳未勝利	(馬齢)	6	170	1	6	110	1	12	120	2	5-8	260	1																							12.8 - 11.3 - 11.9 - 12.5 - 13.5	12.8 - 24.1 - 36.0 - 48.5 - 62.0 (12.8-12.8)	1.0	180	4.0
198803040209	ダ	右	1000	晴	稍重	14:05	野地特別 		1988-10-30	4	福島	2	4歳以上400万下	(馬齢)	2	490	3	2	210	2	5	340	5	2-5	1440	7																							12.4 - 10.7 - 11.4 - 12.3 - 13.3	12.4 - 23.1 - 34.5 - 46.8 - 60.1 (12.4-12.4)			
198803040210	芝	右	2000	晴	良	14:40	相馬特別 		1988-10-30	4	福島	2	4歳以上400万下	牝(馬齢)	4	1520	8	4	360	8	7	240	4	4-6	2610	14																							12.7 - 11.1 - 11.9 - 11.9 - 13.0 - 12.8 - 13.2 - 12.7 - 12.8 - 12.2	12.7 - 23.8 - 35.7 - 47.6 - 60.6 - 73.4 - 86.6 - 99.3 - 112.1 - 124.3 (12.7-12.7)	6.0	210	3.0
198803040304	ダ	右	1700	曇	良	11:15	4歳未勝利		1988-11-5	4	福島	3	4歳未勝利	(馬齢)	12	210	2	12	130	2	8	260	4	6-8	1260	3																							6.7 - 11.7 - 11.5 - 12.3 - 13.1 - 13.3 - 13.3 - 14.1 - 12.8	6.7 - 18.4 - 29.9 - 42.2 - 55.3 - 68.6 - 81.9 - 96.0 - 108.8 (6.7-6.7)	7.0	350	5.0
198803040305	ダ	右	1000	曇	良	11:40	4歳未勝利		1988-11-5	4	福島	3	4歳未勝利	(馬齢)	12	450	3	12	250	4	11	150	2	8-8	740	3																							12.6 - 11.1 - 11.9 - 13.2 - 12.4	12.6 - 23.7 - 35.6 - 48.8 - 61.2 (12.6-12.6)	4.0	250	5.0
198803040306	芝	右	2000	曇	良	12:05	4歳未勝利		1988-11-5	4	福島	3	4歳未勝利	(父)(馬齢)	8	610	2	8	310	7	12	270	5	5-7	1960	12																							12.5 - 11.1 - 12.2 - 12.6 - 13.1 - 12.7 - 12.5 - 12.8 - 12.7 - 13.0	12.5 - 23.6 - 35.8 - 48.4 - 61.5 - 74.2 - 86.7 - 99.5 - 112.2 - 125.2 (12.5-12.5)	1.0	180	2.0
198803040307	芝	右	1800	曇	良	13:05	4歳未勝利		1988-11-5	4	福島	3	4歳未勝利	(馬齢)	7	410	2	7	220	3	6	240	4	4-5	870	4																							12.7 - 11.9 - 12.4 - 13.3 - 12.6 - 12.4 - 12.4 - 12.3 - 12.6	12.7 - 24.6 - 37.0 - 50.3 - 62.9 - 75.3 - 87.7 - 100.0 - 112.6 (12.7-12.7)	13.0	1,030	10.0
198803040308	芝	右	1800	曇	良	13:35	会津特別 		1988-11-5	4	福島	3	4歳以上400万下	(別定)	6	150	1	6	120	1	5	360	5	5-6	1030	5																							12.8 - 11.6 - 12.3 - 12.8 - 12.1 - 12.2 - 12.1 - 12.1 - 13.2	12.8 - 24.4 - 36.7 - 49.5 - 61.6 - 73.8 - 85.9 - 98.0 - 111.2 (12.8-12.8)			
198803040309	芝	右	1200	曇	良	14:05	4歳未勝利		1988-11-5	4	福島	3	4歳未勝利	(馬齢)	6	420	2	6	240	4	3	560	9	3-5	3980	17																							12.6 - 11.2 - 11.6 - 12.2 - 12.2 - 13.2	12.6 - 23.8 - 35.4 - 47.6 - 59.8 - 73.0 (12.6-12.6)	8.0	280	6.0
198803040310	芝	右	2000	曇	良	14:40	奥只見特別 		1988-11-5	4	福島	3	4歳以上400万下	(別定)	5	620	2	5	140	2	8	100	1	5-8	440	2																							12.5 - 11.5 - 12.6 - 12.5 - 12.9 - 12.3 - 12.2 - 12.4 - 12.6 - 13.1	12.5 - 24.0 - 36.6 - 49.1 - 62.0 - 74.3 - 86.5 - 98.9 - 111.5 - 124.6 (12.5-12.5)	6.0	200	6.0
198803040311	芝	右	2600	曇	良	15:15	みちのく特別 		1988-11-5	4	福島	3	4歳以上900万下	(ハンデ)	2	990	5	2	260	5	9	320	6	2-7	5850	22																							13.0 - 12.0 - 12.1 - 13.1 - 12.3 - 13.7 - 13.2 - 13.1 - 12.4 - 12.4 - 12.5 - 12.5 - 12.9	13.0 - 25.0 - 37.1 - 50.2 - 62.5 - 76.2 - 89.4 - 102.5 - 114.9 - 127.3 - 139.8 - 152.3 - 165.2 (13.0-13.0)	6.0	130	1.0
198803040312	芝	右	1200	曇	良	15:50	4歳未勝利		1988-11-5	4	福島	3	4歳未勝利	(馬齢)	6	280	1	6	210	4	5	170	3	5-5	1230	6																							12.5 - 11.2 - 11.5 - 12.0 - 12.7 - 12.7	12.5 - 23.7 - 35.2 - 47.2 - 59.9 - 72.6 (12.5-12.5)	2.0	140	2.0
198803040507	ダ	右	1000	晴	良	13:05	4歳未勝利		1988-11-12	4	福島	5	4歳未勝利	(馬齢)	10	630	3	10	210	3	11	420	9	7-8	1690	9																							13.1 - 11.5 - 11.8 - 12.7 - 12.0	13.1 - 24.6 - 36.4 - 49.1 - 61.1 (13.1-13.1)	4.0	240	4.0
198803040508	芝	右	1200	晴	良	13:35	4歳未勝利		1988-11-12	4	福島	5	4歳未勝利	(混)(馬齢)	7	320	2	7	140	2	12	240	6	6-8	1130	6																							12.5 - 11.7 - 11.6 - 11.6 - 12.0 - 12.7	12.5 - 24.2 - 35.8 - 47.4 - 59.4 - 72.1 (12.5-12.5)	4.0	120	1.0
198803040509	芝	右	1700	晴	良	14:05	福島アラブ3歳S 		1988-11-12	4	福島	5	3歳オープン	[抽](別定)	5	380	3	5	270	3	4	1,000	5	4-5	3080	11																							7.1 - 11.6 - 12.5 - 13.1 - 12.7 - 12.9 - 12.8 - 12.8 - 13.4	7.1 - 18.7 - 31.2 - 44.3 - 57.0 - 69.9 - 82.7 - 95.5 - 108.9 (7.1-7.1)			
198803040510	ダ	右	1000	晴	良	14:40	摺上特別 		1988-11-12	4	福島	5	4歳以上400万下	(別定)	2	610	2	2	200	3	5	110	1	2-5	700	1																							12.7 - 11.1 - 11.8 - 12.7 - 12.3	12.7 - 23.8 - 35.6 - 48.3 - 60.6 (12.7-12.7)	1	190	2
