	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
200304030102	ダ	左	1200	晴	良	10:25	3歳未勝利		2003-8-16	3	新潟	1	3歳未勝利	牝[指](馬齢)	2	440	2	2.0	170	3.0	15.0	390	6.0	12.0	120	1.0	2-8	1040	5	2=>15	13160	28	2-12-15	5530	18			2,12(6,15)(1,3,13)10,11(5,9,14)-7-8 4	2,12,6,15(1,3,13)(10,11)(5,9,14)-7-8 4	12.3 - 11.1 - 11.9 - 12.8 - 12.3 - 12.7	12.3 - 23.4 - 35.3 - 48.1 - 60.4 - 73.1 (35.3-37.8)	2-15	8180.0	17.0	2-15	2,100	22.0	2-12	290	2.0	12-15	1,340	14.0
200304030103	芝	左	1600	晴	良	10:50	3歳未勝利		2003-8-16	3	新潟	1	3歳未勝利	(混)[指](馬齢)	5	410	3	5.0	130	2.0	8.0	130	1.0	9.0	440	7.0	3-4	530	2	5=>8	1340	2	5-8-9	4250	16			(1,*6,7,8)-(3,2,4,9)12(5,16)-(17,14)13-(11,18)=15 10	(*1,6,7)8(3,2)(4,9)5(12,16)17(14,13)-(11,18)=15 10	12.7 - 11.3 - 12.2 - 12.2 - 12.2 - 11.8 - 10.8 - 12.4	12.7 - 24.0 - 36.2 - 48.4 - 60.6 - 72.4 - 83.2 - 95.6 (36.2-35.0)	5-8	640.0	1.0	5-8	290	1.0	5-9	1,250	16.0	8-9	1,180	14.0
200304030104	芝	左	2000	晴	良	11:20	3歳未勝利		2003-8-16	3	新潟	1	3歳未勝利	[指](馬齢)	3	180	1	3.0	110	1.0	9.0	300	5.0	18.0	220	4.0	2-5	1260	3	3=>9	1690	5	3-9-18	4580	12	(6,*8)-9-(7,17)5(11,18)2(3,13)15(1,16)(4,12,14)10	(*6,8)-9-(7,17)(11,18)5(2,3)(1,13)(16,15)(4,12,14)10	(*6,8,9)(7,11,17,18,1)3(5,2,12,14)(4,13)(16,15,10)	(*9,17,1)(11,18)3(6,14)(2,12)8(7,13,10)(4,15)5,16	12.4 - 10.9 - 11.3 - 12.4 - 12.2 - 12.9 - 13.2 - 12.1 - 11.8 - 12.3	12.4 - 23.3 - 34.6 - 47.0 - 59.2 - 72.1 - 85.3 - 97.4 - 109.2 - 121.5 (34.6-36.2)	3-9	1300.0	5.0	3-9	530	5.0	3-18	420	3.0	9-18	2,040	19.0
200304030105	ダ	左	1200	晴	良	11:50	2歳新馬		2003-8-16	3	新潟	1	2歳新馬	(混)[指](馬齢)	3	230	1	3.0	110	1.0	4.0	120	3.0	10.0	120	2.0	3-4	390	1	3=>4	660	1	3-4-10	530	1			3,4(6,8)(10,9)11,2,1=7,12=5	(*3,4)-(6,9)(10,8)-(11,2)-1=(7,12)=5	12.4 - 11.1 - 12.1 - 12.8 - 12.0 - 12.2	12.4 - 23.5 - 35.6 - 48.4 - 60.4 - 72.6 (35.6-37.0)	3-4	390.0	1.0	3-4	180	1.0	3-10	210	2.0	4-10	270	3.0
200304030106	芝	左	1200	晴	良	12:50	2歳新馬		2003-8-16	3	新潟	1	2歳新馬	[指](馬齢)	10	450	3	10.0	170	3.0	3.0	160	2.0	9.0	810	10.0	3-7	790	3	10=>3	2560	9	3-9-10	8760	25			10,9(7,13)3-6(4,12)5,8,11,1=2	10,9(7,13)3-6(4,12)(5,8,11)-1=2	12.5 - 11.0 - 11.8 - 12.0 - 11.4 - 12.3	12.5 - 23.5 - 35.3 - 47.3 - 58.7 - 71.0 (35.3-35.7)	3-10	1020.0	3.0	3-10	450	3.0	9-10	2,270	25.0	3-9	1,640	17.0
200304030107	ダ	左	1200	晴	良	13:20	3歳以上500万下		2003-8-16	3	新潟	1	3歳以上500万下	(特指)(別定)	11	6740	9	11.0	1,160	10.0	15.0	130	1.0	10.0	400	6.0	6-8	1320	5	11=>15	19290	48	10-11-15	20920	58			(*6,8)12-15-(7,2,14)10(4,11)-9-3,1,5,13	(*6,8)12-15-(2,14)(7,10)(4,11)-9-3-1,5,13	12.1 - 10.6 - 11.3 - 12.3 - 13.2 - 13.3	12.1 - 22.7 - 34.0 - 46.3 - 59.5 - 72.8 (34.0-38.8)	11-15	5880.0	19.0	11-15	2,080	23.0	10-11	4,680	40.0	10-15	680	6.0
200304030108	芝	直	1000	晴	良	13:55	3歳以上500万下		2003-8-16	3	新潟	1	3歳以上500万下	(混)[指](別定)	10	360	2	10.0	140	2.0	11.0	220	4.0	13.0	130	1.0	5-6	710	2	10=>11	1870	3	10-11-13	1310	1					12.0 - 10.1 - 10.9 - 10.5 - 12.0	12.0 - 22.1 - 33.0 - 43.5 - 55.5 (33.0-33.4)	10-11	1160.0	2.0	10-11	410	2.0	10-13	270	1.0	11-13	560	3.0
200304030109	芝	左	1400	晴	良	14:30	ダリア賞 		2003-8-16	3	新潟	1	2歳オープン	(混)(特指)(別定)	3	140	1	3.0	100	1.0	8.0	860	8.0	7.0	130	2.0	3-8	5810	13	3=>8	9010	20	3-7-8	5030	13			(*5,8)6(4,3,7)2,1	(*5,8)(6,7)(4,3)(2,1)	12.9 - 12.2 - 12.9 - 12.8 - 11.8 - 11.0 - 11.3	12.9 - 25.1 - 38.0 - 50.8 - 62.6 - 73.6 - 84.9 (38.0-34.1)												
200304030110	芝	左	1800	晴	良	15:05	三面川特別 		2003-8-16	3	新潟	1	3歳以上1000万下	(混)	5	5900	10	5.0	840	10.0	13.0	170	3.0	7.0	130	1.0	4-8	10720	22	5=>13	50520	85	5-7-13	10180	34			2,9(4,10)13(1,3,7)(6,8,14)5(11,12)	2,9(4,10)13(1,3,7)(8,14)(5,6)(11,12)	12.7 - 11.2 - 11.5 - 11.8 - 12.4 - 12.1 - 11.7 - 10.4 - 12.4	12.7 - 23.9 - 35.4 - 47.2 - 59.6 - 71.7 - 83.4 - 93.8 - 106.2 (35.4-34.5)	5-13	16990.0	35.0	5-13	3,700	35.0	5-7	1,630	21.0	7-13	300	2.0
200304030201	芝	左	1400	曇	良	10:00	2歳未勝利		2003-8-17	3	新潟	2	2歳未勝利	牝[指](馬齢)	1	140	1	1.0	120	1.0	9.0	440	7.0	6.0	1,790	9.0	1-7	900	3	1=>9	1760	8	1-6-9	34780	58			(8,*10)1(5,11)(7,9)-2-(3,4)6	(8,*10)1(5,11,9)7-2(3,4)6	12.6 - 11.0 - 11.2 - 11.9 - 12.0 - 12.3 - 12.4	12.6 - 23.6 - 34.8 - 46.7 - 58.7 - 71.0 - 83.4 (34.8-36.7)	1-9	1460.0	6.0	1-9	570	6.0	1-6	2,410	23.0	6-9	12,860	43.0
200304030202	ダ	左	1200	小雨	良	10:25	3歳未勝利		2003-8-17	3	新潟	2	3歳未勝利	(混)[指](馬齢)	11	190	1	11.0	110	1.0	6.0	130	2.0	2.0	610	9.0	4-6	380	2	11=>6	640	2	2-6-11	5640	17			(*7,9)(11,12,15)(2,14,13)(3,6)-5,1,10-4-8	(*7,9)(11,12,15)(2,14)13(3,6)-5,1,10-4=8	12.2 - 11.1 - 11.6 - 12.6 - 12.9 - 13.6	12.2 - 23.3 - 34.9 - 47.5 - 60.4 - 74.0 (34.9-39.1)	6-11	450.0	2.0	6-11	210	2.0	2-11	1,360	16.0	2-6	2,460	22.0
200304030203	芝	直	1000	小雨	良	10:50	3歳未勝利		2003-8-17	3	新潟	2	3歳未勝利	[指](馬齢)	16	11230	14	16.0	3,620	15.0	12.0	210	2.0	17.0	700	10.0	6-8	1770	7	16=>12	141890	186	12-16-17	194280	321					12.4 - 10.2 - 10.7 - 10.5 - 12.6	12.4 - 22.6 - 33.3 - 43.8 - 56.4 (33.3-33.8)	12-16	46410.0	77.0	12-16	11,750	74.0	16-17	19,280	99.0	12-17	2,900	36.0
200304030204	ダ	左	1800	小雨	良	11:20	3歳未勝利		2003-8-17	3	新潟	2	3歳未勝利	[指](馬齢)	9	140	1	9.0	100	1.0	4.0	140	2.0	6.0	160	3.0	3-5	410	1	9=>4	610	1	4-6-9	880	1	6(10,11,12)-(1,13)9(8,14)(7,15)(2,5)-3-4	(*6,12)(10,11)-1,13,9,8(14,15)(2,7)5-3-4	6(10,12)(13,11)(1,9)8,15(2,7)(5,4)14,3	6(13,10,12)(11,9)(1,8)(2,4)(7,15)-(3,5)14	12.9 - 11.4 - 12.6 - 13.1 - 13.0 - 13.0 - 13.9 - 12.7 - 13.7	12.9 - 24.3 - 36.9 - 50.0 - 63.0 - 76.0 - 89.9 - 102.6 - 116.3 (36.9-40.3)	4-9	460.0	2.0	4-9	210	2.0	6-9	210	1.0	4-6	540	5.0
200304030205	障		2850	小雨	良	11:50	障害3歳以上未勝利		2003-8-17	3	新潟	2	障害3歳以上未勝利	(定量)	5	260	2	5.0	150	2.0	4.0	500	7.0	7.0	240	3.0	3-4	1300	5	5=>4	5220	17	4-5-7	7910	20	2,10(1,13)(5,6,11)(3,8,9,12)(7,14)-4	(*2,10)(1,13)(5,6,11)9(3,8,12)7,14-4	11,9(10,5)7,4(13,6)8,12,2,1,3,14	4(11,5)(9,7)10(6,8)(13,12)=(1,3)(2,14)			4-5	3830.0	13.0	4-5	1,130	11.0	5-7	380	3.0	4-7	1,970	21.0
200304030206	芝	左	1600	雨	良	12:50	2歳新馬		2003-8-17	3	新潟	2	2歳新馬	(混)[指](馬齢)	9	1280	5	9.0	250	5.0	2.0	130	1.0	7.0	660	9.0	2-6	560	3	9=>2	4040	16	2-7-9	12040	39			13(3,11,14)(1,8,2)(5,4,10,7)(6,9)-12	13(3,11,14)(1,8,2)7(5,4)(6,10)9,12	12.9 - 11.5 - 12.4 - 13.0 - 12.9 - 12.0 - 10.5 - 12.2	12.9 - 24.4 - 36.8 - 49.8 - 62.7 - 74.7 - 85.2 - 97.4 (36.8-34.7)	2-9	1380.0	4.0	2-9	560	5.0	7-9	3,820	37.0	2-7	1,260	16.0
200304030207	ダ	左	1800	雨	良	13:20	3歳以上500万下		2003-8-17	3	新潟	2	3歳以上500万下	(混)[指](別定)	9	1050	6	9.0	410	6.0	7.0	820	10.0	10.0	2,510	14.0	4-5	8080	25	9=>7	32550	92	7-9-10	274820	349	7(9,13)(6,14)(1,4,8)(3,15,12)2-11-10-5	7,9,13(6,14)1(4,8,15,12)2,3-11-10-5	(*7,9)-(14,15)1,12(6,13)(4,3)(2,8)(11,10)-5	(*7,9)-(1,15)(14,12)-3(6,13)10,4(2,8)11,5	12.6 - 11.3 - 12.6 - 13.7 - 13.1 - 12.7 - 12.9 - 12.6 - 13.2	12.6 - 23.9 - 36.5 - 50.2 - 63.3 - 76.0 - 88.9 - 101.5 - 114.7 (36.5-38.7)	7-9	17490.0	53.0	7-9	3,960	46.0	9-10	10,240	80.0	7-10	21,820	94.0
200304030208	芝	左	1600	雨	良	13:50	3歳以上500万下		2003-8-17	3	新潟	2	3歳以上500万下	牝[指](別定)	16	650	2	16.0	260	3.0	14.0	260	2.0	7.0	150	1.0	7-8	770	3	16=>14	7050	21	7-14-16	4080	2			3-(4,15)-18(5,9,12)(2,6,13,17)8(7,10,16)14,11,1	3(4,15)-18,5(9,12,17)(2,6)(7,13,16)(8,10,14)11,1	12.1 - 10.6 - 11.4 - 12.3 - 12.3 - 12.2 - 10.5 - 12.3	12.1 - 22.7 - 34.1 - 46.4 - 58.7 - 70.9 - 81.4 - 93.7 (34.1-35.0)	14-16	3240.0	11.0	14-16	1,480	16.0	7-16	710	3.0	7-14	610	2.0
200304030209	ダ	左	1200	雨	稍重	14:25	出雲崎特別 		2003-8-17	3	新潟	2	3歳以上500万下	(混)[指](別定)	10	140	1	10.0	110	1.0	8.0	260	4.0	4.0	1,180	12.0	5-6	460	1	10=>8	1000	4	4-8-10	13980	43			(*4,5,10)8,13(3,6)(1,11)9(12,14)-(15,7)-2	4(5,10)8,13(3,6)1(9,11)12(7,14)15-2	12.2 - 10.8 - 11.4 - 12.2 - 12.0 - 12.3	12.2 - 23.0 - 34.4 - 46.6 - 58.6 - 70.9 (34.4-36.5)	8-10	730.0	3.0	8-10	420	4.0	4-10	2,030	21.0	4-8	6,130	47.0
200304030210	芝	左	1400	雨	良	15:00	月岡特別 		2003-8-17	3	新潟	2	3歳以上1000万下	(混)[指](別定)	13	400	2	13.0	170	2.0	8.0	310	4.0	18.0	1,030	12.0	4-7	570	2	13=>8	2500	3	8-13-18	25020	85			6(5,15)14,4(3,16,17)(9,8)10(13,18)(2,11)(7,12)1	6(5,15)14(4,17)(3,16,8)(10,18)(9,11,13)(2,12)(7,1)	12.3 - 10.4 - 11.0 - 11.5 - 11.9 - 11.8 - 12.1	12.3 - 22.7 - 33.7 - 45.2 - 57.1 - 68.9 - 81.0 (33.7-35.8)	8-13	1590.0	3.0	8-13	690	3.0	13-18	3,000	36.0	8-18	5,220	53.0
200304030211	芝	左	1800	雨	良	15:35	朱鷺ステークス 		2003-8-17	3	新潟	2	3歳以上1600万下	(混)(特指)(別定)	9	18160	14	9.0	2,860	14.0	5.0	130	1.0	6.0	240	3.0	4-6	1680	7	9=>5	142210	132	5-6-9	57230	119			(*14,13)-9-1(3,2,6)(4,5,8)(11,10,12)-7	(*14,13)-9-1(3,2)6(4,5)(11,10,8,12)7	12.5 - 11.4 - 11.3 - 11.5 - 11.9 - 11.7 - 11.9 - 10.9 - 12.5	12.5 - 23.9 - 35.2 - 46.7 - 58.6 - 70.3 - 82.2 - 93.1 - 105.6 (35.2-35.3)	5-9	32750.0	60.0	5-9	8,480	62.0	6-9	14,860	76.0	5-6	370	2.0
200304030212	芝	左	2000	雨	良	16:15	3歳以上500万下		2003-8-17	3	新潟	2	3歳以上500万下	[指](別定)	9	2870	7	9.0	590	7.0	5.0	230	4.0	6.0	130	1.0	4-6	7590	17	9=>5	29820	68	5-6-9	11340	32			9(4,12)3,2(13,10,7)(1,6,11)5,8	9,12(4,3)(2,7)1(13,10,6,11)5,8	13.0 - 11.8 - 12.1 - 12.6 - 12.8 - 12.9 - 12.4 - 11.8 - 10.2 - 12.1	13.0 - 24.8 - 36.9 - 49.5 - 62.3 - 75.2 - 87.6 - 99.4 - 109.6 - 121.7 (36.9-34.1)	5-9	13260.0	33.0	5-9	2,890	32.0	6-9	1,510	13.0	5-6	450	4.0
200304030301	芝	左	1200	晴	良	10:00	2歳未勝利		2003-8-23	3	新潟	3	2歳未勝利	(混)[指](馬齢)	5	170	1	5.0	100	1.0	11.0	120	2.0	3.0	140	3.0	5-8	380	1	5=>11	590	1	3-5-11	710	2			3(4,8)(2,5)1(7,9,11)10-6	(*3,4,8)(2,5)11,1(7,9)(10,6)	12.3 - 10.9 - 11.5 - 11.7 - 11.9 - 12.8	12.3 - 23.2 - 34.7 - 46.4 - 58.3 - 71.1 (34.7-36.4)	5-11	400.0	1.0	5-11	150	1.0	3-5	220	2.0	3-11	360	4.0
200304030302	ダ	左	1200	晴	良	10:25	3歳未勝利		2003-8-23	3	新潟	3	3歳未勝利	(父)[指](馬齢)	10	310	1	10.0	160	4.0	9.0	140	2.0	13.0	120	1.0	5-6	380	2	10=>9	1210	3	9-10-13	670	1			10(9,13,14)-15,11,12(5,7)8-(6,4)-1,2 3	10(9,13,14)-11(15,12)-(5,7)(8,4)6-2,1 3	12.1 - 10.9 - 11.5 - 12.3 - 12.8 - 13.6	12.1 - 23.0 - 34.5 - 46.8 - 59.6 - 73.2 (34.5-38.7)	9-10	670.0	3.0	9-10	290	3.0	10-13	270	2.0	9-13	230	1.0
200304030303	芝	左	1200	晴	良	10:50	3歳未勝利		2003-8-23	3	新潟	3	3歳未勝利	牝[指](馬齢)	5	200	1	5.0	120	1.0	18.0	980	11.0	4.0	260	3.0	3-8	740	4	5=>18	7680	24	4-5-18	14030	35			(13,*14,16,18)(4,5)(3,6,8,12)(10,15,11)(1,9)7,2=17	(14,16,*18)13,5,4(3,12)(6,8,11)(10,15)9,1(2,7)=17	12.2 - 10.5 - 11.1 - 11.4 - 12.0 - 13.4	12.2 - 22.7 - 33.8 - 45.2 - 57.2 - 70.6 (33.8-36.8)	5-18	5560.0	19.0	5-18	1,850	17.0	4-5	380	2.0	4-18	4,130	34.0
200304030304	ダ	左	1800	晴	良	11:20	3歳未勝利		2003-8-23	3	新潟	3	3歳未勝利	(混)[指](馬齢)	9	3450	8	9.0	700	9.0	3.0	140	1.0	14.0	150	2.0	2-5	2740	11	9=>3	11180	35	3-9-14	5680	17	(*2,4)15(3,12)(1,14)9,5(7,11)-10=(8,13)=6	4,2,15(3,12)(1,14)9,5(7,11)-10,8,13=6	4,15,3,12(1,14,9)(5,10)7(8,2,11)13=6	4,15,3(12,9)1(14,10)5,7,11(8,13)-2=6	12.9 - 11.3 - 13.0 - 13.2 - 13.1 - 13.1 - 13.2 - 13.4 - 14.1	12.9 - 24.2 - 37.2 - 50.4 - 63.5 - 76.6 - 89.8 - 103.2 - 117.3 (37.2-40.7)	3-9	3930.0	13.0	3-9	1,000	11.0	9-14	1,880	20.0	3-14	300	1.0
200304030305	芝	左	1800	晴	良	11:50	3歳未勝利		2003-8-23	3	新潟	3	3歳未勝利	[指](馬齢)	18	780	2	18.0	230	3.0	13.0	270	7.0	11.0	100	1.0	7-8	2610	7	18=>13	13160	29	11-13-18	2120	5			(*1,4,6,15,16)-7(8,9,18)(5,17)(3,12,13)14,11(2,10)	(1,*4,15,16)6-(7,9,18)(8,3,13)(5,17)(12,14)(2,11)10	12.5 - 11.2 - 11.8 - 12.0 - 12.3 - 12.4 - 12.7 - 11.1 - 13.3	12.5 - 23.7 - 35.5 - 47.5 - 59.8 - 72.2 - 84.9 - 96.0 - 109.3 (35.5-37.1)	13-18	7300.0	18.0	13-18	1,370	16.0	11-18	280	1.0	11-13	350	4.0
200304030306	芝	直	1000	晴	良	12:50	2歳新馬		2003-8-23	3	新潟	3	2歳新馬	(混)[指](馬齢)	6	440	3	6.0	130	3.0	9.0	100	2.0	8.0	100	1.0	6-8	260	1	6=>9	1220	5	6-8-9	340	1					12.5 - 10.8 - 11.0 - 10.9 - 12.6	12.5 - 23.3 - 34.3 - 45.2 - 57.8 (34.3-34.5)	6-9	480.0	2.0	6-9	180	3.0	6-8	170	2.0	8-9	140	1.0
200304030307	ダ	左	1200	晴	良	13:20	3歳以上500万下		2003-8-23	3	新潟	3	3歳以上500万下	牝[指](別定)	10	510	2	10.0	180	2.0	6.0	200	3.0	11.0	200	4.0	4-6	530	1	10=>6	3810	12	6-10-11	4100	9			(*6,9)(7,11)10(3,5,13)(8,15)(4,12)-(1,2,14)	(*6,9)11,7,10,13(3,5)(8,15)(4,12)-(1,2,14)	12.1 - 10.4 - 11.2 - 12.2 - 12.6 - 13.9	12.1 - 22.5 - 33.7 - 45.9 - 58.5 - 72.4 (33.7-38.7)	6-10	1680.0	4.0	6-10	630	7.0	10-11	530	2.0	6-11	960	14.0
200304030308	芝	左	1200	晴	良	13:55	3歳以上500万下		2003-8-23	3	新潟	3	3歳以上500万下	[指](別定)	9	170	1	9.0	120	1.0	18.0	450	8.0	12.0	460	9.0	5-8	760	4	9=>18	1910	6	9-12-18	11920	40			(*3,6)9,11,13,17(1,12)(5,16)(2,14,18)(4,7,10)8-15	3(6,9)-(13,11)(12,16)(1,17)5(14,18)2(4,7,10,8)-15	12.0 - 10.1 - 10.9 - 11.2 - 12.0 - 13.0	12.0 - 22.1 - 33.0 - 44.2 - 56.2 - 69.2 (33.0-36.2)	9-18	1650.0	7.0	9-18	780	7.0	9-12	990	10.0	12-18	7,660	63.0
200304030309	ダ	左	1800	晴	良	14:30	咲花特別 		2003-8-23	3	新潟	3	3歳以上500万下	(混)[指](別定)	14	560	3	14.0	170	3.0	12.0	130	1.0	2.0	190	4.0	7-8	590	2	14=>12	2530	9	2-12-14	1770	5	11,8(2,10)6(1,14,12)(9,13)(4,7)15,5=3	11,8(2,10)(6,12)14,1(9,13)4(7,15)5-3	11(8,10)(2,12)14(1,6)(4,13,5)(7,9)15-3	11(8,10,12)(2,14)(13,5)1,6,4(7,9,15)-3	12.5 - 12.0 - 13.9 - 13.9 - 12.7 - 12.3 - 12.6 - 12.2 - 13.3	12.5 - 24.5 - 38.4 - 52.3 - 65.0 - 77.3 - 89.9 - 102.1 - 115.4 (38.4-38.1)	12-14	1070.0	3.0	12-14	420	3.0	2-14	630	7.0	2-12	330	2.0
200304030310	障		3250	晴	良	15:05	新潟ジャンプS	J.G3	2003-8-23	3	新潟	3	障害3歳以上オープン	(混)(ハンデ)	13	2640	11	13.0	670	11.0	4.0	320	4.0	12.0	300	3.0	4-8	1890	9	13=>4	33990	108	4-12-13	39130	131	12-(6,9)7,8(3,13)(1,10,4)5,11-2	12,9,6,7,8-(3,13)(10,4)1,5,11-2	12,9(7,8)(13,4)10,1-6,11(3,5)=2	(*12,9)8,7(13,4)(10,1)=(6,11)(3,5)-2			4-13	14970.0	50.0	4-13	3,640	47.0	12-13	2,710	42.0	4-12	1,670	21.0
200304030311	ダ	左	1800	晴	良	15:40	瀬波特別 		2003-8-23	3	新潟	3	3歳以上1000万下	(混)(特指)(別定)	14	1470	6	14.0	500	6.0	15.0	460	5.0	13.0	560	8.0	8-8	7590	19	14=>15	18270	54	13-14-15	32060	80	13,10(5,9,12)(2,14)(7,11,15)(1,3)(4,8)6	13,10(5,12)9(2,14)15(1,11)7(3,4,8)6	13,10,12(5,15)(9,14,8)(2,11)(1,4)(3,6)-7	13,10(12,15)(5,9,14,11,8)2,1,4(3,6)-7	12.7 - 12.3 - 13.1 - 13.4 - 13.1 - 12.8 - 12.4 - 11.9 - 12.9	12.7 - 25.0 - 38.1 - 51.5 - 64.6 - 77.4 - 89.8 - 101.7 - 114.6 (38.1-37.2)	14-15	9330.0	30.0	14-15	2,790	32.0	13-14	2,680	30.0	13-15	3,120	33.0
200304030401	ダ	左	1200	曇	良	10:00	2歳未勝利		2003-8-24	3	新潟	4	2歳未勝利	[指](馬齢)	11	640	2	11.0	190	4.0	12.0	200	5.0	15.0	110	1.0	6-7	1950	7	11=>12	4510	15	11-12-15	2000	6			11(5,14,15)(6,9,12)13-2-(1,10)(8,7)4-3	11(14,15)5(9,12)(6,13)2-1(8,10,7)-(4,3)	12.3 - 10.8 - 11.7 - 12.9 - 12.5 - 13.4	12.3 - 23.1 - 34.8 - 47.7 - 60.2 - 73.6 (34.8-38.8)	11-12	2320.0	8.0	11-12	750	6.0	11-15	370	3.0	12-15	370	4.0
200304030402	ダ	左	1800	曇	良	10:25	3歳未勝利		2003-8-24	3	新潟	4	3歳未勝利	牝[指](馬齢)	10	660	2	10.0	220	3.0	14.0	220	2.0	15.0	740	8.0	6-8	360	1	10=>14	3520	11	10-14-15	15550	37	(*1,2)8-13,6,12(4,14)9,10(3,7)(15,11)5	(*1,2)-8=13(6,12,14)(4,10)(3,9)(7,11)15,5	(*1,2)=8-14(13,10)11,6,4-(9,12)(15,5)(3,7)	(*1,2)=8(14,10)-11,13-4(15,5)6,9(12,7)3	12.8 - 11.0 - 12.2 - 13.1 - 12.6 - 13.2 - 14.2 - 13.7 - 14.1	12.8 - 23.8 - 36.0 - 49.1 - 61.7 - 74.9 - 89.1 - 102.8 - 116.9 (36.0-42.0)	10-14	1820.0	6.0	10-14	550	5.0	10-15	2,920	23.0	14-15	2,320	19.0
200304030403	ダ	左	1200	曇	良	10:50	3歳未勝利		2003-8-24	3	新潟	4	3歳未勝利	[指](馬齢)	5	740	4	5.0	240	4.0	1.0	290	5.0	4.0	370	6.0	1-3	2600	11	5=>1	10880	46	1-4-5	12500	44			(*1,5)(4,8,15)7(9,11)(2,12)(10,13)(6,14)-3	(*1,5)(8,15)4,7,11(9,12)2(6,10)(14,13)-3	12.3 - 10.8 - 11.8 - 12.6 - 12.3 - 13.6	12.3 - 23.1 - 34.9 - 47.5 - 59.8 - 73.4 (34.9-38.5)	1-5	5120.0	22.0	1-5	1,720	22.0	4-5	940	11.0	1-4	1,840	23.0
200304030404	芝	左	1400	晴	良	11:20	3歳未勝利		2003-8-24	3	新潟	4	3歳未勝利	(混)[指](馬齢)	18	550	4	18.0	200	4.0	7.0	160	1.0	3.0	3,160	15.0	4-8	1170	5	18=>7	2670	10	3-7-18	81410	128			(7,*6)12(11,18)(3,9)(5,8)(4,14,16)(1,2,13)-17,10-15	(7,*6)12,11,18(3,9)4(5,14,8)(1,2,16)13-10,17-15	12.2 - 10.9 - 11.8 - 11.8 - 11.6 - 11.8 - 12.3	12.2 - 23.1 - 34.9 - 46.7 - 58.3 - 70.1 - 82.4 (34.9-35.7)	7-18	1180.0	4.0	7-18	460	3.0	3-18	17,870	81.0	3-7	10,090	55.0
200304030405	芝	左	2000	晴	良	11:50	3歳未勝利		2003-8-24	3	新潟	4	3歳未勝利	(混)[指](馬齢)	6	1500	7	6.0	360	7.0	14.0	150	1.0	4.0	350	6.0	3-7	1530	6	6=>14	7940	32	4-6-14	11620	36	18(9,16)(1,6)(12,14)(3,5,15)7(4,17)10(2,13)-8,11	18-9(1,6,16)(3,12,14)(5,15)7(4,17)2,10-13(8,11)	18,9(6,16)(1,3,12,14)(4,5,15)(7,17)2(10,11)=8,13	(*18,9)6(3,12,14,16)(4,5,15)17(7,2,11)10=1-8-13	12.2 - 11.8 - 12.2 - 12.7 - 12.4 - 12.3 - 12.2 - 12.0 - 12.2 - 12.6	12.2 - 24.0 - 36.2 - 48.9 - 61.3 - 73.6 - 85.8 - 97.8 - 110.0 - 122.6 (36.2-36.8)	6-14	2890.0	12.0	6-14	1,230	14.0	4-6	3,290	30.0	4-14	820	9.0
200304030406	芝	左	1400	晴	良	12:50	2歳新馬		2003-8-24	3	新潟	4	2歳新馬	牝[指](馬齢)	6	570	2	6.0	120	2.0	5.0	100	1.0	8.0	160	3.0	5-6	300	1	6=>5	1120	5	5-6-8	920	3			(*3,8)(6,10)9(5,7)-2-4=1	(*3,8)(6,10,9)(5,7)2-4=1	12.8 - 11.3 - 11.5 - 12.4 - 12.5 - 12.0 - 12.5	12.8 - 24.1 - 35.6 - 48.0 - 60.5 - 72.5 - 85.0 (35.6-37.0)	5-6	330.0	1.0	5-6	150	1.0	6-8	610	9.0	5-8	270	2.0
200304030407	ダ	左	1800	晴	良	13:20	3歳以上500万下		2003-8-24	3	新潟	4	3歳以上500万下	(父)[指](別定)	11	3260	7	11.0	760	8.0	12.0	270	3.0	6.0	1,390	10.0	8-8	6320	17	11=>12	14850	41	6-11-12	69490	119	11,12(6,10)-9(8,7)(2,5)(1,4)3	11(6,12)10(9,8,7)(2,5)(1,4)3	11(6,12)(9,8,10)7(2,5,4)1,3	(*11,12)6(9,8,10)(2,7)(5,4)1-3	12.7 - 11.5 - 12.6 - 13.3 - 12.8 - 12.6 - 12.7 - 12.5 - 13.2	12.7 - 24.2 - 36.8 - 50.1 - 62.9 - 75.5 - 88.2 - 100.7 - 113.9 (36.8-38.4)	11-12	6570.0	21.0	11-12	1,790	20.0	6-11	8,790	50.0	6-12	3,530	36.0
