	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
201130101908	ダ	右	1000	晴	良	18:30	C4　ー1組		2011-10-19	13	門別	5	80万円以下	(馬齢)	3.0	360.0	2.0	3.0	170	3.0	7.0	250	5.0	3-7	1220.0	5.0	3=>7	3100.0	13.0	3-7-10	4820.0	21.0	3=>7=>10	24760.0	88.0			1,3,(8,9,12),7,10,5,6,4,(2,11)	1,3,8,(9,12),7,10,(5,6),11,4,2			10.0	180	4.0	3-6	570.0	2.0									
201130101909	ダ	右	1700	晴	良	19:00	C4　ー2組		2011-10-19	13	門別	5	80万円以下	(馬齢)	2.0	620.0	2.0	2.0	110	2.0	8.0	110	1.0	2-8	420.0	2.0	2=>8	1290.0	6.0	2-8-11	1220.0	4.0	2=>8=>11	7960.0	24.0	6,10,2,11,4,8,1,5,3,(7,9)	6-10,2,11,8,4,1,5,3,7,9	6,(2,10),11,8,4,1,5,3,7,9	6,2,8,11,10,4,1,(7,5),3,9			11.0	160	4.0	2-7	380.0	1.0									
201130101910	ダ	右	1200	晴	良	19:30	日胆農協青年部“絆” 		2011-10-19	13	門別	5	800万円以下	(ハンデ)	4.0	140.0	1.0	4.0	100	1.0	3.0	100	2.0	3-4	130.0	1.0	4=>3	160.0	1.0	3-4-7	160.0	1.0	4=>3=>7	270.0	1.0			473189610	4,(7,3),1,8,9,6-10			7.0	110	3.0	3-4	140.0	1.0									
201130101911	ダ	右	1200	晴	良	20:00	ヤングチャレンジカッ 		2011-10-19	13	門別	5	(馬齢)		9.0	810.0	6.0	9.0	250	7.0	8.0	180	3.0	8-9	3300.0	17.0	9=>8	6850.0	33.0	8-9-10	1850.0	5.0	9=>8=>10	18680.0	65.0			6,12,3,(2,10),(11,9),1,8,7,(4,13),14	(6,12),3,2,(10,9),(1,11),8,4,7,(13,14)			10.0	140	1.0	5-6	560.0	1.0									
201130102001	ダ	右	1200	晴	良	14:45	C4　ー5組		2011-10-20	13	門別	6	80万円以下	(馬齢)	6.0	990.0	5.0	6.0	160	3.0	8.0	130	1.0	6-8	830.0	3.0	6=>8	3810.0	11.0	6-7-8	3100.0	10.0	6=>8=>7	24470.0	70.0			6,7,8,(4,5),1,(2,3),(10,9,11)	6,7,(8,5),4,3,(2,1,11),(10,9)			7.0	550	7.0	6-7	460.0	3.0									
201130102002	ダ	右	1000	晴	良	15:15	2歳　未勝利		2011-10-20	13	門別	6	(馬齢)		6.0	180.0	1.0	6.0	100	1.0	9.0	150	2.0	6-9	610.0	1.0	6=>9	630.0	1.0	3-6-9	3890.0	16.0	6=>9=>3	12290.0	30.0			(7,9),12,(2,6),(1,3),(10,8),4,(5,11)	7,9,12,(2,6),1,3,10,8,4,(5,11)			3.0	370	8.0	5-7	410.0	1.0									
201130102003	ダ	右	1000	晴	良	15:45	JRA認定アタックチ		2011-10-20	13	門別	6	(馬齢)		11.0	430.0	2.0	11.0	150	2.0	2.0	190	3.0	2-11	810.0	1.0	11=>2	1680.0	1.0	2-10-11	1380.0	1.0	11=>2=>10	7280.0	2.0			2,6,(1,8),11,4,(5,10),12,9,7-3	2,1,6,11,(8,12),4,10,5,9,7-3			10.0	140	1.0	2-8	570.0	2.0									
201130102004	ダ	右	1200	晴	良	16:20	C4　ー1組		2011-10-20	13	門別	6	80万円以下	(馬齢)	7.0	160.0	1.0	7.0	120	2.0	9.0	100	1.0	7-9	230.0	1.0	7=>9	310.0	1.0	4-7-9	630.0	1.0	7=>9=>4	1510.0	1.0			7,9,4,8,10,11,(1,3),(2,6),5	7,9,4,11,8,(2,6),10,1,3,5			4.0	160	4.0	6-7	230.0	1.0									
201130102005	ダ	右	1800	晴	良	16:55	JRA認定アタックチ		2011-10-20	13	門別	6	(馬齢)		8.0	130.0	1.0	8.0	150	2.0	3.0	1,430	8.0	3-8	2760.0	9.0	8=>3	5770.0	15.0	3-8-10	15760.0	34.0	8=>3=>10	69230.0	142.0	(6,4),3,10,(5,7),8,2,9	6,4,3,10,(5,7),8,2,9	(6,4),3,10,8,(5,7),2,9	6,3,4,10,(5,8),7,2,9			10.0	1,760	9.0	3-7	2640.0	9.0									
201130102006	ダ	右	1200	晴	良	17:25	C3　ー1組		2011-10-20	13	門別	6	120万円以下	(馬齢)	4.0	2060.0	5.0	4.0	190	5.0	7.0	120	2.0	4-7	2180.0	6.0	4=>7	8900.0	19.0	2-4-7	510.0	2.0	4=>7=>2	13550.0	44.0			7,(8,3),(2,4),1,6,5	7,(8,3),4,2,1,6,5			2.0	100	1.0												
201130102007	ダ	右	1800	晴	良	18:00	JRA認定アタックチ		2011-10-20	13	門別	6	(馬齢)		7.0	410.0	3.0	7.0	130	3.0	11.0	110	1.0	7-11	400.0	2.0	7=>11	1060.0	4.0	5-7-11	440.0	1.0	7=>11=>5	2200.0	3.0	1,4,(3,7),9,11,2,6,5,8	1,4,(3,7),9,11,2,6,5,8	(1,4),7,(3,11),5,9,2,6,8	(4,7),1,11,3,5,9,2,8,6			5.0	120	2.0	6-8	390.0	1.0									
201130102008	ダ	右	1200	晴	良	18:30	C3　ー2組		2011-10-20	13	門別	6	120万円以下	(馬齢)	6.0	350.0	2.0	6.0	140	2.0	3.0	100	1.0	3-6	650.0	2.0	6=>3	1420.0	4.0	3-6-7	1220.0	3.0	6=>3=>7	6570.0	12.0			10,(1,3),11,4,(2,8),6,(9,7),5	10,3,1,11,4,8,(2,6),7,9,5			7.0	150	3.0	3-6	360.0	1.0									
201130102009	ダ	右	1700	晴	良	19:00	C4　ー1組		2011-10-20	13	門別	6	80万円以下	(馬齢)	10.0	230.0	1.0	10.0	110	1.0	9.0	160	3.0	9-10	650.0	2.0	10=>9	850.0	4.0	4-9-10	3260.0	12.0	10=>9=>4	10100.0	28.0	2,1,3,(5,10),4,6,7,8,9	2,(1,3),(5,10),4,6,7,8,9	23101546798	(3,10),(2,5),1,4,6,9,7,8			4.0	390	7.0	8-8	510.0	2.0									
201130102010	ダ	右	1700	晴	良	19:30	ホッカイドウ競馬三石 		2011-10-20	13	門別	6	120万円以下	(馬齢)	3.0	220.0	1.0	3.0	130	1.0	10.0	210	4.0	3-10	500.0	2.0	3=>10	590.0	2.0	3-8-10	15790.0	36.0	3=>10=>8	34070.0	89.0	3,9,5,2,10-4,8,6,7,1	3,9,5,2,10-4,8,6,7,1	3,(9,5),(2,10),4,8-6,7=1	3,(9,5),(2,10),4,8,(7,6)=1			8.0	1,790	10.0	3-8	320.0	1.0									
201130102011	ダ	右	1800	晴	良	20:00	雪印ストリングチーズ 		2011-10-20	13	門別	6	800万円以下	(ハンデ)	4.0	220.0	1.0	4.0	110	1.0	3.0	140	4.0	3-4	410.0	2.0	4=>3	850.0	3.0	3-4-7	340.0	1.0	4=>3=>7	1670.0	3.0	(2,6,5,8),4,1,3,7	(2,8),6,5,4,1,3,7	(1,2),4,(5,7),8,6,3	(1,4,7),2,6,3,5,8			7.0	120	2.0												
201130102501	ダ	右	1200	曇	不良	15:20	C4　ー6組		2011-10-25	14	門別	1	80万円以下	(馬齢)	5.0	280.0	2.0	5.0	130	3.0	6.0	100	1.0	5-6	610.0	3.0	5=>6	1020.0	7.0	1-5-6	410.0	1.0	5=>6=>1	2890.0	8.0			5,6,(1,7,8),4,3,2	56187432			1.0	110	2.0												
201130102502	ダ	右	1200	曇	不良	15:55	「がんばれ!ホッカイ		2011-10-25	14	門別	1	(馬齢)		8.0	490.0	3.0	8.0	120	2.0	4.0	110	1.0	4-8	430.0	2.0	8=>4	1000.0	6.0	2-4-8	830.0	4.0	8=>4=>2	4780.0	20.0			(4,7),8,(1,5),2,3,6	(4,7,8)-(1,5),2,3-6			2.0	350	6.0												
201130102503	ダ	右	1000	曇	不良	16:30	C4　ー6組		2011-10-25	14	門別	1	80万円以下	(馬齢)	9.0	2360.0	5.0	9.0	180	4.0	6.0	130	2.0	6-9	1430.0	7.0	9=>6	4990.0	19.0	2-6-9	2140.0	7.0	9=>6=>2	22900.0	76.0			(6,8,10),2,(4,9),(3,5,11),7,1-12	(6,8,10),2,9,(3,4),(5,11),7,1=12			2.0	200	5.0	5-7	960.0	5.0									
201130102504	ダ	右	1000	曇	不良	17:00	C4　ー4組		2011-10-25	14	門別	1	80万円以下	(馬齢)	1.0	160.0	1.0	1.0	130	2.0	5.0	210	5.0	1-5	640.0	3.0	1=>5	610.0	3.0	1-5-8	780.0	3.0	1=>5=>8	3000.0	8.0			(1,5),4,3,2,(7,8),6	1,5,4,(3,8),2,7,6			8.0	170	3.0												
201130102505	ダ	右	1700	曇	不良	17:30	C4　ー5組		2011-10-25	14	門別	1	80万円以下	(馬齢)	6.0	280.0	2.0	6.0	140	2.0	7.0	180	3.0	6-7	450.0	2.0	6=>7	1150.0	5.0	3-6-7	2440.0	7.0	6=>7=>3	7880.0	27.0	10,7,9,3,6,1,5,(4,2),8	10793615428	(10,7),6,9,3,(1,5,2),4-8	7,6,3,10,(1,2),5,(4,9)-8			3.0	290	5.0	6-7	650.0	3.0									
201130102506	ダ	右	1000	曇	不良	18:00	JRA認定アタックチ		2011-10-25	14	門別	1	(馬齢)		11.0	2160.0	6.0	11.0	280	6.0	3.0	150	2.0	3-11	2450.0	10.0	11=>3	8490.0	26.0	3-10-11	6240.0	19.0	11=>3=>10	79970.0	181.0			4,(9,11),10,3,6,8,1,5,7	4,11,9,3,10-(6,8),1,5,7			10.0	200	4.0	3-8	690.0	5.0									
201130102507	ダ	右	1000	曇	不良	18:30	JRA認定アタックチ		2011-10-25	14	門別	1	(馬齢)		1.0	760.0	3.0	1.0	220	3.0	5.0	170	2.0	1-5	1610.0	5.0	1=>5	4030.0	15.0	1-4-5	2750.0	11.0	1=>5=>4	19200.0	61.0			5,4,8,3,6,1,10,(2,7),9,11	5,(4,8),6,3,1,10,7,2,(9,11)			4.0	230	4.0	1-5	1440.0	6.0									
201130102508	ダ	右	1200	曇	不良	19:00	C4　ー4組		2011-10-25	14	門別	1	80万円以下	(馬齢)	4.0	310.0	2.0	4.0	140	3.0	10.0	250	5.0	4-10	2460.0	6.0	4=>10	6650.0	20.0	4-7-10	2530.0	7.0	4=>10=>7	22920.0	65.0			4,10,2,11,3,12,6,9,(1,8),(5,7)	4,10,(2,11),3,12,(1,6),9,(8,5,7)			7.0	130	1.0	4-7	1910.0	8.0									
201130102509	ダ	右	1200	曇	不良	19:30	山茶花特別 		2011-10-25	14	門別	1	200万円以下	(馬齢)	7.0	270.0	2.0	7.0	160	3.0	4.0	470	6.0	4-7	3780.0	7.0	7=>4	4030.0	13.0	4-7-11	26600.0	50.0	7=>4=>11	77170.0	186.0			6117410125839	6,11,7,(1,2),4,10,5,(8,3),9			11.0	530	7.0	4-6	1970.0	6.0									
201130102510	ダ	右	1800	曇	不良	20:00	新得地鶏特別 		2011-10-25	14	門別	1	250万円以下	(別定)	1.0	910.0	3.0	1.0	260	5.0	11.0	810	8.0	1-11	13630.0	29.0	1=>11	21830.0	44.0	1-10-11	39410.0	70.0	1=>11=>10	178450.0	329.0	5,9,2,10,4,12,(3,11),(1,7)-8	5,9,2,10,(4,12),(3,11),7,1-8	(9,10),(4,12),(2,11),(5,3,7),1=8	10,9,4,12,(2,11),3,1,7,5=8			10.0	400	6.0	1-8	3020.0	12.0									
201130102511	ダ	右	1800	曇	不良	20:35	リンカーン賞 		2011-10-25	14	門別	1	200万円以下	(馬齢)	2.0	380.0	2.0	2.0	120	1.0	7.0	270	5.0	2-7	3930.0	11.0	2=>7	5880.0	15.0	2-6-7	1950.0	5.0	2=>7=>6	15960.0	42.0	1,(6,12),8,2,3,(4,5),11,7,9,10	1,6,12,8,2,3,(4,5),11,9,7,10	(1,6),(12,8),2,(4,5,3),(7,9),11,10	6,8,1,2,12,(7,4,5),9,3,(10,11)			6.0	120	2.0	2-6	820.0	3.0									
201130102601	ダ	右	1200	曇	重	15:20	2歳牝馬　未勝利		2011-10-26	14	門別	2	(馬齢)		7.0	140.0	1.0	7.0	140	1.0	2.0	290	5.0	2-7	690.0	3.0	7=>2	1080.0	3.0	2-5-7	1280.0	6.0	7=>2=>5	4180.0	13.0			(1,4,7),2,5,3,6	(4,7),1,2,5,3,6																	
201130102602	ダ	右	1200	曇	重	15:55	神無月特別 		2011-10-26	14	門別	2	160万円以下	(馬齢)	9.0	290.0	1.0	9.0	160	2.0	5.0	350	5.0	5-9	2720.0	11.0	9=>5	4780.0	20.0	5-7-9	4830.0	18.0	9=>5=>7	19980.0	62.0			5,7,2,(1,6),9,(3,10),4,8,11,12	5,(7,2),(1,9,6),3,(8,10),4,12,11			7.0	400	6.0	5-7	360.0	1.0									
201130102603	ダ	右	1000	曇	重	16:30	2歳　未勝利		2011-10-26	14	門別	2	(馬齢)		7.0	250.0	2.0	7.0	180	2.0	4.0	200	4.0	4-7	1040.0	5.0	7=>4	1670.0	7.0	2-4-7	3200.0	10.0	7=>4=>2	10920.0	36.0			(5,6),7,(2,4),1,3	(5,6,7),4,2,1,3																	
201130102604	ダ	右	1700	曇	重	17:00	JRA認定アタックチ		2011-10-26	14	門別	2	(馬齢)		2.0	4600.0	7.0	2.0	700	7.0	7.0	270	5.0	2-7	10250.0	22.0	2=>7	15550.0	32.0	2-7-8	21450.0	49.0	2=>7=>8	277770.0	345.0	5,2,9,(1,10),6,8,3,7,4	(1,5,2),9,6,8,7,3,4	2,1,8,(5,9),6,7,(4,3)	2,(1,8),5,6,(7,3),9,4			8.0	260	4.0	2-7	4380.0	12.0									
201130102605	ダ	右	1200	曇	重	17:30	C4　ー4組		2011-10-26	14	門別	2	80万円以下	(馬齢)	3.0	340.0	2.0	3.0	140	2.0	10.0	140	3.0	3-10	830.0	4.0	3=>10	1450.0	6.0	2-3-10	1710.0	5.0	3=>10=>2	5470.0	18.0			(9,10),6,8,3,2,4,7,11,(1,5)	9,10,(8,6,3),2,4,7,11,1,5			2.0	150	4.0	3-8	950.0	4.0									
201130102606	ダ	右	1200	曇	重	18:00	JRA認定アタックチ		2011-10-26	14	門別	2	(馬齢)		12.0	880.0	3.0	12.0	200	4.0	6.0	120	1.0	6-12	1420.0	6.0	12=>6	4570.0	16.0	6-10-12	16100.0	42.0	12=>6=>10	100570.0	231.0			4,8,10,2,12,5,6,1,9,7,(3,11)	(8,10),4,2,12,5,(1,6),9,7,3,11			10.0	850	9.0	5-8	1310.0	7.0									
201130102607	ダ	右	1000	曇	重	18:30	C2　ー1組		2011-10-26	14	門別	2	160万円以下	(馬齢)	7.0	510.0	3.0	7.0	120	3.0	1.0	110	1.0	1-7	390.0	2.0	7=>1	1130.0	5.0	1-2-7	490.0	3.0	7=>1=>2	2700.0	11.0			1,7,9,2,(3,10),5,4,6,11,8	(1,7),2,9,3,10,6,5,4,(8,11)			2.0	120	2.0	1-6	170.0	1.0									
201130102608	ダ	右	1200	曇	重	19:00	C4　ー2組		2011-10-26	14	門別	2	80万円以下	(馬齢)	7.0	280.0	2.0	7.0	180	3.0	8.0	250	4.0	7-8	820.0	4.0	7=>8	1300.0	4.0	7-8-11	3880.0	12.0	7=>8=>11	13850.0	41.0			(6,10,11),(4,7),5,3,(1,9),(2,8)	11,6,7,4,10,5,3,9,(1,8),2			11.0	340	6.0	6-7	240.0	1.0									
201130102609	ダ	右	1700	曇	重	19:30	室蘭地区トラック協会		2011-10-26	14	門別	2	100万円以下	(馬齢)	7.0	1720.0	8.0	7.0	350	7.0	5.0	320	6.0	5-7	7110.0	29.0	7=>5	16030.0	57.0	3-5-7	15790.0	57.0	7=>5=>3	129560.0	382.0	2,(4,9),(1,8),5,6,(3,7)	2,(4,9),8,1,5,(3,6),7	2,(4,9,8),(1,3),(5,6),7	2,9,8,4,(1,3),(5,6,7)			3.0	200	3.0	5-7	4020.0	17.0									
201130102610	ダ	右	1200	曇	重	20:00	JA富川ルシナ特別 		2011-10-26	14	門別	2	250万円以下	(別定)	6.0	120.0	1.0	6.0	120	1.0	8.0	160	3.0	6-8	260.0	1.0	6=>8	350.0	1.0	4-6-8	2360.0	8.0	6=>8=>4	4480.0	13.0			(3,6,10),12,(4,7,11),2,8,1,(5,9)	(6,10),3,12,4,11,8,7,(5,9),1,2			4.0	360	7.0	5-6	290.0	2.0									
201130102611	ダ	右	1200	曇	重	20:35	スズカフェニックス賞 		2011-10-26	14	門別	2	(馬齢)		7.0	140.0	1.0	7.0	110	1.0	6.0	180	3.0	6-7	540.0	2.0	7=>6	700.0	3.0	6-7-8	1150.0	4.0	7=>6=>8	2850.0	9.0			7,(4,6),1,8,(3,5)	7,(4,6),1,(3,8),5																	
201130102701	ダ	右	1200	晴	稍重	14:50	「がんばれ!ホッカイ		2011-10-27	14	門別	3	80万円以下	(馬齢)	6.0	110.0	1.0	6.0	100	1.0	5.0	110	2.0	5-6	140.0	1.0	6=>5	200.0	1.0	3-5-6	310.0	1.0	6=>5=>3	630.0	2.0			(1,6),(2,5),3,4	(1,6),(2,5),(4,3)																	
201130102702	ダ	右	1000	晴	稍重	15:20	2歳　未勝利		2011-10-27	14	門別	3	(馬齢)		7.0	200.0	1.0	7.0	150	2.0	1.0	170	3.0	1-7	930.0	4.0	7=>1	1200.0	4.0	1-3-7	2350.0	10.0	7=>1=>3	7040.0	27.0			7,(3,6),4,2,1,5,8	7,(3,6),4,2,1-5,8			3.0	190	5.0												
201130102703	ダ	右	1200	晴	稍重	15:55	2歳　4ー1組		2011-10-27	14	門別	3	100万円以下	(馬齢)	1.0	300.0	3.0	1.0	330	3.0	2.0	130	1.0	1-2	500.0	2.0	1=>2	1030.0	5.0	1-2-3	200.0	1.0	1=>2=>3	2440.0	11.0			1,3,2,(4,5)	1,3,2,(4,5)																	
201130102704	ダ	右	1000	晴	稍重	16:30	C4　ー5組		2011-10-27	14	門別	3	80万円以下	(馬齢)	7.0	200.0	1.0	7.0	150	1.0	2.0	220	4.0	2-7	1080.0	4.0	7=>2	1800.0	4.0	2-5-7	4730.0	17.0	7=>2=>5	21740.0	64.0			7,5,6,8,(3,1,2),11,4,10,9	7,5,6,(3,8),2,1,11,4,9,10			5.0	350	8.0	2-6	1390.0	7.0									
201130102705	ダ	右	1200	晴	稍重	17:00	JRA認定アタックチ		2011-10-27	14	門別	3	(馬齢)		3.0	390.0	3.0	3.0	190	3.0	1.0	260	5.0	1-3	1390.0	8.0	3=>1	1930.0	7.0	1-2-3	20170.0	37.0	3=>1=>2	64800.0	146.0			1,(5,6),2,3,7,(4,8),(11,10,12)	1,6,5,2,3,12,(4,10),7,(11,8)			2.0	1,530	8.0	1-3	1330.0	7.0									
201130102706	ダ	右	1800	晴	稍重	17:30	JRA認定アタックチ		2011-10-27	14	門別	3	(馬齢)		3.0	330.0	2.0	3.0	120	1.0	7.0	160	4.0	3-7	600.0	2.0	3=>7	1210.0	4.0	2-3-7	1360.0	4.0	3=>7=>2	5970.0	12.0	578396241	(5,7),8,(3,9),6,2,4,1	7,(5,8),(3,9),2,(6,1),4	7,(5,8),3,(6,2),(9,1),4			2.0	130	2.0	3-7	610.0	2.0									
201130102707	ダ	右	1200	晴	稍重	18:00	JRA認定アタックチ		2011-10-27	14	門別	3	(馬齢)		9.0	700.0	2.0	9.0	280	4.0	3.0	620	8.0	3-9	13380.0	28.0	9=>3	30550.0	56.0	3-6-9	24130.0	60.0	9=>3=>6	161070.0	319.0			3,8,(9,11),6,4,5,(1,2,10),7	3,(8,9,11),(1,6),4,2,5,10,7			6.0	370	7.0	3-7	2430.0	9.0									
201130102708	ダ	右	1000	晴	稍重	18:30	JA平取町びらとりト		2011-10-27	14	門別	3	80万円以下	(馬齢)	4.0	200.0	1.0	4.0	130	2.0	2.0	150	4.0	2-4	1600.0	7.0	4=>2	2570.0	8.0	2-4-5	660.0	2.0	4=>2=>5	6350.0	20.0			5,1,8,(2,3),(4,6),7,9	5,1,8,(2,3),4,6,(7,9)			5.0	120	1.0	2-4	1940.0	8.0									
201130102709	ダ	右	1200	晴	稍重	19:00	手稲山初冠雪賞		2011-10-27	14	門別	3	80万円以下	(馬齢)	1.0	220.0	1.0	1.0	160	2.0	9.0	190	4.0	1-9	920.0	5.0	1=>9	1680.0	6.0	1-6-9	9220.0	25.0	1=>9=>6	33270.0	85.0			8,1,9,4,5,(3,2,6,7)	8,(1,9),4,(3,2,5,6),7			6.0	500	6.0	1-8	260.0	1.0									
201130102710	ダ	右	1700	晴	稍重	19:30	優駿の里北海道安平町 		2011-10-27	14	門別	3	200万円以下	(馬齢)	3.0	160.0	1.0	3.0	110	1.0	7.0	130	4.0	3-7	330.0	1.0	3=>7	440.0	1.0	2-3-7	420.0	2.0	3=>7=>2	1480.0	2.0	2,(5,7),3,6,(4,8),1	2,(5,7),6,3,(4,8),1	6,5,7,(2,3),8,(4,1)	65273814			2.0	130	2.0												
201130102711	ダ	右	1200	晴	稍重	20:00	北海道競馬記者クラブ 		2011-10-27	14	門別	3	200万円以下	(馬齢)	8.0	120.0	1.0	8.0	100	1.0	11.0	180	4.0	8-11	550.0	2.0	8=>11	450.0	2.0	3-8-11	1360.0	5.0	8=>11=>3	2790.0	7.0			12,3,10,8,2,6,(7,11),4,5,1,9	12,3,10,8,2,(6,11),4,(5,7),1,9			3.0	200	5.0	6-8	250.0	1.0									
201130110101	ダ	右	1700	晴	良	14:55	2歳　未勝利		2011-11-1	14	門別	4	(馬齢)		4.0	410.0	2.0	4.0	140	3.0	6.0	110	1.0	4-6	680.0	2.0	4=>6	1510.0	5.0	2-4-6	1020.0	3.0	4=>6=>2	5870.0	16.0	2,6,10,(1,4),8,5,3,9	2,6,10,1,4,8,(3,5),9	(2,6),10,1,4,(3,9,5,8)	(2,6),10,1,4,8,3,9,5			2.0	150	4.0	4-6	680.0	2.0									
201130110102	ダ	右	1000	晴	良	15:25	サッポロドラフトワン		2011-11-1	14	門別	4	80万円以下	(馬齢)	3.0	410.0	2.0	3.0	110	2.0	1.0	620	9.0	1-3	4160.0	11.0	3=>1	6920.0	18.0	1-3-11	1700.0	4.0	3=>1=>11	25230.0	62.0			(3,8),(10,11),5,(1,4),12,(2,9),6,7	3,8,11,(1,10),(4,5),2,12,9,6,7			11.0	100	1.0	1-3	8390.0	12.0									
201130110103	ダ	右	1000	晴	良	15:55	JRA認定フレッシュ		2011-11-1	14	門別	4	(馬齢)		4.0	520.0	5.0	4.0	150	3.0	7.0	180	4.0	4-7	1790.0	10.0	4=>7	2680.0	16.0	1-4-7	1030.0	1.0	4=>7=>1	8610.0	36.0			(4,7),(1,3,5,6),9,8,2	(4,7),(1,6),(3,5),8,9,2			1.0	140	2.0	4-7	1250.0	8.0									
201130110104	ダ	右	1000	晴	良	16:25	JRA認定フレッシュ		2011-11-1	14	門別	4	(馬齢)		1.0	3550.0	8.0	1.0	1,010	9.0	2.0	280	3.0	1-2	8450.0	20.0	1=>2	16210.0	41.0	1-2-6	30890.0	64.0	1=>2=>6	182510.0	325.0			(5,7),10,(2,8),6,(1,9),4,3	(5,7),10,(2,8),6,(1,9),4,3			6.0	380	5.0	1-2	8780.0	18.0									
201130110105	ダ	右	1700	晴	良	16:55	シルクヱビス賞		2011-11-1	14	門別	4	80万円以下	(馬齢)	8.0	1690.0	4.0	8.0	200	4.0	3.0	190	3.0	3-8	3760.0	12.0	8=>3	11700.0	25.0	1-3-8	1280.0	4.0	8=>3=>1	20230.0	54.0	(3,6),8,11,(1,12),(4,9,10),5,2,7	3,6,(1,8),11,12,4,(9,10),5,2-7	3,8,11,6,1,12,(4,9,10),2,5,7	3,8,6,11,1,4,12,(5,9,10),2,7			1.0	110	1.0	3-6	3560.0	10.0									
201130110106	ダ	右	1200	晴	良	17:25	JRA認定アタックチ		2011-11-1	14	門別	4	(馬齢)		2.0	230.0	1.0	2.0	120	3.0	3.0	110	1.0	2-3	350.0	1.0	2=>3	650.0	1.0	2-3-4	390.0	1.0	2=>3=>4	1560.0	1.0			(2,7),9,(3,8),5,12,4,6,1,10	2,7,9,3,8,5,4,12,(1,6),10			4.0	120	2.0	2-3	470.0	1.0									
201130110108	ダ	右	1200	晴	良	18:30	ヱビスビール賞		2011-11-1	14	門別	4	160万円以下	(馬齢)	10.0	5400.0	11.0	10.0	620	8.0	9.0	190	1.0	9-10	8470.0	27.0	10=>9	55410.0	83.0	4-9-10	81190.0	125.0	10=>9=>4	1275120.0	906.0			(5,9,10),(4,12),11,7,(1,6),(2,8),3	(5,9),10,4,(7,12),1,(6,11),3,2,8			4.0	1,330	10.0	7-7	12400.0	21.0									
201130110109	ダ	右	1700	晴	良	19:00	JAしずない太陽の瞳		2011-11-1	14	門別	4	160万円以下	(馬齢)	9.0	200.0	1.0	9.0	120	1.0	7.0	240	4.0	7-9	670.0	2.0	9=>7	900.0	2.0	2-7-9	3070.0	10.0	9=>7=>2	7100.0	17.0	2,4,7,9,10,(1,12),6,8,5,11,3	2,4,(7,9),10,6,(1,12),8,5,11,3	2,4,(7,9),10,6,8,1,12,5,11,3	2,(7,4,9),(6,10),8,1,(5,12),11,3			2.0	820	9.0	6-7	380.0	2.0									
201130110110	ダ	右	1200	晴	良	19:30	サッポロ金のオフ特別 		2011-11-1	14	門別	4	400万円以下	(ハンデ)	2.0	280.0	1.0	2.0	170	4.0	4.0	160	2.0	2-4	830.0	3.0	2=>4	1480.0	3.0	2-4-6	1000.0	2.0	2=>4=>6	5410.0	9.0			2,1,7,(4,10),6,(3,5),9,8	2,1,4,7,(3,10),6,5,9,8			6.0	160	3.0	2-4	890.0	4.0									
201130110111	ダ	右	1800	晴	良	20:00	JAしずない万馬券特 		2011-11-1	14	門別	4	400万円以下	(ハンデ)	5.0	220.0	1.0	5.0	130	2.0	3.0	300	6.0	3-5	7100.0	17.0	5=>3	6820.0	19.0	3-5-10	2980.0	9.0	5=>3=>10	20780.0	67.0	6,7,5,(3,10),11,4,9,1,2,8	6,7,5,3,10,11-4,2,9,1,8	6,7,5,(3,10),(11,2),4-1,9,8	6,(7,5),(3,10),(11,2),4,1-9,8			10.0	110	1.0	3-5	4730.0	13.0									
201130110112	ダ	右	1200	晴	良	20:35	サッポロクラシックカ 		2011-11-1	14	門別	4	(馬齢)		5.0	840.0	4.0	5.0	220	5.0	3.0	130	1.0	3-5	550.0	3.0	5=>3	1900.0	7.0	3-5-10	4320.0	19.0	5=>3=>10	24390.0	89.0			5,3,(6,7),(2,9,10),8	5,3,7,6,(9,10),2,8			10.0	370	7.0	3-5	800.0	4.0									
201130110201	ダ	右	1200	曇	良	14:55	C4　ー6組		2011-11-2	14	門別	5	80万円以下	(馬齢)	6.0	330.0	2.0	6.0	130	2.0	2.0	130	1.0	2-6	230.0	1.0	6=>2	590.0	2.0	2-6-11	570.0	2.0	6=>2=>11	2610.0	5.0			9,6,10,2,(1,4),8,(7,11),3,5	9,6,10,2,(1,4),8,11,3,7,5			11.0	220	5.0	2-6	230.0	1.0									
