	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬連:的中	馬連:配当	馬連:人気
200006010602	ダ	右	1800	晴	稍重	10:25	4歳未勝利		2000-1-16	1	中山	6	4歳未勝利	(市)(抽)[指](馬齢)	7	620	4	7	240	5	13	170	2	14.0	260	6.0	5-8	1190	7	7-13	670	9.0	7-14	1,140	16.0	13-14	890	12.0														12.9 - 11.5 - 12.7 - 13.4 - 13.0 - 12.9 - 13.3 - 13.4 - 13.5	12.9 - 24.4 - 37.1 - 50.5 - 63.5 - 76.4 - 89.7 - 103.1 - 116.6 (12.9-12.9)	7-13	1740.0	9.0
200006010603	ダ	右	1200	晴	稍重	10:50	4歳新馬		2000-1-16	1	中山	6	4歳新馬	[指](馬齢)	4	3160	6	4	550	6	6	350	5	7.0	170	2.0	4-6	3970	10	4-6	2,110	18.0	4-7	1,230	13.0	6-7	740	9.0														12.3 - 10.8 - 11.5 - 12.2 - 13.4 - 13.8	12.3 - 23.1 - 34.6 - 46.8 - 60.2 - 74.0 (12.3-12.3)	4-6	13600.0	23.0
200006010604	ダ	右	1200	晴	稍重	11:15	4歳500万下		2000-1-16	1	中山	6	4歳500万下	(混)(特指)(馬齢)	12	240	2	12	100	1	16	110	2	3.0	200	3.0	6-8	170	1	12-16	140	1.0	3-12	450	5.0	3-16	440	3.0														12.0 - 10.4 - 11.4 - 12.4 - 12.4 - 13.6	12.0 - 22.4 - 33.8 - 46.2 - 58.6 - 72.2 (12.0-12.0)	12-16	190.0	1.0
200006010605	障		2700	晴	良  ダート	11:45	障害4歳以上未勝利		2000-1-16	1	中山	6	障害4歳以上未勝利	(混)(馬齢)	10	530	4	10	140	3	13	160	4	8.0	130	1.0	6-8	940	6	10-13	430	6.0	8-10	300	1.0	8-13	340	3.0																10-13	1090.0	5.0
200006010606	ダ	右	1200	晴	稍重	12:45	4歳以上500万下		2000-1-16	1	中山	6	4歳以上500万下	(混)[指](別定)	16	280	1	16	160	2	14	340	7	11.0	190	3.0	7-8	840	2	14-16	1,160	16.0	11-16	510	3.0	11-14	1,320	19.0														12.4 - 10.6 - 11.4 - 12.2 - 12.5 - 13.0	12.4 - 23.0 - 34.4 - 46.6 - 59.1 - 72.1 (12.4-12.4)	14-16	3000.0	13.0
200006010607	ダ	右	1200	曇	稍重	13:15	4歳以上500万下		2000-1-16	1	中山	6	4歳以上500万下	牝[指](別定)	10	340	1	10	200	4	16	190	2	1.0	700	8.0	5-8	1140	5	10-16	600	5.0	1-10	3,160	38.0	1-16	3,020	34.0														12.2 - 10.6 - 11.2 - 12.2 - 12.7 - 13.8	12.2 - 22.8 - 34.0 - 46.2 - 58.9 - 72.7 (12.2-12.2)	10-16	1370.0	5.0
200006010608	ダ	右	1800	曇	稍重	13:45	4歳以上500万下		2000-1-16	1	中山	6	4歳以上500万下	(混)[指](別定)	11	3500	8	11	910	10	13	110	1	9.0	370	6.0	6-7	470	2	11-13	1,140	11.0	9-11	5,540	48.0	9-13	590	5.0														12.6 - 11.6 - 13.3 - 12.7 - 12.8 - 12.9 - 12.9 - 13.3 - 13.7	12.6 - 24.2 - 37.5 - 50.2 - 63.0 - 75.9 - 88.8 - 102.1 - 115.8 (12.6-12.6)	11-13	2510.0	9.0
200006010609	ダ	右	1800	曇	稍重	14:15	初凪賞 		2000-1-16	1	中山	6	4歳以上900万下	(混)[指](ハンデ)	8	370	1	8	160	2	6	150	1	9.0	250	5.0	3-4	650	1	6-8	330	1.0	8-9	670	5.0	6-9	660	4.0														12.5 - 11.3 - 12.2 - 12.9 - 12.5 - 12.3 - 12.8 - 13.1 - 13.2	12.5 - 23.8 - 36.0 - 48.9 - 61.4 - 73.7 - 86.5 - 99.6 - 112.8 (12.5-12.5)	6-8	700.0	1.0
200006010610	芝	右	1600	曇	良	14:50	ニューイヤーS 		2000-1-16	1	中山	6	4歳以上オープン	(混)[指](ハンデ)	1	820	5	1	310	5	7	360	6	4.0	370	8.0	1-5	4270	23	1-7	1,420	21.0	1-4	1,410	20.0	4-7	1,470	23.0														12.3 - 11.2 - 10.9 - 10.9 - 11.4 - 11.6 - 12.3 - 12.8	12.3 - 23.5 - 34.4 - 45.3 - 56.7 - 68.3 - 80.6 - 93.4 (12.3-12.3)	1-7	4110.0	21.0
200006010611	芝	右	2000	曇	良	15:30	京成杯	G3	2000-1-16	1	中山	6	4歳オープン	(混)(特指)(別定)	11	440	2	11	170	2	2	530	10	3.0	310	4.0	2-7	4960	20	2-11	1,460	19.0	3-11	660	7.0	2-3	2,090	30.0														12.6 - 11.1 - 13.1 - 13.0 - 12.8 - 12.6 - 12.2 - 11.8 - 12.1 - 12.7	12.6 - 23.7 - 36.8 - 49.8 - 62.6 - 75.2 - 87.4 - 99.2 - 111.3 - 124.0 (12.6-12.6)	2-11	5410.0	20.0
200006010701	ダ	右	1200	晴	良	10:00	4歳未勝利		2000-1-22	1	中山	7	4歳未勝利	(混)[指](馬齢)	1	330	2	1	170	2	6	1,850	8	9.0	220	4.0	1-5	450	2	1-6	3,650	22.0	1-9	640	8.0	6-9	5,840	29.0														12.4 - 11.0 - 11.7 - 12.4 - 12.6 - 13.2	12.4 - 23.4 - 35.1 - 47.5 - 60.1 - 73.3 (12.4-12.4)	1-6	12700.0	20.0
200006010702	ダ	右	1800	晴	良	10:25	4歳未勝利		2000-1-22	1	中山	7	4歳未勝利	牝[指](馬齢)	7	230	1	7	120	1	13	340	7	9.0	260	4.0	4-7	2460	11	7-13	970	10.0	7-9	440	3.0	9-13	2,090	25.0														12.8 - 11.8 - 13.1 - 13.3 - 13.1 - 12.8 - 13.1 - 13.1 - 14.1	12.8 - 24.6 - 37.7 - 51.0 - 64.1 - 76.9 - 90.0 - 103.1 - 117.2 (12.8-12.8)	7-13	2660.0	10.0
200006010703	ダ	右	1200	晴	良	10:50	4歳新馬		2000-1-22	1	中山	7	4歳新馬	[指](馬齢)	8	110	1	8	100	1	10	130	3	5.0	110	2.0	7-8	400	2	8-10	180	2.0	5-8	130	1.0	5-10	270	4.0														12.2 - 10.9 - 11.5 - 12.3 - 12.5 - 13.0	12.2 - 23.1 - 34.6 - 46.9 - 59.4 - 72.4 (12.2-12.2)	8-10	430.0	2.0
200006010704	ダ	右	1800	晴	良	11:15	4歳新馬		2000-1-22	1	中山	7	4歳新馬	(混)[指](馬齢)	11	480	2	11	150	2	1	100	1	4.0	500	7.0	1-6	350	1	1-11	200	1.0	4-11	1,610	16.0	1-4	1,010	12.0														12.8 - 11.7 - 13.1 - 13.2 - 12.9 - 12.9 - 13.5 - 13.5 - 13.8	12.8 - 24.5 - 37.6 - 50.8 - 63.7 - 76.6 - 90.1 - 103.6 - 117.4 (12.8-12.8)	1-11	370.0	1.0
200006010705	障		2700	晴	良  ダート	11:45	障害4歳以上未勝利		2000-1-22	1	中山	7	障害4歳以上未勝利	(馬齢)	1	170	1	1	110	1	11	600	9	3.0	200	3.0	1-8	690	2	1-11	950	12.0	1-3	350	2.0	3-11	3,610	34.0																1-11	2380.0	10.0
200006010706	芝	右	2000	晴	良	12:45	4歳新馬		2000-1-22	1	中山	7	4歳新馬	(混)[指](馬齢)	15	690	3	15	170	2	2	220	5	1.0	110	1.0	1-8	360	1	2-15	860	10.0	1-15	300	1.0	1-2	410	4.0														12.6 - 10.9 - 13.0 - 12.7 - 12.6 - 12.6 - 12.9 - 12.3 - 12.4 - 12.4	12.6 - 23.5 - 36.5 - 49.2 - 61.8 - 74.4 - 87.3 - 99.6 - 112.0 - 124.4 (12.6-12.6)	2-15	3050.0	10.0
200006010707	ダ	右	1800	晴	良	13:15	4歳以上900万下		2000-1-22	1	中山	7	4歳以上900万下	牝[指](別定)	7	520	2	7	130	2	8	360	7	5.0	100	1.0	7-8	4320	12																							12.9 - 12.5 - 13.6 - 14.3 - 11.9 - 12.3 - 12.5 - 12.4 - 13.1	12.9 - 25.4 - 39.0 - 53.3 - 65.2 - 77.5 - 90.0 - 102.4 - 115.5 (12.9-12.9)			
200006010708	ダ	右	1200	晴	良	13:45	4歳以上500万下		2000-1-22	1	中山	7	4歳以上500万下	(混)[指](別定)	6	210	1	6	130	1	8	310	6	2.0	190	3.0	3-4	960	3	6-8	920	11.0	2-6	330	2.0	2-8	1,330	19.0														12.3 - 11.0 - 11.4 - 12.2 - 12.6 - 13.1	12.3 - 23.3 - 34.7 - 46.9 - 59.5 - 72.6 (12.3-12.3)	6-8	2300.0	8.0
200006010709	芝	右	1600	晴	良	14:15	若竹賞 		2000-1-22	1	中山	7	4歳500万下	(混)(特指)(馬齢)	8	260	1	8	120	1	1	130	3	11.0	190	4.0	1-5	450	1	1-8	210	1.0	8-11	330	4.0	1-11	400	5.0														12.8 - 11.9 - 12.0 - 12.1 - 12.4 - 12.2 - 11.8 - 11.6	12.8 - 24.7 - 36.7 - 48.8 - 61.2 - 73.4 - 85.2 - 96.8 (12.8-12.8)	1-8	480.0	1.0
200006010710	ダ	右	1200	晴	良	14:50	初春賞 		2000-1-22	1	中山	7	4歳以上900万下	(混)[指](ハンデ)	10	300	1	10	150	2	8	190	3	3.0	800	11.0	4-5	650	2	8-10	370	2.0	3-10	1,810	25.0	3-8	1,990	28.0														12.0 - 10.5 - 11.1 - 12.1 - 12.6 - 13.2	12.0 - 22.5 - 33.6 - 45.7 - 58.3 - 71.5 (12.0-12.0)	8-10	770.0	2.0
200006010711	芝	右	1600	晴	良	15:30	初富士ステークス 		2000-1-22	1	中山	7	4歳以上1600万下	(混)[指](ハンデ)	12	180	1	12	110	1	13	160	2	11.0	280	5.0	7-8	300	1	12-13	300	1.0	11-12	540	5.0	11-13	1,080	12.0														13.1 - 11.7 - 11.3 - 11.5 - 12.0 - 11.8 - 10.7 - 12.3	13.1 - 24.8 - 36.1 - 47.6 - 59.6 - 71.4 - 82.1 - 94.4 (13.1-13.1)	12-13	580.0	1.0
200006010801	ダ	右	1200	晴	良	10:00	4歳未勝利		2000-1-23	1	中山	8	4歳未勝利	[指](馬齢)	5	560	4	5	150	3	7	120	1	1.0	350	7.0	4-5	580	2	5-7	270	1.0	1-5	1,040	16.0	1-7	910	12.0														12.3 - 10.9 - 11.5 - 12.4 - 13.0 - 13.5	12.3 - 23.2 - 34.7 - 47.1 - 60.1 - 73.6 (12.3-12.3)	5-7	680.0	2.0
200006010802	ダ	右	1800	晴	良	10:25	4歳未勝利		2000-1-23	1	中山	8	4歳未勝利	(混)[指](馬齢)	15	510	2	15	220	3	8	340	5	9.0	190	2.0	4-8	2660	9	8-15	1,010	11.0	9-15	540	5.0	8-9	860	10.0														12.6 - 11.7 - 13.4 - 13.8 - 13.1 - 12.5 - 12.9 - 13.0 - 13.6	12.6 - 24.3 - 37.7 - 51.5 - 64.6 - 77.1 - 90.0 - 103.0 - 116.6 (12.6-12.6)	8-15	3340.0	11.0
200006010803	ダ	右	1200	晴	良	10:50	4歳新馬		2000-1-23	1	中山	8	4歳新馬	牝[指](馬齢)	7	1510	5	7	470	6	13	480	7	5.0	1,420	9.0	4-7	2930	11	7-13	3,150	32.0	5-7	5,560	40.0	5-13	6,750	46.0														12.3 - 10.9 - 11.6 - 12.8 - 13.4 - 13.2	12.3 - 23.2 - 34.8 - 47.6 - 61.0 - 74.2 (12.3-12.3)	7-13	12870.0	32.0
200006010804	ダ	右	1800	晴	良	11:15	4歳新馬		2000-1-23	1	中山	8	4歳新馬	[指](馬齢)	2	750	3	2	190	4	12	110	1	14.0	130	2.0	1-6	710	2	2-12	340	2.0	2-14	500	5.0	12-14	200	1.0														12.6 - 11.9 - 12.8 - 13.6 - 13.2 - 13.5 - 13.5 - 13.4 - 13.1	12.6 - 24.5 - 37.3 - 50.9 - 64.1 - 77.6 - 91.1 - 104.5 - 117.6 (12.6-12.6)	2-12	870.0	2.0
200006010805	ダ	右	1200	晴	良	11:45	4歳新馬		2000-1-23	1	中山	8	4歳新馬	(混)[指](馬齢)	10	130	1	10	100	1	7	240	6	5.0	130	3.0	6-8	510	3	7-10	420	6.0	5-10	180	1.0	5-7	620	9.0														12.3 - 10.6 - 11.5 - 12.5 - 13.3 - 14.1	12.3 - 22.9 - 34.4 - 46.9 - 60.2 - 74.3 (12.3-12.3)	7-10	1090.0	5.0
200006010806	ダ	右	1800	晴	良	12:45	4歳以上500万下		2000-1-23	1	中山	8	4歳以上500万下	[指](別定)	9	260	1	9	120	1	14	240	5	10.0	200	4.0	6-8	770	4	9-14	550	5.0	9-10	390	3.0	10-14	760	9.0														12.8 - 11.7 - 12.7 - 12.8 - 12.4 - 12.7 - 13.0 - 12.9 - 13.4	12.8 - 24.5 - 37.2 - 50.0 - 62.4 - 75.1 - 88.1 - 101.0 - 114.4 (12.8-12.8)	9-14	1310.0	5.0
200006010807	ダ	右	1200	曇	良	13:15	4歳以上500万下		2000-1-23	1	中山	8	4歳以上500万下	牝[指](別定)	15	1190	5	15	240	5	13	210	3	11.0	220	4.0	7-8	2000	8	13-15	660	8.0	11-15	860	11.0	11-13	620	6.0														12.2 - 10.8 - 11.3 - 12.2 - 12.5 - 13.1	12.2 - 23.0 - 34.3 - 46.5 - 59.0 - 72.1 (12.2-12.2)	13-15	2320.0	9.0
200006010808	ダ	右	1800	曇	良	13:45	4歳以上500万下		2000-1-23	1	中山	8	4歳以上500万下	(混)[指](別定)	7	830	6	7	210	6	3	180	4	9.0	140	1.0	3-6	1730	12	3-7	680	12.0	7-9	570	10.0	3-9	360	2.0														12.9 - 11.7 - 12.7 - 13.1 - 12.6 - 12.6 - 12.9 - 12.6 - 13.1	12.9 - 24.6 - 37.3 - 50.4 - 63.0 - 75.6 - 88.5 - 101.1 - 114.2 (12.9-12.9)	3-7	1530.0	9.0
200006010809	芝	右	1600	曇	良	14:15	若潮賞 		2000-1-23	1	中山	8	4歳以上900万下	(混)[指](別定)	5	5110	10	5	830	10	12	180	2	11.0	370	7.0	4-7	1630	9	5-12	2,830	31.0	5-11	3,760	37.0	11-12	850	10.0														12.8 - 12.0 - 11.9 - 11.8 - 12.1 - 11.9 - 11.2 - 11.5	12.8 - 24.8 - 36.7 - 48.5 - 60.6 - 72.5 - 83.7 - 95.2 (12.8-12.8)	5-12	13140.0	32.0
200006010810	芝	右	1200	曇	良	14:50	フローラステークス 		2000-1-23	1	中山	8	4歳オープン	(混)	11	250	2	11	100	1	5	150	3	10.0	100	2.0	5-8	710	3	5-11	270	2.0	10-11	160	1.0	5-10	270	3.0														11.9 - 10.7 - 11.2 - 11.9 - 11.8 - 11.8	11.9 - 22.6 - 33.8 - 45.7 - 57.5 - 69.3 (11.9-11.9)	5-11	800.0	3.0
200006010811	芝	右	2200	曇	良	15:30	アメリカジョッキーC	G2	2000-1-23	1	中山	8	4歳以上オープン	(混)[指](別定)	11	560	3	11	170	3	9	120	1	7.0	160	2.0	6-7	430	1	9-11	410	2.0	7-11	510	5.0	7-9	310	1.0														12.3 - 10.9 - 13.2 - 12.9 - 13.1 - 12.7 - 12.1 - 11.9 - 11.7 - 11.4 - 11.2	12.3 - 23.2 - 36.4 - 49.3 - 62.4 - 75.1 - 87.2 - 99.1 - 110.8 - 122.2 - 133.4 (12.3-12.3)	9-11	950.0	2.0
200006010812	ダ	右	1800	曇	良	16:10	4歳以上900万下		2000-1-23	1	中山	8	4歳以上900万下	[指](別定)	4	430	3	4	140	2	8	140	1	6.0	220	5.0	4-6	670	3	4-8	280	1.0	4-6	420	4.0	6-8	590	9.0														12.3 - 11.6 - 12.5 - 12.8 - 12.3 - 12.5 - 12.6 - 13.0 - 13.9	12.3 - 23.9 - 36.4 - 49.2 - 61.5 - 74.0 - 86.6 - 99.6 - 113.5 (12.3-12.3)	4-8	690.0	1.0
200006020101	ダ	右	1800	曇	良	10:00	4歳未勝利		2000-2-26	2	中山	1	4歳未勝利	牝[指](馬齢)	11	8050	7	11	1,100	8	9	190	2	12.0	190	3.0	7-8	900	3	9-11	3,380	24.0	11-12	3,050	22.0	9-12	430	4.0														13.0 - 12.1 - 13.3 - 13.5 - 13.3 - 13.0 - 13.3 - 13.4 - 14.1	13.0 - 25.1 - 38.4 - 51.9 - 65.2 - 78.2 - 91.5 - 104.9 - 119.0 (13.0-13.0)	9-11	15420.0	25.0
200006020102	ダ	右	1200	曇	良	10:25	4歳未勝利		2000-2-26	2	中山	1	4歳未勝利	[指](馬齢)	8	1670	6	8	250	5	1	130	1	9.0	580	8.0	1-4	1240	5	1-8	580	4.0	8-9	2,250	25.0	1-9	1,210	16.0														12.1 - 10.7 - 11.3 - 12.6 - 12.7 - 13.6	12.1 - 22.8 - 34.1 - 46.7 - 59.4 - 73.0 (12.1-12.1)	1-8	1170.0	4.0
200006020103	ダ	右	1800	曇	良	10:50	4歳新馬		2000-2-26	2	中山	1	4歳新馬	(父)[指](馬齢)	5	320	1	5	190	3	9	360	5	11.0	670	9.0	3-5	900	4	5-9	1,100	10.0	5-11	2,080	25.0	9-11	3,180	36.0														13.0 - 11.9 - 13.1 - 13.4 - 13.0 - 12.9 - 13.4 - 14.0 - 13.9	13.0 - 24.9 - 38.0 - 51.4 - 64.4 - 77.3 - 90.7 - 104.7 - 118.6 (13.0-13.0)	5-9	2900.0	9.0
200006020104	ダ	右	1200	曇	良	11:15	4歳新馬		2000-2-26	2	中山	1	4歳新馬	(混)[指](馬齢)	8	280	1	8	120	3	11	120	2	9.0	120	1.0	4-6	570	3	8-11	270	3.0	8-9	200	1.0	9-11	230	2.0														12.2 - 10.8 - 11.6 - 12.5 - 12.9 - 13.4	12.2 - 23.0 - 34.6 - 47.1 - 60.0 - 73.4 (12.2-12.2)	8-11	720.0	3.0
200006020105	障		2700	曇	良  ダート	11:45	障害4歳以上未勝利		2000-2-26	2	中山	1	障害4歳以上未勝利	(混)(馬齢)	7	160	1	7	100	1	8	110	2	10.0	180	4.0	7-7	230	1	7-8	150	1.0	7-10	260	2.0	8-10	400	5.0																7-8	240.0	1.0
200006020106	ダ	右	1800	曇	良	12:45	4歳新馬		2000-2-26	2	中山	1	4歳新馬	[指](馬齢)	10	240	1	10	130	1	7	150	2	6.0	560	8.0	5-6	400	1	7-10	280	1.0	6-10	1,420	16.0	6-7	2,050	24.0														12.9 - 11.8 - 13.3 - 13.7 - 13.6 - 13.3 - 13.3 - 13.6 - 13.1	12.9 - 24.7 - 38.0 - 51.7 - 65.3 - 78.6 - 91.9 - 105.5 - 118.6 (12.9-12.9)	7-10	520.0	1.0
200006020107	芝	右	2000	曇	良	13:15	4歳新馬		2000-2-26	2	中山	1	4歳新馬	(混)[指](馬齢)	13	370	2	13	110	2	14	160	3	10.0	110	1.0	7-7	1220	3	13-14	370	3.0	10-13	180	1.0	10-14	300	2.0														13.3 - 12.6 - 14.5 - 14.2 - 13.7 - 13.0 - 12.9 - 12.4 - 11.2 - 11.8	13.3 - 25.9 - 40.4 - 54.6 - 68.3 - 81.3 - 94.2 - 106.6 - 117.8 - 129.6 (13.3-13.3)	13-14	1220.0	4.0
200006020108	ダ	右	1200	曇	良	13:45	4歳以上500万下		2000-2-26	2	中山	1	4歳以上500万下	(混)[指](別定)	4	420	1	4	190	3	7	180	2	5.0	150	1.0	2-4	850	4	4-7	720	5.0	4-5	520	2.0	5-7	510	1.0														12.0 - 10.6 - 11.3 - 12.5 - 12.5 - 13.3	12.0 - 22.6 - 33.9 - 46.4 - 58.9 - 72.2 (12.0-12.0)	4-7	1740.0	4.0
200006020109	芝	右	1200	曇	良	14:20	きんせんか賞 		2000-2-26	2	中山	1	4歳500万下	(混)(特指)(馬齢)	3	150	1	3	100	1	16	220	5	11.0	160	3.0	2-8	870	3	3-16	410	3.0	3-11	270	2.0	11-16	910	11.0														12.1 - 10.8 - 11.0 - 11.9 - 11.6 - 12.7	12.1 - 22.9 - 33.9 - 45.8 - 57.4 - 70.1 (12.1-12.1)	3-16	930.0	4.0
200006020110	芝	右	1200	曇	良	15:00	御宿特別 		2000-2-26	2	中山	1	4歳以上900万下	(混)[指](別定)	1	230	1	1	120	1	10	410	8	9.0	130	2.0	1-7	1520	6	1-10	1,070	14.0	1-9	230	1.0	9-10	1,150	18.0														11.7 - 10.8 - 10.9 - 11.8 - 11.7 - 12.5	11.7 - 22.5 - 33.4 - 45.2 - 56.9 - 69.4 (11.7-11.7)	1-10	3480.0	13.0
200006020111	ダ	右	1800	曇	良	15:40	アクアマリンS 		2000-2-26	2	中山	1	4歳以上1600万下	(混)[指](別定)	12	2440	9	12	470	9	7	170	2	3.0	140	1.0	4-6	1870	8	7-12	1,370	23.0	3-12	1,240	19.0	3-7	390	1.0														12.7 - 11.6 - 12.8 - 13.0 - 12.5 - 12.4 - 12.4 - 12.4 - 13.4	12.7 - 24.3 - 37.1 - 50.1 - 62.6 - 75.0 - 87.4 - 99.8 - 113.2 (12.7-12.7)	7-12	4920.0	26.0
200006020112	ダ	右	1200	曇	良	16:15	4歳以上900万下		2000-2-26	2	中山	1	4歳以上900万下	牝[指](別定)	10	900	5	10	250	5	6	220	4	3.0	190	3.0	5-7	2430	12	6-10	1,050	12.0	3-10	870	10.0	3-6	740	8.0														11.9 - 10.8 - 11.4 - 11.8 - 12.3 - 13.4	11.9 - 22.7 - 34.1 - 45.9 - 58.2 - 71.6 (11.9-11.9)	6-10	3230.0	12.0
200006020201	ダ	右	1800	晴	良	10:00	4歳未勝利		2000-2-27	2	中山	2	4歳未勝利	(父)[指](馬齢)	10	170	1	10	120	1	1	190	3	9.0	370	6.0	1-6	830	4	1-10	390	2.0	9-10	740	7.0	1-9	2,030	28.0														12.8 - 11.6 - 12.9 - 13.3 - 12.9 - 13.2 - 13.7 - 13.3 - 13.6	12.8 - 24.4 - 37.3 - 50.6 - 63.5 - 76.7 - 90.4 - 103.7 - 117.3 (12.8-12.8)	1-10	820.0	2.0
200006020202	ダ	右	1200	晴	良	10:25	4歳未勝利		2000-2-27	2	中山	2	4歳未勝利	(混)[指](馬齢)	10	1160	4	10	210	5	1	120	1	6.0	200	4.0	1-8	830	2	1-10	380	4.0	6-10	830	10.0	1-6	310	2.0														12.2 - 10.9 - 11.6 - 12.3 - 13.0 - 13.9	12.2 - 23.1 - 34.7 - 47.0 - 60.0 - 73.9 (12.2-12.2)	1-10	900.0	3.0
200006020203	ダ	右	1800	晴	良	10:50	4歳未勝利		2000-2-27	2	中山	2	4歳未勝利	(混)[指](馬齢)	8	310	3	8	110	1	2	140	3	9.0	120	2.0	2-6	300	1	2-8	240	2.0	8-9	180	1.0	2-9	300	3.0														12.9 - 11.4 - 12.4 - 13.1 - 13.6 - 13.5 - 13.4 - 13.2 - 13.8	12.9 - 24.3 - 36.7 - 49.8 - 63.4 - 76.9 - 90.3 - 103.5 - 117.3 (12.9-12.9)	2-8	530.0	2.0
200006020204	ダ	右	1200	晴	良	11:20	4歳新馬		2000-2-27	2	中山	2	4歳新馬	牝[指](馬齢)	11	360	3	11	160	2	10	270	5	2.0	730	8.0	5-6	1540	8	10-11	580	5.0	2-11	1,950	21.0	2-10	3,200	30.0														12.3 - 11.1 - 12.4 - 13.3 - 12.9 - 13.0	12.3 - 23.4 - 35.8 - 49.1 - 62.0 - 75.0 (12.3-12.3)	10-11	1560.0	7.0
200006020205	ダ	右	1800	晴	良	11:45	4歳新馬		2000-2-27	2	中山	2	4歳新馬	[指](馬齢)	11	2080	6	11	300	5	14	120	1	2.0	300	6.0	6-8	920	4	11-14	710	8.0	2-11	1,510	17.0	2-14	610	6.0														12.8 - 11.8 - 12.7 - 13.6 - 13.1 - 13.0 - 13.3 - 13.5 - 14.0	12.8 - 24.6 - 37.3 - 50.9 - 64.0 - 77.0 - 90.3 - 103.8 - 117.8 (12.8-12.8)	11-14	1600.0	7.0
200006020206	ダ	右	1800	晴	良	12:45	4歳新馬		2000-2-27	2	中山	2	4歳新馬	(混)[指](馬齢)	10	1790	6	10	320	6	6	210	5	2.0	190	3.0	6-8	530	2	6-10	1,330	17.0	2-10	1,150	13.0	2-6	700	9.0														12.9 - 12.2 - 14.2 - 14.6 - 13.5 - 13.1 - 13.3 - 13.0 - 12.7	12.9 - 25.1 - 39.3 - 53.9 - 67.4 - 80.5 - 93.8 - 106.8 - 119.5 (12.9-12.9)	6-10	4430.0	17.0
200006020207	ダ	右	1200	晴	良	13:15	4歳以上500万下		2000-2-27	2	中山	2	4歳以上500万下	牝[指](別定)	9	190	1	9	120	1	7	150	2	8.0	240	5.0	5-6	260	1	7-9	260	1.0	8-9	590	6.0	7-8	780	10.0														12.4 - 10.8 - 11.9 - 12.5 - 12.7 - 12.9	12.4 - 23.2 - 35.1 - 47.6 - 60.3 - 73.2 (12.4-12.4)	7-9	530.0	1.0
200006020208	芝	右	2200	晴	良	13:45	4歳500万下		2000-2-27	2	中山	2	4歳500万下	(混)(特指)(馬齢)	8	250	1	8	120	1	11	260	4	5.0	170	2.0	5-7	850	4	8-11	550	5.0	5-8	320	2.0	5-11	760	8.0														12.5 - 11.5 - 11.7 - 12.5 - 12.7 - 12.8 - 12.7 - 12.6 - 12.9 - 12.0 - 12.2	12.5 - 24.0 - 35.7 - 48.2 - 60.9 - 73.7 - 86.4 - 99.0 - 111.9 - 123.9 - 136.1 (12.5-12.5)	8-11	1310.0	4.0
200006020209	芝	右	2500	晴	良	14:20	サンシャインS 		2000-2-27	2	中山	2	4歳以上1600万下	(混)[指](ハンデ)	3	210	1	3	110	1	1	240	5	7.0	130	2.0	1-3	1200	5	1-3	450	5.0	3-7	190	1.0	1-7	560	9.0														7.0 - 11.7 - 12.2 - 12.1 - 12.7 - 13.2 - 13.2 - 13.1 - 12.9 - 12.6 - 12.3 - 11.5 - 11.8	7.0 - 18.7 - 30.9 - 43.0 - 55.7 - 68.9 - 82.1 - 95.2 - 108.1 - 120.7 - 133.0 - 144.5 - 156.3 (7.0-7.0)	1-3	1280.0	5.0
200006020210	ダ	右	1800	晴	良	15:00	鎌ケ谷特別 		2000-2-27	2	中山	2	4歳以上900万下	(混)[指](ハンデ)	6	660	3	6	280	3	16	340	5	12.0	330	4.0	3-8	1270	6	6-16	1,570	22.0	6-12	1,060	13.0	12-16	1,400	18.0														12.6 - 12.3 - 13.0 - 12.9 - 12.2 - 12.6 - 12.5 - 12.7 - 13.4	12.6 - 24.9 - 37.9 - 50.8 - 63.0 - 75.6 - 88.1 - 100.8 - 114.2 (12.6-12.6)	6-16	4920.0	21.0
200006020211	芝	右	1800	晴	良	15:40	中山記念	G2	2000-2-27	2	中山	2	4歳以上オープン	(混)[指](別定)	9	920	5	9	270	5	7	250	4	4.0	620	7.0	4-5	1320	7	7-9	860	9.0	4-9	2,190	23.0	4-7	2,010	21.0														12.6 - 11.1 - 11.4 - 11.4 - 11.5 - 12.1 - 12.0 - 12.3 - 12.4	12.6 - 23.7 - 35.1 - 46.5 - 58.0 - 70.1 - 82.1 - 94.4 - 106.8 (12.6-12.6)	7-9	2530.0	11.0
