	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
200404030508	ダ	左	1200	晴	良	13:55	3歳以上500万下		2004-8-28	3	新潟	5	3歳以上500万下	牝[指](別定)	4	480	2	4	200	2	10	540	8	2.0	260	4.0	3-6	5420	20	4=>10	11170	41	2-4-10	13610	45			15(7,8,9)(1,4,10)-(6,11,14)2,5(3,13)12	15(8,9)(7,4,10)1(2,6,11)14(3,5)12,13	11.8 - 11.1 - 11.5 - 12.1 - 12.0 - 13.2	11.8 - 22.9 - 34.4 - 46.5 - 58.5 - 71.7 (34.4-37.3)	4-10	6570.0	25.0	4-10	1,770	20.0	2-4	790	7.0	2-10	2,830	33.0
200404030509	芝	左	2000	晴	良	14:30	新津特別 		2004-8-28	3	新潟	5	3歳以上500万下	(混)[指](別定)	2	390	2	2	120	2	5	100	1	4.0	510	8.0	2-5	240	1	2=>5	680	3	2-4-5	3370	12			8,5,7,4,2,6,1-3	8,5(4,7)2,6-1,3	12.7 - 11.6 - 11.7 - 11.9 - 12.5 - 12.1 - 11.9 - 11.4 - 10.9 - 12.5	12.7 - 24.3 - 36.0 - 47.9 - 60.4 - 72.5 - 84.4 - 95.8 - 106.7 - 119.2 (36.0-34.8)												
200404030510	芝	左	1400	晴	良	15:05	白山特別 		2004-8-28	3	新潟	5	3歳以上500万下	(混)[指](別定)	14	570	3	14	170	3	3	130	1	17.0	830	10.0	2-7	460	1	14=>3	1910	5	3-14-17	8790	30			9(12,8)5(13,10)(1,18)16,11(7,14,17)(3,6)4(2,15)	9(12,8)(5,10)13(1,16,17)(14,18)11(7,3)6,4(2,15)	12.3 - 10.6 - 11.1 - 11.6 - 11.8 - 11.7 - 12.7	12.3 - 22.9 - 34.0 - 45.6 - 57.4 - 69.1 - 81.8 (34.0-36.2)	3-14	760.0	1.0	3-14	320	2.0	14-17	2,550	31.0	3-17	2,230	26.0
200404030511	芝	直	1000	晴	良	15:40	驀進特別 		2004-8-28	3	新潟	5	3歳以上1000万下	(混)(特指)(別定)	6	570	3	6	190	3	9	130	1	12.0	480	7.0	5-7	590	2	6=>9	1770	6	6-9-12	6820	23					11.9 - 10.0 - 10.3 - 10.7 - 12.0	11.9 - 21.9 - 32.2 - 42.9 - 54.9 (32.2-33.0)	6-9	730.0	2.0	6-9	340	2.0	6-12	2,170	25.0	9-12	1,200	15.0
200404030512	芝	左	1800	晴	良	16:15	3歳以上500万下		2004-8-28	3	新潟	5	3歳以上500万下	[指](別定)	10	1030	4	10	340	4	15	730	9	5.0	170	2.0	6-8	6730	16	10=>15	42120	73	5-10-15	18750	55			10,14,15(4,12)(6,8,9)(1,11)3(2,7)(5,13)	10-(14,15)(12,8)(4,9)6(1,11,3)(2,7,5,13)	12.9 - 11.0 - 11.4 - 12.4 - 12.1 - 11.9 - 11.5 - 11.4 - 12.8	12.9 - 23.9 - 35.3 - 47.7 - 59.8 - 71.7 - 83.2 - 94.6 - 107.4 (35.3-35.7)	10-15	19630.0	36.0	10-15	4,320	35.0	5-10	770	7.0	5-15	1,850	18.0
200404030601	芝	左	1800	晴	良	10:00	2歳未勝利		2004-8-29	3	新潟	6	2歳未勝利	(混)[指](馬齢)	8	980	5	8	290	5	3	200	3	1.0	550	6.0	3-7	3000	11	8=>3	6990	24	1-3-8	11650	32			3-7-8,9(2,10)4(1,5) 6	3-7-8(2,9)10(4,5)1 6	12.9 - 12.0 - 11.9 - 12.7 - 13.0 - 12.3 - 11.7 - 11.2 - 12.3	12.9 - 24.9 - 36.8 - 49.5 - 62.5 - 74.8 - 86.5 - 97.7 - 110.0 (36.8-35.2)	3-8	2780.0	11.0	3-8	890	10.0	1-8	1,910	19.0	1-3	1,210	15.0
200404030602	ダ	左	1200	晴	良	10:30	3歳未勝利		2004-8-29	3	新潟	6	3歳未勝利	牝[指](馬齢)	3	560	2	3	120	2	4	100	1	15.0	250	4.0	2-3	200	1	3=>4	910	3	3-4-15	950	2			(*3,9,14)(4,15)(12,11,13)-(7,6)8-2-10,1=5	3(9,14)(4,15)-(12,13)11-6(7,8)-(2,10)-1=5	12.5 - 11.0 - 11.6 - 12.5 - 12.4 - 13.6	12.5 - 23.5 - 35.1 - 47.6 - 60.0 - 73.6 (35.1-38.5)	3-4	210.0	1.0	3-4	140	1.0	3-15	590	5.0	4-15	420	4.0
200404030603	芝	左	1400	晴	良	11:00	3歳未勝利		2004-8-29	3	新潟	6	3歳未勝利	(混)[指](馬齢)	9	510	2	9	140	2	4	200	3	13.0	130	1.0	2-5	870	5	9=>4	3250	10	4-9-13	1460	1			(5,*10)13(1,4,17)6(8,9,16)(2,12,7,18)-(14,3,15)-11	(5,*10,13)(1,4,17)(6,9)8(2,7,18,16)12(14,3)15,11	12.7 - 10.8 - 11.3 - 12.0 - 11.9 - 12.0 - 12.3	12.7 - 23.5 - 34.8 - 46.8 - 58.7 - 70.7 - 83.0 (34.8-36.2)	4-9	1720.0	7.0	4-9	530	3.0	9-13	290	1.0	4-13	460	2.0
200404030604	芝	左	2000	晴	良	11:30	3歳未勝利		2004-8-29	3	新潟	6	3歳未勝利	[指](馬齢)	15	970	5	15	380	5	17	470	7	1.0	210	3.0	7-8	1200	7	15=>17	14450	43	1-15-17	12940	39	13(12,16)(6,18)(9,17)3(8,11)-(2,7,10)(1,15)-14-4,5	13,12(6,16)(9,17,18)3(8,11)(2,7,10)1,15-14-4,5	(*13,12)(6,9,16)(3,17,18)8(10,11)(2,15)7,1-14-4,5	(*13,12,16)(6,9,17)(3,8)(10,18,15)11(7,1)2(14,4)-5	12.3 - 11.7 - 12.1 - 12.7 - 12.4 - 12.2 - 12.2 - 12.4 - 11.6 - 13.1	12.3 - 24.0 - 36.1 - 48.8 - 61.2 - 73.4 - 85.6 - 98.0 - 109.6 - 122.7 (36.1-37.1)	15-17	8320.0	25.0	15-17	2,120	22.0	1-15	1,180	11.0	1-17	1,260	13.0
200404030605	芝	左	1800	晴	良	12:20	2歳新馬		2004-8-29	3	新潟	6	2歳新馬	(混)[指](馬齢)	1	300	1	1	140	1	9	190	3	7.0	410	7.0	1-8	680	2	1=>9	1450	3	1-7-9	4310	17			4(2,1)6(8,9)3,10(7,5)	4(2,1)(8,9,6)3,10,7-5	12.8 - 11.8 - 12.3 - 13.3 - 12.7 - 12.2 - 11.6 - 11.2 - 12.8	12.8 - 24.6 - 36.9 - 50.2 - 62.9 - 75.1 - 86.7 - 97.9 - 110.7 (36.9-35.6)	1-9	850.0	2.0	1-9	370	2.0	1-7	930	14.0	7-9	1,270	19.0
200404030606	ダ	左	1200	晴	良	12:50	3歳以上500万下		2004-8-29	3	新潟	6	3歳以上500万下	(混)[指](別定)	5	170	1	5	110	1	2	220	4	15.0	700	9.0	2-3	450	3	5=>2	780	3	2-5-15	6530	23			2-13(4,15)(5,8,7)14,10,3,11,6,9,12-1	2,13,15(4,8,7)(5,14)10,3(6,11)9-12,1	12.3 - 10.7 - 11.6 - 12.6 - 12.0 - 12.7	12.3 - 23.0 - 34.6 - 47.2 - 59.2 - 71.9 (34.6-37.3)	2-5	560.0	3.0	2-5	310	3.0	5-15	1,070	10.0	2-15	2,350	22.0
200404030607	芝	左	1800	晴	良	13:20	3歳以上500万下		2004-8-29	3	新潟	6	3歳以上500万下	牝[指](別定)	8	450	1	8	160	1	1	200	3	4.0	540	9.0	1-5	820	3	8=>1	2180	2	1-4-8	8860	28			(*2,13)14(1,10,9)(8,12)6,5(3,4,11)(7,15)	2,13(1,10,14)9(6,8,12)(3,4,5)11-15,7	13.1 - 11.9 - 11.9 - 12.1 - 12.5 - 12.2 - 11.6 - 10.3 - 12.1	13.1 - 25.0 - 36.9 - 49.0 - 61.5 - 73.7 - 85.3 - 95.6 - 107.7 (36.9-34.0)	1-8	1250.0	2.0	1-8	460	2.0	4-8	1,710	22.0	1-4	1,900	25.0
200404030608	ダ	左	1800	晴	良	13:50	3歳以上500万下		2004-8-29	3	新潟	6	3歳以上500万下	[指](別定)	6	330	1	6	150	2	15	160	3	4.0	330	5.0	4-8	610	2	6=>15	1140	2	4-6-15	2820	5	(*4,5)(2,14)15,10(6,8)(3,7,11)(9,13)12-1	4,5,2,14(10,15)-(6,8)(3,11)(7,13)12,9,1	(*4,5)(2,14,15)-10(6,11)(13,1)8(3,9)(12,7)	(*4,5)(2,15)14,10(6,1)11,8,13,9,3,12-7	12.6 - 11.9 - 13.1 - 13.6 - 13.2 - 12.5 - 12.5 - 12.2 - 12.5	12.6 - 24.5 - 37.6 - 51.2 - 64.4 - 76.9 - 89.4 - 101.6 - 114.1 (37.6-37.2)	6-15	680.0	2.0	6-15	310	3.0	4-6	860	7.0	4-15	1,050	10.0
200404030609	芝	直	1000	晴	良	14:25	稲妻特別 		2004-8-29	3	新潟	6	3歳以上500万下	(混)[指](別定)	6	490	2	6	150	2	3	280	6	9.0	110	1.0	3-5	3350	12	6=>3	6790	20	3-6-9	1370	4					12.1 - 10.1 - 10.5 - 10.5 - 11.8	12.1 - 22.2 - 32.7 - 43.2 - 55.0 (32.7-32.8)	3-6	3750.0	11.0	3-6	960	10.0	6-9	170	1.0	3-9	420	3.0
200404030610	芝	左	1600	晴	良	15:00	シンボリルドルフM 		2004-8-29	3	新潟	6	3歳以上1000万下	(混)[指](別定)	14	420	3	14	150	3	16	130	2	10.0	130	1.0	7-8	550	2	14=>16	1600	5	10-14-16	830	1			6-15(4,5,11,16)(9,13)(3,7,14)1,10,2,8,12	6-4(5,15)16(11,13)(3,7,9)14(1,10)-2,8,12	12.6 - 10.8 - 11.6 - 11.4 - 11.5 - 11.5 - 11.2 - 12.3	12.6 - 23.4 - 35.0 - 46.4 - 57.9 - 69.4 - 80.6 - 92.9 (35.0-35.0)	14-16	750.0	2.0	14-16	270	2.0	10-14	290	3.0	10-16	220	1.0
200404030611	芝	左	2000	晴	良	15:35	新潟記念	G3	2004-8-29	3	新潟	6	3歳以上オープン	(混)(特指)(ハンデ)	8	760	3	8	180	3	1	120	1	3.0	290	5.0	1-6	920	3	8=>1	2640	8	1-3-8	2810	8			2,10-3(8,11)7,9(12,13)(1,6)-4,5	(*2,10)3(8,11)(12,7,9)13(1,6)(4,5)	12.9 - 10.8 - 11.3 - 11.6 - 12.5 - 12.6 - 11.8 - 11.7 - 10.4 - 12.1	12.9 - 23.7 - 35.0 - 46.6 - 59.1 - 71.7 - 83.5 - 95.2 - 105.6 - 117.7 (35.0-34.2)	1-8	870.0	2.0	1-8	360	2.0	3-8	1,140	15.0	1-3	580	5.0
200404030612	ダ	左	1200	晴	良	16:15	妙高特別 		2004-8-29	3	新潟	6	3歳以上1000万下	(混)[指](別定)	4	180	1	4	110	1	8	160	2	15.0	180	4.0	3-5	430	1	4=>8	760	1	4-8-15	1240	2			13,8,5(4,6,12)-7,14(3,15)(1,2,9)-(10,11)	(*13,8)(5,6,12)4,7,14(3,15)(1,2,9)-(10,11)	11.8 - 10.8 - 11.0 - 11.8 - 12.0 - 13.0	11.8 - 22.6 - 33.6 - 45.4 - 57.4 - 70.4 (33.6-36.8)	4-8	510.0	1.0	4-8	210	1.0	4-15	300	3.0	8-15	580	7.0
200404030701	ダ	左	1200	晴	良	10:00	2歳未勝利		2004-9-4	3	新潟	7	2歳未勝利	(混)[指](馬齢)	2	140	1	2	110	1	11	250	3	4.0	550	8.0	2-6	260	1	2=>11	1180	3	2-4-11	7350	22			2,10,11-4-(7,13)6(12,15)9-(3,8,5)-1 14	2,10,11-4-(7,13,6)9(12,15)(3,8,5)-1 14	12.0 - 11.1 - 11.7 - 12.8 - 12.5 - 13.1	12.0 - 23.1 - 34.8 - 47.6 - 60.1 - 73.2 (34.8-38.4)	2-11	930.0	3.0	2-11	400	2.0	2-4	990	10.0	4-11	3,140	30.0
200404030702	芝	左	1200	晴	良	10:35	2歳未勝利		2004-9-4	3	新潟	7	2歳未勝利	(混)[指](馬齢)	2	360	2	2	140	1	6	220	6	10.0	190	3.0	1-3	640	3	2=>6	2540	8	2-6-10	3180	8			6(7,11,16)(2,13)10(1,17)4,15(5,9,14)(3,12)8	6(11,16)(7,2)(10,17)(1,13)(4,15,14)(5,9)(3,12)8	12.4 - 10.9 - 11.4 - 11.6 - 12.0 - 12.6	12.4 - 23.3 - 34.7 - 46.3 - 58.3 - 70.9 (34.7-36.2)	2-6	1430.0	7.0	2-6	690	7.0	2-10	480	3.0	6-10	930	12.0
200404030703	ダ	左	1800	晴	良	11:00	3歳未勝利		2004-9-4	3	新潟	7	3歳未勝利	(混)[指](馬齢)	6	290	1	6	130	1	8	400	6	1.0	300	5.0	4-5	420	1	6=>8	3130	15	1-6-8	5270	17	(*4,15,9)12,7,11(1,14)2,5,8(3,13)6,10	4,15(7,9)12(1,11)(2,14)(5,8)(3,6,13)10	(*4,15)9(7,1,12)(11,8)2(14,6)5,13(3,10)	(4,15,*9)(12,8)(7,1,11,6)(2,14)(5,10)3-13	12.3 - 11.5 - 12.4 - 13.9 - 13.4 - 13.2 - 13.3 - 12.5 - 13.1	12.3 - 23.8 - 36.2 - 50.1 - 63.5 - 76.7 - 90.0 - 102.5 - 115.6 (36.2-38.9)	6-8	2190.0	10.0	6-8	750	10.0	1-6	550	6.0	1-8	1,940	20.0
200404030704	障		2850	晴	良	11:30	障害3歳以上オープン		2004-9-4	3	新潟	7	障害3歳以上オープン	(混)(別定)	11	580	4	11	220	4	1	910	12	3.0	200	1.0	1-7	7340	21	11=>1	27460	87	1-3-11	25030	85	10-9,11,2,7,1(5,13,3)12,6-4=8	10-9,11(2,7)(1,3)(5,13)(12,6)=4=8	10,3(9,1)11-7,2-(5,13)12=4=6=8	(*10,3)(9,1,11)-2-5,13-12,7-4=6=8			1-11	17160.0	53.0	1-11	3,780	48.0	3-11	590	6.0	1-3	2,980	37.0
200404030705	芝	左	1800	晴	良	12:20	3歳未勝利		2004-9-4	3	新潟	7	3歳未勝利	牝[指](馬齢)	14	190	1	14	110	1	9	200	5	12.0	180	3.0	5-7	450	1	14=>9	1810	6	9-12-14	2220	8			18-16(13,10)9,14(5,4)8(12,17)(1,15)2(3,7,11)-6	(18,*16)10(13,9)14(5,4)8,12(1,17)15(3,2)7,11,6	12.4 - 10.7 - 11.5 - 12.3 - 13.0 - 12.3 - 11.8 - 10.6 - 12.8	12.4 - 23.1 - 34.6 - 46.9 - 59.9 - 72.2 - 84.0 - 94.6 - 107.4 (34.6-35.2)	9-14	1230.0	5.0	9-14	500	5.0	12-14	330	3.0	9-12	1,020	13.0
200404030706	芝	直	1000	晴	良	12:50	3歳未勝利		2004-9-4	3	新潟	7	3歳未勝利	[指](馬齢)	1	2280	9	1	510	9	5	120	1	9.0	190	2.0	1-3	2810	9	1=>5	8780	37	1-5-9	6880	22					12.1 - 10.3 - 10.4 - 10.8 - 12.0	12.1 - 22.4 - 32.8 - 43.6 - 55.6 (32.8-33.2)	1-5	2960.0	12.0	1-5	1,130	14.0	1-9	2,570	33.0	5-9	380	2.0
200404030707	芝	左	1600	晴	良	13:20	3歳未勝利		2004-9-4	3	新潟	7	3歳未勝利	(混)[指](馬齢)	7	260	1	7	110	1	8	150	3	17.0	130	2.0	4-4	570	2	7=>8	990	1	7-8-17	770	1			1,13(5,8)(7,18)(6,10,12,14)16(11,17)(9,3)(2,15)4	1,13(5,8)(6,7,18)(10,12,14,16,17)3(2,9,11)(15,4)	12.7 - 11.7 - 12.8 - 13.2 - 13.1 - 11.5 - 10.1 - 11.9	12.7 - 24.4 - 37.2 - 50.4 - 63.5 - 75.0 - 85.1 - 97.0 (37.2-33.5)	7-8	560.0	1.0	7-8	220	1.0	7-17	250	2.0	8-17	370	3.0
200404030708	ダ	左	1800	晴	良	13:55	3歳以上500万下		2004-9-4	3	新潟	7	3歳以上500万下	(特指)(別定)	2	390	2	2	150	2	15	180	3	10.0	100	1.0	2-8	1610	7	2=>15	3310	12	2-10-15	1170	2	15,1(2,10)14(5,6)-(4,7,13)(11,3)(9,12)8	15,1,2(6,10)(5,7,14)-(4,13)(11,3)(8,12)9	15,1(2,10)-6-(5,7,14,13)(3,11,12)(8,9)4	(*15,1)(2,10)-6-(7,14)(5,13)(11,3)8,9,12,4	12.6 - 11.2 - 12.2 - 13.3 - 12.7 - 12.7 - 12.7 - 12.3 - 13.4	12.6 - 23.8 - 36.0 - 49.3 - 62.0 - 74.7 - 87.4 - 99.7 - 113.1 (36.0-38.4)	2-15	1870.0	8.0	2-15	570	7.0	2-10	230	1.0	10-15	330	3.0
200404030709	ダ	左	1200	晴	良	14:30	出雲崎特別 		2004-9-4	3	新潟	7	3歳以上500万下	(混)[指](別定)	9	430	1	9	170	2	7	160	1	13.0	520	9.0	4-5	710	3	9=>7	2070	2	7-9-13	10290	38			9,5,13(7,10)3(2,8,11)4(1,12,15)14-6	9,5,13(7,10)-(3,2)11,8,15(1,4,12)14=6	12.0 - 11.1 - 11.4 - 12.1 - 11.9 - 13.3	12.0 - 23.1 - 34.5 - 46.6 - 58.5 - 71.8 (34.5-37.3)	7-9	970.0	1.0	7-9	410	1.0	9-13	2,310	33.0	7-13	1,860	25.0
200404030710	芝	左	1800	晴	良	15:05	魚野川特別 		2004-9-4	3	新潟	7	3歳以上1000万下	(混)(特指)(別定)	6	900	5	6	180	4	8	110	1	2.0	120	2.0	6-8	1170	5	6=>8	2940	13	2-6-8	840	2			(*2,6)(1,3,9)8(4,5,7)	2,6(1,3)(9,8)(4,5)7	13.7 - 12.3 - 12.6 - 12.7 - 12.6 - 12.2 - 10.9 - 10.0 - 12.0	13.7 - 26.0 - 38.6 - 51.3 - 63.9 - 76.1 - 87.0 - 97.0 - 109.0 (38.6-32.9)	6-8	1170.0	4.0	6-8	360	4.0	2-6	390	5.0	2-8	170	1.0
200404030711	ダ	左	1200	晴	良	15:40	BSN賞 		2004-9-4	3	新潟	7	3歳以上オープン	(混)(特指)(別定)	11	270	1	11	130	1	7	150	3	2.0	440	7.0	6-8	470	1	11=>7	1070	1	2-7-11	3660	13			12,2,11(7,10)(6,8)(4,5,9)(1,3)	(*12,2)11(7,10)8,6(4,5)9(1,3)	12.0 - 10.7 - 11.5 - 12.1 - 11.7 - 12.8	12.0 - 22.7 - 34.2 - 46.3 - 58.0 - 70.8 (34.2-36.6)	7-11	610.0	3.0	7-11	240	1.0	2-11	1,010	12.0	2-7	1,270	16.0
200404030712	芝	左	1600	晴	良	16:15	3歳以上500万下		2004-9-4	3	新潟	7	3歳以上500万下	(特指)(別定)	11	900	3	11	340	3	15	400	7	4.0	370	4.0	6-7	1650	10	11=>15	7590	28	4-11-15	19110	62			14-16(1,4,6,17)10(2,5,8)15,11(3,18)(7,9)12,13	14-(1,6,16)(2,4,8,10,17)(5,11,15,18)3(9,12)7,13	12.8 - 11.5 - 12.3 - 12.3 - 11.9 - 11.4 - 10.5 - 12.3	12.8 - 24.3 - 36.6 - 48.9 - 60.8 - 72.2 - 82.7 - 95.0 (36.6-34.2)	11-15	4960.0	20.0	11-15	1,760	19.0	4-11	1,740	18.0	4-15	2,300	24.0
200404030801	芝	左	1600	小雨	良	10:00	2歳未勝利		2004-9-5	3	新潟	8	2歳未勝利	[指](馬齢)	17	950	6	17	250	6	9	140	1	2.0	230	4.0	5-8	1310	7	17=>9	3830	15	2-9-17	4100	15			16(9,10,14)2(4,12)13(1,11)3,17(5,6)8(7,18)-15	16,9(10,14)2(12,11)(1,4)13(3,17)8-6,18(5,7)-15	12.5 - 11.1 - 12.3 - 12.4 - 12.6 - 11.7 - 11.0 - 12.2	12.5 - 23.6 - 35.9 - 48.3 - 60.9 - 72.6 - 83.6 - 95.8 (35.9-34.9)	9-17	1480.0	6.0	9-17	600	6.0	2-17	1,430	21.0	2-9	490	3.0
200404030802	ダ	左	1200	曇	良	10:30	3歳未勝利		2004-9-5	3	新潟	8	3歳未勝利	[指](馬齢)	10	250	1	10	130	1	13	1,000	9	11.0	280	6.0	6-7	2750	13	10=>13	8370	34	10-11-13	12510	42			10(13,15)11(2,14)3(5,8)12(4,6)-7,1-9	10,13(11,15)(2,14)(8,3)(5,12,6)4(7,1)-9	12.3 - 10.9 - 11.5 - 12.5 - 12.4 - 13.3	12.3 - 23.2 - 34.7 - 47.2 - 59.6 - 72.9 (34.7-38.2)	10-13	5500.0	21.0	10-13	1,600	21.0	10-11	400	4.0	11-13	5,430	36.0
200404030803	ダ	左	1800	曇	良	11:00	3歳未勝利		2004-9-5	3	新潟	8	3歳未勝利	[指](馬齢)	3	210	1	3	130	1	15	200	4	2.0	580	9.0	2-8	650	3	3=>15	1110	3	2-3-15	6470	21	11,12(3,13)(6,15)2,7(4,8)(1,5)-14-9 10	11,12(3,13)(6,15)(2,7)(4,8)(1,5)14-9 10	(*11,13)(3,15)12(6,8)(2,5,7)-14(4,1)-9 10	(11,*13,15)3,12(6,8)(2,5,7)-14(4,1)-9 10	12.7 - 11.6 - 13.4 - 14.6 - 13.4 - 12.4 - 12.7 - 12.4 - 12.9	12.7 - 24.3 - 37.7 - 52.3 - 65.7 - 78.1 - 90.8 - 103.2 - 116.1 (37.7-38.0)	3-15	660.0	3.0	3-15	310	3.0	2-3	1,050	10.0	2-15	2,700	28.0
200404030804	障		2850	曇	良	11:30	障害3歳以上未勝利		2004-9-5	3	新潟	8	障害3歳以上未勝利	(定量)	6	410	3	6	150	2	8	720	9	12.0	110	1.0	4-5	7800	17	6=>8	24970	50	6-8-12	9210	29	12(6,11,9)8=1,7(2,13)4(5,10)-(3,14)	12(6,11)-8,9-(1,13)-7,2,5(4,10)=3,14	12,11,6,8-13,2-5(1,4)9,7=(3,14)10	12(6,11)8-13,2,5,1-4,9-7,14,3-10			6-8	14750.0	29.0	6-8	3,360	29.0	6-12	220	1.0	8-12	3,000	28.0
200404030805	芝	左	1400	曇	良	12:20	2歳新馬		2004-9-5	3	新潟	8	2歳新馬	(混)[指](馬齢)	7	300	2	7	130	1	1	310	5	18.0	130	2.0	1-4	1450	5	7=>1	4250	14	1-7-18	2380	5			7,13,1(11,14)12,18(3,5,8)(2,16)-(9,15)4,17,6 10	7(1,13)(11,14)(12,18)(5,8)(3,2,16)(4,15)-9,17,6 10	12.4 - 11.0 - 11.5 - 12.0 - 11.9 - 11.8 - 12.4	12.4 - 23.4 - 34.9 - 46.9 - 58.8 - 70.6 - 83.0 (34.9-36.1)	1-7	2720.0	8.0	1-7	830	7.0	7-18	200	1.0	1-18	850	8.0
200404030806	芝	左	2000	曇	良	12:50	3歳未勝利		2004-9-5	3	新潟	8	3歳未勝利	(混)[指](馬齢)	9	780	3	9	190	3	17	120	2	11.0	120	1.0	5-8	810	3	9=>17	3340	10	9-11-17	1000	1	3,11(2,10,15)(4,17)9,18(1,16)6(7,14,13)(5,8)-12	(*3,11)15(2,4,10)17,9,1(16,18)6,7,13(5,14)8-12	(*11,15)(10,17)(3,4,9)(2,16,18)(1,13)6,7(8,14)5-12	(11,*15)(10,17)9(3,4,16,18,13)(2,1)(6,7)-(8,14)5-12	12.3 - 11.6 - 12.2 - 12.8 - 12.3 - 12.4 - 12.1 - 11.9 - 12.1 - 13.1	12.3 - 23.9 - 36.1 - 48.9 - 61.2 - 73.6 - 85.7 - 97.6 - 109.7 - 122.8 (36.1-37.1)	9-17	1340.0	3.0	9-17	460	3.0	9-11	380	2.0	11-17	170	1.0
200404030807	芝	直	1000	曇	良	13:20	3歳以上500万下		2004-9-5	3	新潟	8	3歳以上500万下	牝[指](別定)	18	570	2	18	220	4	5	230	6	9.0	160	1.0	3-8	820	2	18=>5	4590	15	5-9-18	3380	3					12.1 - 10.4 - 10.7 - 10.5 - 12.2	12.1 - 22.5 - 33.2 - 43.7 - 55.9 (33.2-33.4)	5-18	2360.0	9.0	5-18	830	9.0	9-18	580	1.0	5-9	580	2.0
200404030808	芝	左	2200	曇	良	13:50	3歳以上500万下		2004-9-5	3	新潟	8	3歳以上500万下	[指](別定)	10	380	2	10	160	2	5	550	7	17.0	430	5.0	3-5	4330	13	10=>5	5330	19	5-10-17	16230	45	(*6,16)(1,11)3,13(2,7,15)(9,17)(4,5,10)(8,14)-12	6(11,16)1,3(2,13)7(4,5,15)(9,17)(8,10)14-12	(*6,16)11(1,15)(3,13)(7,17,10)(4,2)(5,14)8,9,12	(6,11,*16)(1,15)(3,17,13)(7,10)2(4,5,14)(8,9)12	12.6 - 10.6 - 12.0 - 12.5 - 13.3 - 12.6 - 12.4 - 12.0 - 11.8 - 12.4 - 12.3	12.6 - 23.2 - 35.2 - 47.7 - 61.0 - 73.6 - 86.0 - 98.0 - 109.8 - 122.2 - 134.5 (35.2-36.5)	5-10	3410.0	13.0	5-10	1,230	13.0	10-17	1,200	12.0	5-17	2,430	19.0
200404030809	芝	左	1800	曇	良	14:25	火打山特別 		2004-9-5	3	新潟	8	3歳以上500万下	(混)[指](別定)	8	170	1	8	120	1	13	440	6	6.0	240	4.0	4-7	610	2	8=>13	3290	10	6-8-13	6470	18			9(2,10)11,7(5,13)(8,12,16)(3,14)6,17-(4,15)-1	9(2,10)11,7,13,5(8,12)16(3,6,14)17(1,4,15)	12.7 - 11.2 - 11.3 - 12.0 - 12.2 - 12.3 - 11.3 - 10.8 - 13.1	12.7 - 23.9 - 35.2 - 47.2 - 59.4 - 71.7 - 83.0 - 93.8 - 106.9 (35.2-35.2)	8-13	2490.0	8.0	8-13	1,180	9.0	6-8	410	2.0	6-13	3,650	29.0
200404030810	ダ	左	1800	曇	良	15:00	両津湾特別 		2004-9-5	3	新潟	8	3歳以上1000万下	(混)[指](ハンデ)	11	1280	6	11	450	8	4	240	4	12.0	140	1.0	4-7	1560	6	11=>4	17050	53	4-11-12	7280	25	5(1,8,11)-(3,9)10-(2,7,12)13,4,6	5(1,8)11(3,9)(2,10,12)(7,13)(6,4)	5(1,8,11)(3,12)(2,9)13(7,10)4,6	5(8,11)(1,12)3,2(9,13)7(10,4)6	12.4 - 10.9 - 12.1 - 12.9 - 12.7 - 12.8 - 12.5 - 12.5 - 13.7	12.4 - 23.3 - 35.4 - 48.3 - 61.0 - 73.8 - 86.3 - 98.8 - 112.5 (35.4-38.7)	4-11	8040.0	26.0	4-11	2,590	31.0	11-12	1,040	11.0	4-12	570	5.0
200404030811	芝	左	1600	曇	良	15:35	新潟2歳ステークス	G3	2004-9-5	3	新潟	8	2歳オープン	(混)(特指)(馬齢)	4	210	1	4	110	1	3	190	3	8	450	8	3-4	630	2	4=>3	1040	3	3-4-8	3470	12			1-(10,11)-(3,6)(4,8,12)(5,7,9)2	1,11,10,6(3,4)8(5,7)9(12,2)	12.8 - 11.2 - 12.2 - 12.6 - 12.3 - 11.1 - 10.3 - 12.3	12.8 - 24.0 - 36.2 - 48.8 - 61.1 - 72.2 - 82.5 - 94.8 (36.2-33.7)	3-4	640	2	3-4	280	2	4-8	820	9	3-8	1,300	16
